snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock_x,warehouse_name,warehouse_country,product_name,category,unit_cost,inventory_value,is_below_reorder_point,reorder_point_model,safety_stock_y,model_type,reorder_point_placeholder,reorder_point_change
INVSNP0002553,WH0002,PRD0126,2025-06-01,4952,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1511498.9600000002,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002554,WH0002,PRD0126,2025-07-01,5226,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1595131.98,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002555,WH0002,PRD0126,2025-08-01,4489,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1370177.47,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002556,WH0002,PRD0126,2025-09-01,3975,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1213289.25,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002557,WH0002,PRD0126,2025-10-01,4665,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1423897.9500000002,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002558,WH0002,PRD0126,2025-11-01,4064,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1240454.72,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002559,WH0002,PRD0126,2025-12-01,4923,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1502647.29,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002560,WH0002,PRD0126,2026-01-01,6103,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1862818.69,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002561,WH0002,PRD0126,2026-02-01,4093,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1249306.39,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002562,WH0002,PRD0126,2026-03-01,4460,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1361325.8,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002563,WH0002,PRD0126,2026-04-01,5319,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1623518.37,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002564,WH0002,PRD0126,2026-05-01,5529,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1687616.6700000002,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002565,WH0002,PRD0126,2026-06-01,3558,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1086008.34,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002566,WH0002,PRD0126,2026-07-01,3168,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,966968.64,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002567,WH0002,PRD0126,2026-08-01,4475,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1365904.25,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002568,WH0002,PRD0126,2026-09-01,4590,1229,491,Singapore Warehouse 2,Singapore,ELEC-Particularly-126,Electronics,305.23,1401005.7000000002,False,172.9,68.0,prophet,1229,-1056.1
INVSNP0002569,WH0002,PRD0053,2024-10-01,2387,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,32964.47,False,196.2,71.1,prophet,709,-512.8
INVSNP0002570,WH0002,PRD0053,2024-11-01,3006,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,41512.86,False,196.2,71.1,prophet,709,-512.8
INVSNP0002571,WH0002,PRD0053,2024-12-01,2047,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,28269.07,False,196.2,71.1,prophet,709,-512.8
INVSNP0002572,WH0002,PRD0053,2025-01-01,2418,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,33392.58,False,196.2,71.1,prophet,709,-512.8
INVSNP0002573,WH0002,PRD0053,2025-02-01,3174,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,43832.94,False,196.2,71.1,prophet,709,-512.8
INVSNP0002574,WH0002,PRD0053,2025-03-01,2011,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,27771.91,False,196.2,71.1,prophet,709,-512.8
INVSNP0002575,WH0002,PRD0053,2025-04-01,2984,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,41209.04,False,196.2,71.1,prophet,709,-512.8
INVSNP0002576,WH0002,PRD0053,2025-05-01,2953,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,40780.93,False,196.2,71.1,prophet,709,-512.8
INVSNP0002577,WH0002,PRD0053,2025-06-01,2389,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,32992.090000000004,False,196.2,71.1,prophet,709,-512.8
INVSNP0002578,WH0002,PRD0053,2025-07-01,3084,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,42590.04,False,196.2,71.1,prophet,709,-512.8
INVSNP0002579,WH0002,PRD0053,2025-08-01,2923,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,40366.630000000005,False,196.2,71.1,prophet,709,-512.8
INVSNP0002580,WH0002,PRD0053,2025-09-01,3225,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,44537.25,False,196.2,71.1,prophet,709,-512.8
INVSNP0002581,WH0002,PRD0053,2025-10-01,2348,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,32425.88,False,196.2,71.1,prophet,709,-512.8
INVSNP0002582,WH0002,PRD0053,2025-11-01,2262,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,31238.22,False,196.2,71.1,prophet,709,-512.8
INVSNP0002583,WH0002,PRD0053,2025-12-01,2815,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,38875.15,False,196.2,71.1,prophet,709,-512.8
INVSNP0002584,WH0002,PRD0053,2026-01-01,2262,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,31238.22,False,196.2,71.1,prophet,709,-512.8
INVSNP0002585,WH0002,PRD0053,2026-02-01,2742,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,37867.02,False,196.2,71.1,prophet,709,-512.8
INVSNP0002586,WH0002,PRD0053,2026-03-01,2379,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,32853.99,False,196.2,71.1,prophet,709,-512.8
INVSNP0002587,WH0002,PRD0053,2026-04-01,2361,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,32605.41,False,196.2,71.1,prophet,709,-512.8
INVSNP0002588,WH0002,PRD0053,2026-05-01,2725,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,37632.25,False,196.2,71.1,prophet,709,-512.8
INVSNP0002589,WH0002,PRD0053,2026-06-01,2714,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,37480.34,False,196.2,71.1,prophet,709,-512.8
INVSNP0002590,WH0002,PRD0053,2026-07-01,3036,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,41927.16,False,196.2,71.1,prophet,709,-512.8
INVSNP0002591,WH0002,PRD0053,2026-08-01,1943,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,26832.83,False,196.2,71.1,prophet,709,-512.8
INVSNP0002592,WH0002,PRD0053,2026-09-01,2619,709,283,Singapore Warehouse 2,Singapore,PACK-Report-53,Packaging,13.81,36168.39,False,196.2,71.1,prophet,709,-512.8
INVSNP0002593,WH0002,PRD0039,2024-10-01,1134,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4070697.12,False,191.4,79.8,prophet,267,-75.6
INVSNP0002594,WH0002,PRD0039,2024-11-01,1201,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4311205.68,False,191.4,79.8,prophet,267,-75.6
INVSNP0002595,WH0002,PRD0039,2024-12-01,1023,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3672242.64,False,191.4,79.8,prophet,267,-75.6
INVSNP0002596,WH0002,PRD0039,2025-01-01,1053,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3779933.04,False,191.4,79.8,prophet,267,-75.6
INVSNP0002597,WH0002,PRD0039,2025-02-01,894,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3209173.92,False,191.4,79.8,prophet,267,-75.6
INVSNP0002598,WH0002,PRD0039,2025-03-01,1157,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4153259.76,False,191.4,79.8,prophet,267,-75.6
INVSNP0002599,WH0002,PRD0039,2025-04-01,1162,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4171208.16,False,191.4,79.8,prophet,267,-75.6
INVSNP0002600,WH0002,PRD0039,2025-05-01,962,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3453272.1599999997,False,191.4,79.8,prophet,267,-75.6
INVSNP0002601,WH0002,PRD0039,2025-06-01,1024,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3675832.32,False,191.4,79.8,prophet,267,-75.6
INVSNP0002602,WH0002,PRD0039,2025-07-01,1034,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3711729.12,False,191.4,79.8,prophet,267,-75.6
INVSNP0002603,WH0002,PRD0039,2025-08-01,899,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3227122.32,False,191.4,79.8,prophet,267,-75.6
INVSNP0002604,WH0002,PRD0039,2025-09-01,1170,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4199925.6,False,191.4,79.8,prophet,267,-75.6
INVSNP0002605,WH0002,PRD0039,2025-10-01,1264,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4537355.52,False,191.4,79.8,prophet,267,-75.6
INVSNP0002606,WH0002,PRD0039,2025-11-01,918,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3295326.24,False,191.4,79.8,prophet,267,-75.6
INVSNP0002607,WH0002,PRD0039,2025-12-01,1282,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4601969.76,False,191.4,79.8,prophet,267,-75.6
INVSNP0002608,WH0002,PRD0039,2026-01-01,1184,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4250181.12,False,191.4,79.8,prophet,267,-75.6
INVSNP0002609,WH0002,PRD0039,2026-02-01,1303,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4677353.04,False,191.4,79.8,prophet,267,-75.6
INVSNP0002610,WH0002,PRD0039,2026-03-01,840,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3015331.1999999997,False,191.4,79.8,prophet,267,-75.6
INVSNP0002611,WH0002,PRD0039,2026-04-01,823,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,2954306.6399999997,False,191.4,79.8,prophet,267,-75.6
INVSNP0002612,WH0002,PRD0039,2026-05-01,1160,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4164028.8,False,191.4,79.8,prophet,267,-75.6
INVSNP0002613,WH0002,PRD0039,2026-06-01,1130,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4056338.4,False,191.4,79.8,prophet,267,-75.6
INVSNP0002614,WH0002,PRD0039,2026-07-01,1036,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3718908.48,False,191.4,79.8,prophet,267,-75.6
INVSNP0002615,WH0002,PRD0039,2026-08-01,1102,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,3955827.36,False,191.4,79.8,prophet,267,-75.6
INVSNP0002616,WH0002,PRD0039,2026-09-01,1256,267,106,Singapore Warehouse 2,Singapore,MACH-Surface-39,Machinery,3589.68,4508638.08,False,191.4,79.8,prophet,267,-75.6
INVSNP0002617,WH0002,PRD0099,2024-10-01,2596,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,9735.0,False,133.6,46.4,prophet,748,-614.4
INVSNP0002618,WH0002,PRD0099,2024-11-01,2730,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,10237.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002619,WH0002,PRD0099,2024-12-01,2813,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,10548.75,False,133.6,46.4,prophet,748,-614.4
INVSNP0002620,WH0002,PRD0099,2025-01-01,2966,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11122.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002621,WH0002,PRD0099,2025-02-01,3128,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11730.0,False,133.6,46.4,prophet,748,-614.4
INVSNP0002622,WH0002,PRD0099,2025-03-01,3364,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,12615.0,False,133.6,46.4,prophet,748,-614.4
INVSNP0002623,WH0002,PRD0099,2025-04-01,2878,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,10792.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002624,WH0002,PRD0099,2025-05-01,3123,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11711.25,False,133.6,46.4,prophet,748,-614.4
INVSNP0002625,WH0002,PRD0099,2025-06-01,3103,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11636.25,False,133.6,46.4,prophet,748,-614.4
INVSNP0002626,WH0002,PRD0099,2025-07-01,3102,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11632.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002627,WH0002,PRD0099,2025-08-01,2179,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,8171.25,False,133.6,46.4,prophet,748,-614.4
INVSNP0002628,WH0002,PRD0099,2025-09-01,3098,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11617.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002629,WH0002,PRD0099,2025-10-01,3590,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,13462.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002630,WH0002,PRD0099,2025-11-01,3429,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,12858.75,False,133.6,46.4,prophet,748,-614.4
INVSNP0002631,WH0002,PRD0099,2025-12-01,3032,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11370.0,False,133.6,46.4,prophet,748,-614.4
INVSNP0002632,WH0002,PRD0099,2026-01-01,3231,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,12116.25,False,133.6,46.4,prophet,748,-614.4
INVSNP0002633,WH0002,PRD0099,2026-02-01,3589,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,13458.75,False,133.6,46.4,prophet,748,-614.4
INVSNP0002634,WH0002,PRD0099,2026-03-01,3454,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,12952.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002635,WH0002,PRD0099,2026-04-01,2790,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,10462.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002636,WH0002,PRD0099,2026-05-01,3731,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,13991.25,False,133.6,46.4,prophet,748,-614.4
INVSNP0002637,WH0002,PRD0099,2026-06-01,3324,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,12465.0,False,133.6,46.4,prophet,748,-614.4
INVSNP0002638,WH0002,PRD0099,2026-07-01,2082,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,7807.5,False,133.6,46.4,prophet,748,-614.4
INVSNP0002639,WH0002,PRD0099,2026-08-01,3213,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,12048.75,False,133.6,46.4,prophet,748,-614.4
INVSNP0002640,WH0002,PRD0099,2026-09-01,3051,748,299,Singapore Warehouse 2,Singapore,TEXT-Treatment-99,Textiles,3.75,11441.25,False,133.6,46.4,prophet,748,-614.4
INVSNP0002641,WH0002,PRD0077,2024-10-01,3969,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,188090.91,False,304.1,43.9,prophet,944,-639.9
INVSNP0002642,WH0002,PRD0077,2024-11-01,2444,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,115821.16,False,304.1,43.9,prophet,944,-639.9
INVSNP0002643,WH0002,PRD0077,2024-12-01,4159,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,197095.01,False,304.1,43.9,prophet,944,-639.9
INVSNP0002644,WH0002,PRD0077,2025-01-01,4038,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,191360.82,False,304.1,43.9,prophet,944,-639.9
INVSNP0002645,WH0002,PRD0077,2025-02-01,4009,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,189986.51,False,304.1,43.9,prophet,944,-639.9
INVSNP0002646,WH0002,PRD0077,2025-03-01,4809,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,227898.51,False,304.1,43.9,prophet,944,-639.9
INVSNP0002647,WH0002,PRD0077,2025-04-01,3896,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,184631.44,False,304.1,43.9,prophet,944,-639.9
INVSNP0002648,WH0002,PRD0077,2025-05-01,3886,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,184157.54,False,304.1,43.9,prophet,944,-639.9
INVSNP0002649,WH0002,PRD0077,2025-06-01,2953,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,139942.67,False,304.1,43.9,prophet,944,-639.9
INVSNP0002650,WH0002,PRD0077,2025-07-01,3043,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,144207.77,False,304.1,43.9,prophet,944,-639.9
INVSNP0002651,WH0002,PRD0077,2025-08-01,4002,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,189654.78,False,304.1,43.9,prophet,944,-639.9
INVSNP0002652,WH0002,PRD0077,2025-09-01,4227,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,200317.53,False,304.1,43.9,prophet,944,-639.9
INVSNP0002653,WH0002,PRD0077,2025-10-01,3616,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,171362.24,False,304.1,43.9,prophet,944,-639.9
INVSNP0002654,WH0002,PRD0077,2025-11-01,4317,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,204582.63,False,304.1,43.9,prophet,944,-639.9
INVSNP0002655,WH0002,PRD0077,2025-12-01,4029,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,190934.31,False,304.1,43.9,prophet,944,-639.9
INVSNP0002656,WH0002,PRD0077,2026-01-01,3965,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,187901.35,False,304.1,43.9,prophet,944,-639.9
INVSNP0002657,WH0002,PRD0077,2026-02-01,2740,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,129848.6,False,304.1,43.9,prophet,944,-639.9
INVSNP0002658,WH0002,PRD0077,2026-03-01,3176,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,150510.64,False,304.1,43.9,prophet,944,-639.9
INVSNP0002659,WH0002,PRD0077,2026-04-01,3595,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,170367.05,False,304.1,43.9,prophet,944,-639.9
INVSNP0002660,WH0002,PRD0077,2026-05-01,3716,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,176101.24,False,304.1,43.9,prophet,944,-639.9
INVSNP0002661,WH0002,PRD0077,2026-06-01,3439,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,162974.21,False,304.1,43.9,prophet,944,-639.9
INVSNP0002662,WH0002,PRD0077,2026-07-01,3921,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,185816.19,False,304.1,43.9,prophet,944,-639.9
INVSNP0002663,WH0002,PRD0077,2026-08-01,3838,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,181882.82,False,304.1,43.9,prophet,944,-639.9
INVSNP0002664,WH0002,PRD0077,2026-09-01,3799,944,377,Singapore Warehouse 2,Singapore,FURN-Bag-77,Furniture,47.39,180034.61000000002,False,304.1,43.9,prophet,944,-639.9
INVSNP0002665,WH0002,PRD0064,2024-10-01,1339,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,354901.95,False,121.8,31.3,prophet,272,-150.2
INVSNP0002666,WH0002,PRD0064,2024-11-01,1246,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,330252.3,False,121.8,31.3,prophet,272,-150.2
INVSNP0002667,WH0002,PRD0064,2024-12-01,768,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,203558.4,False,121.8,31.3,prophet,272,-150.2
INVSNP0002668,WH0002,PRD0064,2025-01-01,1327,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,351721.35000000003,False,121.8,31.3,prophet,272,-150.2
INVSNP0002669,WH0002,PRD0064,2025-02-01,1093,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,289699.65,False,121.8,31.3,prophet,272,-150.2
INVSNP0002670,WH0002,PRD0064,2025-03-01,1114,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,295265.7,False,121.8,31.3,prophet,272,-150.2
INVSNP0002671,WH0002,PRD0064,2025-04-01,1077,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,285458.85000000003,False,121.8,31.3,prophet,272,-150.2
INVSNP0002672,WH0002,PRD0064,2025-05-01,1243,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,329457.15,False,121.8,31.3,prophet,272,-150.2
INVSNP0002673,WH0002,PRD0064,2025-06-01,1163,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,308253.15,False,121.8,31.3,prophet,272,-150.2
INVSNP0002674,WH0002,PRD0064,2025-07-01,1471,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,389888.55,False,121.8,31.3,prophet,272,-150.2
INVSNP0002675,WH0002,PRD0064,2025-08-01,935,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,247821.75,False,121.8,31.3,prophet,272,-150.2
INVSNP0002676,WH0002,PRD0064,2025-09-01,943,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,249942.15,False,121.8,31.3,prophet,272,-150.2
INVSNP0002677,WH0002,PRD0064,2025-10-01,1161,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,307723.05,False,121.8,31.3,prophet,272,-150.2
INVSNP0002678,WH0002,PRD0064,2025-11-01,1234,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,327071.7,False,121.8,31.3,prophet,272,-150.2
INVSNP0002679,WH0002,PRD0064,2025-12-01,1227,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,325216.35000000003,False,121.8,31.3,prophet,272,-150.2
INVSNP0002680,WH0002,PRD0064,2026-01-01,1368,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,362588.4,False,121.8,31.3,prophet,272,-150.2
INVSNP0002681,WH0002,PRD0064,2026-02-01,1093,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,289699.65,False,121.8,31.3,prophet,272,-150.2
INVSNP0002682,WH0002,PRD0064,2026-03-01,729,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,193221.45,False,121.8,31.3,prophet,272,-150.2
INVSNP0002683,WH0002,PRD0064,2026-04-01,883,272,108,Singapore Warehouse 2,Singapore,AUTO-Energy-64,Automotive Parts,265.05,234039.15,False,121.8,31.3,prophet,272,-150.2
