shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,leg
SHP001145,SUP0016,WH0005,PRD0054,ocean,2025-05-30,2025-07-05,35,36,20237.62,234,supplier_to_warehouse
SHP001146,SUP0017,WH0004,PRD0056,air,2026-02-09,2026-02-11,3,2,32367.6,136,supplier_to_warehouse
SHP001147,SUP0028,WH0007,PRD0060,road,2026-03-21,2026-03-22,1,1,250.26,240,supplier_to_warehouse
SHP001148,SUP0023,WH0005,PRD0085,ocean,2025-10-21,2025-11-09,18,19,2421.97,59,supplier_to_warehouse
SHP001149,SUP0035,WH0008,PRD0038,ocean,2024-11-04,2024-12-18,42,44,19040.82,181,supplier_to_warehouse
SHP001150,SUP0029,WH0001,PRD0001,rail,2024-10-12,2024-10-14,2,2,553.82,109,supplier_to_warehouse
SHP001151,SUP0007,WH0007,PRD0071,ocean,2024-12-27,2025-01-18,22,22,10635.4,208,supplier_to_warehouse
SHP001152,SUP0035,WH0007,PRD0038,air,2025-11-26,2025-11-30,4,4,44691.2,107,supplier_to_warehouse
SHP001153,SUP0024,WH0010,PRD0034,ocean,2026-01-06,2026-01-30,25,24,38564.8,641,supplier_to_warehouse
SHP001154,SUP0038,WH0010,PRD0139,air,2025-03-20,2025-03-23,4,3,144759.35,350,supplier_to_warehouse
SHP001155,SUP0028,WH0003,PRD0065,rail,2025-12-28,2025-12-31,2,3,652.4,147,supplier_to_warehouse
SHP001156,SUP0003,WH0010,PRD0045,ocean,2025-08-22,2025-09-15,23,24,7198.84,133,supplier_to_warehouse
SHP001157,SUP0015,WH0001,PRD0029,ocean,2025-07-21,2025-08-07,17,17,1926.17,49,supplier_to_warehouse
SHP001158,SUP0008,WH0005,PRD0007,ocean,2025-03-21,2025-03-27,6,6,1754.85,187,supplier_to_warehouse
SHP001159,SUP0035,WH0006,PRD0034,ocean,2026-03-06,2026-03-24,19,18,5092.11,115,supplier_to_warehouse
SHP001160,SUP0001,WH0002,PRD0004,ocean,2024-11-25,2024-12-11,13,16,599.97,22,supplier_to_warehouse
SHP001161,SUP0032,WH0001,PRD0092,air,2025-07-13,2025-07-18,4,5,103363.66,249,supplier_to_warehouse
SHP001162,SUP0005,WH0004,PRD0061,ocean,2025-03-28,2025-05-03,34,36,4031.99,47,supplier_to_warehouse
SHP001163,SUP0033,WH0004,PRD0083,ocean,2026-01-09,2026-01-21,14,12,2557.65,88,supplier_to_warehouse
SHP001164,SUP0039,WH0009,PRD0005,ocean,2025-08-23,2025-09-14,22,22,33304.9,637,supplier_to_warehouse
SHP001165,SUP0023,WH0002,PRD0045,road,2026-01-01,2026-01-02,1,1,2236.4,125,supplier_to_warehouse
SHP001166,SUP0034,WH0007,PRD0068,ocean,2024-10-06,2024-10-23,18,17,7638.2,192,supplier_to_warehouse
SHP001167,SUP0018,WH0009,PRD0014,air,2025-06-17,2025-06-21,5,4,16042.32,35,supplier_to_warehouse
SHP001168,SUP0026,WH0004,PRD0033,ocean,2025-11-13,2025-11-22,9,9,7005.64,461,supplier_to_warehouse
SHP001169,SUP0016,WH0005,PRD0108,ocean,2024-09-09,2024-10-13,35,34,12972.84,150,supplier_to_warehouse
SHP001170,SUP0030,WH0009,PRD0135,ocean,2025-04-10,2025-05-07,27,27,22344.74,336,supplier_to_warehouse
SHP001171,SUP0038,WH0001,PRD0030,ocean,2025-02-04,2025-02-26,23,22,4987.74,91,supplier_to_warehouse
SHP001172,SUP0011,WH0003,PRD0017,ocean,2024-12-12,2025-01-08,28,27,8276.59,122,supplier_to_warehouse
SHP001173,SUP0027,WH0003,PRD0122,ocean,2025-03-08,2025-04-02,25,25,8046.35,135,supplier_to_warehouse
SHP001174,SUP0026,WH0010,PRD0115,ocean,2025-04-30,2025-05-08,9,8,4196.18,251,supplier_to_warehouse
SHP001175,SUP0022,WH0001,PRD0093,rail,2024-09-09,2024-09-18,9,9,15809.56,316,supplier_to_warehouse
SHP001176,SUP0001,WH0007,PRD0132,ocean,2026-02-28,2026-03-23,22,23,19622.75,377,supplier_to_warehouse
SHP001177,SUP0028,WH0008,PRD0028,ocean,2025-01-09,2025-02-02,22,24,10082.15,197,supplier_to_warehouse
SHP001178,SUP0036,WH0002,PRD0116,air,2025-06-07,2025-06-09,3,2,53919.45,274,supplier_to_warehouse
SHP001179,SUP0005,WH0010,PRD0129,ocean,2026-01-27,2026-02-22,25,26,8589.57,146,supplier_to_warehouse
SHP001180,SUP0007,WH0006,PRD0057,ocean,2025-09-02,2025-09-25,26,23,7262.8,114,supplier_to_warehouse
SHP001181,SUP0026,WH0009,PRD0012,ocean,2026-05-02,2026-05-11,10,9,6718.59,374,supplier_to_warehouse
SHP001182,SUP0013,WH0002,PRD0134,ocean,2026-04-12,2026-05-06,25,24,11997.83,198,supplier_to_warehouse
SHP001183,SUP0011,WH0004,PRD0078,ocean,2024-10-26,2024-11-13,18,18,9556.3,237,supplier_to_warehouse
SHP001184,SUP0021,WH0005,PRD0118,ocean,2026-05-22,2026-06-01,8,10,6987.56,486,supplier_to_warehouse
SHP001185,SUP0021,WH0007,PRD0008,ocean,2024-10-04,2024-10-22,18,18,1833.8,46,supplier_to_warehouse
SHP001186,SUP0001,WH0010,PRD0016,ocean,2024-09-17,2024-10-09,21,22,2868.59,58,supplier_to_warehouse
SHP001187,SUP0010,WH0007,PRD0123,ocean,2026-07-04,2026-07-15,10,11,5435.02,282,supplier_to_warehouse
SHP001188,SUP0037,WH0010,PRD0103,ocean,2026-05-22,2026-06-13,21,22,11770.37,246,supplier_to_warehouse
SHP001189,SUP0027,WH0001,PRD0110,ocean,2025-10-27,2025-11-20,24,24,22422.13,396,supplier_to_warehouse
SHP001190,SUP0028,WH0002,PRD0028,ocean,2025-10-25,2025-11-15,25,21,10219.77,169,supplier_to_warehouse
SHP001191,SUP0014,WH0003,PRD0126,air,2026-02-01,2026-02-05,4,4,38838.16,115,supplier_to_warehouse
SHP001192,SUP0032,WH0009,PRD0114,ocean,2025-07-04,2025-07-25,23,21,12690.78,227,supplier_to_warehouse
SHP001193,SUP0001,WH0009,PRD0019,air,2024-11-26,2024-11-29,4,3,237019.77,602,supplier_to_warehouse
SHP001194,SUP0023,WH0009,PRD0021,ocean,2024-09-19,2024-10-18,27,29,33994.3,517,supplier_to_warehouse
SHP001195,SUP0020,WH0009,PRD0083,rail,2025-04-27,2025-05-05,9,8,5059.73,91,supplier_to_warehouse
SHP001196,SUP0029,WH0009,PRD0038,road,2026-04-08,2026-04-09,1,1,2855.57,264,supplier_to_warehouse
SHP001197,SUP0024,WH0006,PRD0017,ocean,2025-11-26,2025-12-02,7,6,1128.73,102,supplier_to_warehouse
SHP001198,SUP0016,WH0007,PRD0033,ocean,2026-05-01,2026-05-26,24,25,11357.83,198,supplier_to_warehouse
SHP001199,SUP0023,WH0005,PRD0071,ocean,2026-07-03,2026-07-21,18,18,4063.99,99,supplier_to_warehouse
SHP001200,SUP0029,WH0008,PRD0150,air,2024-11-06,2024-11-10,4,4,35326.29,97,supplier_to_warehouse
SHP001201,SUP0014,WH0001,PRD0141,ocean,2026-05-10,2026-06-01,20,22,2955.94,62,supplier_to_warehouse
SHP001202,SUP0014,WH0006,PRD0084,rail,2025-02-27,2025-02-28,1,1,341.37,247,supplier_to_warehouse
SHP001203,SUP0038,WH0001,PRD0098,ocean,2025-11-05,2025-11-27,23,22,9317.76,170,supplier_to_warehouse
SHP001204,SUP0036,WH0004,PRD0136,ocean,2025-09-19,2025-10-05,19,16,4972.04,117,supplier_to_warehouse
SHP001205,SUP0004,WH0004,PRD0076,air,2025-06-18,2025-06-24,6,6,53405.47,82,supplier_to_warehouse
SHP001206,SUP0021,WH0002,PRD0117,rail,2025-04-17,2025-04-22,6,5,7505.63,209,supplier_to_warehouse
SHP001207,SUP0035,WH0010,PRD0130,air,2025-05-08,2025-05-12,4,4,109434.28,248,supplier_to_warehouse
SHP001208,SUP0040,WH0003,PRD0111,air,2025-05-03,2025-05-04,2,1,41255.88,327,supplier_to_warehouse
SHP001209,SUP0032,WH0004,PRD0026,air,2025-01-04,2025-01-06,3,2,32176.8,129,supplier_to_warehouse
SHP001210,SUP0022,WH0005,PRD0030,ocean,2025-09-09,2025-09-14,6,5,746.66,80,supplier_to_warehouse
SHP001211,SUP0005,WH0007,PRD0142,air,2024-11-25,2024-11-29,4,4,179224.73,429,supplier_to_warehouse
SHP001212,SUP0025,WH0010,PRD0056,ocean,2025-09-09,2025-09-28,18,19,5381.17,133,supplier_to_warehouse
SHP001213,SUP0009,WH0001,PRD0111,ocean,2026-06-23,2026-07-12,20,19,8465.89,180,supplier_to_warehouse
SHP001214,SUP0021,WH0010,PRD0116,ocean,2025-05-15,2025-05-30,16,15,14038.71,388,supplier_to_warehouse
SHP001215,SUP0029,WH0005,PRD0059,ocean,2026-02-14,2026-03-01,13,15,3136.64,120,supplier_to_warehouse
SHP001216,SUP0026,WH0008,PRD0106,air,2026-04-21,2026-04-24,4,3,68164.36,173,supplier_to_warehouse
SHP001217,SUP0033,WH0002,PRD0087,ocean,2026-04-18,2026-04-30,11,12,6691.87,304,supplier_to_warehouse
SHP001218,SUP0035,WH0003,PRD0117,ocean,2025-02-22,2025-03-16,23,22,10850.53,203,supplier_to_warehouse
SHP001219,SUP0001,WH0004,PRD0103,ocean,2024-12-19,2025-01-04,19,16,7752.54,178,supplier_to_warehouse
SHP001220,SUP0037,WH0002,PRD0107,air,2025-01-25,2025-01-31,6,6,61763.78,93,supplier_to_warehouse
SHP001221,SUP0038,WH0001,PRD0025,air,2025-11-15,2025-11-18,4,3,109757.69,267,supplier_to_warehouse
SHP001222,SUP0012,WH0005,PRD0081,air,2026-03-09,2026-03-12,4,3,81810.92,230,supplier_to_warehouse
SHP001223,SUP0008,WH0010,PRD0110,rail,2025-12-23,2025-12-31,8,8,3155.12,66,supplier_to_warehouse
SHP001224,SUP0030,WH0010,PRD0081,ocean,2025-01-10,2025-02-03,26,24,22839.16,362,supplier_to_warehouse
SHP001225,SUP0034,WH0006,PRD0066,ocean,2026-03-19,2026-04-20,32,32,20271.21,254,supplier_to_warehouse
SHP001226,SUP0007,WH0002,PRD0096,rail,2025-08-28,2025-09-06,8,9,7459.82,169,supplier_to_warehouse
SHP001227,SUP0023,WH0008,PRD0040,rail,2026-03-05,2026-03-12,7,7,2800.38,65,supplier_to_warehouse
SHP001228,SUP0006,WH0008,PRD0122,ocean,2026-03-09,2026-03-17,8,8,3278.66,267,supplier_to_warehouse
SHP001229,SUP0002,WH0005,PRD0018,air,2025-07-26,2025-07-29,3,3,51235.56,234,supplier_to_warehouse
SHP001230,SUP0005,WH0001,PRD0024,ocean,2026-07-06,2026-08-01,24,26,4216.4,74,supplier_to_warehouse
SHP001231,SUP0036,WH0004,PRD0022,ocean,2025-10-18,2025-11-04,19,17,31362.08,738,supplier_to_warehouse
SHP001232,SUP0009,WH0003,PRD0024,air,2025-12-09,2025-12-12,4,3,81544.35,245,supplier_to_warehouse
SHP001233,SUP0012,WH0007,PRD0111,ocean,2025-12-01,2025-12-24,23,23,4870.55,91,supplier_to_warehouse
SHP001234,SUP0031,WH0001,PRD0025,ocean,2026-05-24,2026-06-16,24,23,20713.08,367,supplier_to_warehouse
SHP001235,SUP0017,WH0005,PRD0096,ocean,2025-12-03,2025-12-16,15,13,3483.26,110,supplier_to_warehouse
SHP001236,SUP0024,WH0008,PRD0034,ocean,2024-12-22,2025-01-18,29,27,10527.26,151,supplier_to_warehouse
SHP001237,SUP0039,WH0009,PRD0143,ocean,2024-10-23,2024-11-15,22,23,8104.02,155,supplier_to_warehouse
SHP001238,SUP0017,WH0005,PRD0016,ocean,2025-07-22,2025-08-08,15,17,4528.23,143,supplier_to_warehouse
SHP001239,SUP0040,WH0003,PRD0144,rail,2025-04-11,2025-04-15,5,4,5242.85,187,supplier_to_warehouse
SHP001240,SUP0003,WH0009,PRD0144,ocean,2025-03-22,2025-04-16,24,25,25901.13,450,supplier_to_warehouse
SHP001241,SUP0038,WH0006,PRD0085,ocean,2024-10-14,2024-11-18,35,35,22230.22,256,supplier_to_warehouse
SHP001242,SUP0031,WH0009,PRD0032,ocean,2025-09-07,2025-10-01,23,24,4248.1,76,supplier_to_warehouse
SHP001243,SUP0004,WH0002,PRD0106,air,2025-04-17,2025-04-24,7,7,54817.59,75,supplier_to_warehouse
SHP001244,SUP0035,WH0001,PRD0091,ocean,2025-07-29,2025-08-19,24,21,16419.69,293,supplier_to_warehouse
SHP001245,SUP0007,WH0006,PRD0109,ocean,2024-10-15,2024-11-09,26,25,3058.02,48,supplier_to_warehouse
SHP001246,SUP0011,WH0006,PRD0014,air,2026-04-30,2026-05-05,6,5,75304.08,113,supplier_to_warehouse
SHP001247,SUP0035,WH0003,PRD0074,air,2024-10-29,2024-11-02,4,4,50511.09,126,supplier_to_warehouse
SHP001248,SUP0004,WH0007,PRD0080,ocean,2026-05-24,2026-06-15,24,22,7164.83,127,supplier_to_warehouse
SHP001249,SUP0036,WH0008,PRD0091,rail,2026-05-17,2026-05-18,1,1,84.12,136,supplier_to_warehouse
SHP001250,SUP0033,WH0008,PRD0027,air,2025-11-24,2025-11-26,2,2,9706.81,99,supplier_to_warehouse
SHP001251,SUP0001,WH0010,PRD0148,ocean,2025-09-07,2025-09-29,21,22,6380.14,129,supplier_to_warehouse
SHP001252,SUP0008,WH0010,PRD0130,rail,2025-08-05,2025-08-10,8,5,21607.8,452,supplier_to_warehouse
SHP001253,SUP0033,WH0009,PRD0055,air,2025-10-11,2025-10-15,4,4,64424.87,198,supplier_to_warehouse
SHP001254,SUP0011,WH0005,PRD0040,air,2026-04-01,2026-04-04,3,3,78469.06,256,supplier_to_warehouse
SHP001255,SUP0005,WH0010,PRD0124,ocean,2026-06-16,2026-07-11,25,25,7942.41,135,supplier_to_warehouse
SHP001256,SUP0024,WH0007,PRD0058,ocean,2025-07-27,2025-08-21,24,25,8779.93,154,supplier_to_warehouse
SHP001257,SUP0001,WH0003,PRD0028,ocean,2026-04-14,2026-05-09,23,25,9628.98,178,supplier_to_warehouse
SHP001258,SUP0032,WH0006,PRD0090,air,2025-12-21,2025-12-28,6,7,82546.93,133,supplier_to_warehouse
SHP001259,SUP0012,WH0008,PRD0143,road,2025-04-25,2025-04-26,1,1,3932.4,212,supplier_to_warehouse
SHP001260,SUP0016,WH0009,PRD0095,air,2025-08-15,2025-08-19,4,4,31456.0,72,supplier_to_warehouse
SHP001261,SUP0009,WH0010,PRD0030,ocean,2024-12-22,2025-01-11,21,20,9744.03,200,supplier_to_warehouse
SHP001262,SUP0035,WH0002,PRD0072,ocean,2024-10-18,2024-11-27,41,40,24534.98,239,supplier_to_warehouse
SHP001263,SUP0039,WH0004,PRD0147,ocean,2024-11-18,2024-12-06,19,18,6013.78,142,supplier_to_warehouse
SHP001264,SUP0006,WH0010,PRD0058,ocean,2026-06-18,2026-07-03,18,15,4215.99,104,supplier_to_warehouse
SHP001265,SUP0035,WH0003,PRD0110,ocean,2025-05-11,2025-06-03,23,23,4917.48,92,supplier_to_warehouse
SHP001266,SUP0034,WH0009,PRD0144,ocean,2026-02-04,2026-02-21,17,17,9205.2,234,supplier_to_warehouse
SHP001267,SUP0008,WH0002,PRD0143,air,2025-09-05,2025-09-08,3,3,68983.31,318,supplier_to_warehouse
SHP001268,SUP0040,WH0010,PRD0007,ocean,2025-01-07,2025-01-15,7,8,1947.68,166,supplier_to_warehouse
SHP001269,SUP0023,WH0008,PRD0069,rail,2025-03-02,2025-03-09,7,7,32053.61,744,supplier_to_warehouse
SHP001270,SUP0027,WH0006,PRD0008,ocean,2025-07-18,2025-08-19,33,32,19354.72,235,supplier_to_warehouse
SHP001271,SUP0006,WH0007,PRD0047,ocean,2025-07-20,2025-08-08,19,19,3327.92,76,supplier_to_warehouse
SHP001272,SUP0006,WH0010,PRD0070,ocean,2025-09-18,2025-10-03,18,15,15972.11,394,supplier_to_warehouse
SHP001273,SUP0018,WH0004,PRD0080,air,2024-12-28,2024-12-30,3,2,47913.94,152,supplier_to_warehouse
SHP001274,SUP0027,WH0004,PRD0087,ocean,2025-06-01,2025-06-14,16,13,15994.19,458,supplier_to_warehouse
SHP001275,SUP0036,WH0002,PRD0090,rail,2025-03-28,2025-04-04,8,7,8658.6,198,supplier_to_warehouse
SHP001276,SUP0012,WH0004,PRD0002,ocean,2025-06-27,2025-07-17,21,20,1911.03,40,supplier_to_warehouse
SHP001277,SUP0013,WH0006,PRD0047,air,2025-05-07,2025-05-11,4,4,68909.76,193,supplier_to_warehouse
SHP001278,SUP0035,WH0007,PRD0037,ocean,2025-11-12,2025-12-03,23,21,18377.69,330,supplier_to_warehouse
SHP001279,SUP0037,WH0010,PRD0145,ocean,2026-03-30,2026-04-18,21,19,9904.33,207,supplier_to_warehouse
SHP001280,SUP0031,WH0005,PRD0103,ocean,2025-12-17,2026-01-17,30,31,2439.43,33,supplier_to_warehouse
SHP001281,SUP0035,WH0010,PRD0018,ocean,2024-10-21,2024-11-14,25,24,20768.98,353,supplier_to_warehouse
SHP001282,SUP0007,WH0002,PRD0037,rail,2024-11-11,2024-11-19,8,8,14125.11,320,supplier_to_warehouse
SHP001283,SUP0017,WH0005,PRD0008,air,2026-01-09,2026-01-11,3,2,70060.94,295,supplier_to_warehouse
SHP001284,SUP0001,WH0003,PRD0024,air,2025-03-29,2025-04-01,4,3,37731.55,93,supplier_to_warehouse
SHP001285,SUP0002,WH0010,PRD0136,road,2026-02-11,2026-02-12,1,1,1193.69,95,supplier_to_warehouse
SHP001286,SUP0035,WH0007,PRD0056,air,2025-12-24,2025-12-27,4,3,75599.13,181,supplier_to_warehouse
SHP001287,SUP0037,WH0009,PRD0097,ocean,2026-06-24,2026-07-12,20,18,10090.56,220,supplier_to_warehouse
SHP001288,SUP0040,WH0005,PRD0108,ocean,2026-05-31,2026-06-09,8,9,2771.72,190,supplier_to_warehouse
SHP001289,SUP0026,WH0010,PRD0117,rail,2025-05-04,2025-05-10,5,6,1365.29,49,supplier_to_warehouse
SHP001290,SUP0020,WH0002,PRD0088,rail,2025-11-01,2025-11-07,8,6,9452.12,207,supplier_to_warehouse
SHP001291,SUP0005,WH0004,PRD0041,ocean,2024-12-15,2025-01-21,34,37,9608.15,112,supplier_to_warehouse
SHP001292,SUP0012,WH0003,PRD0095,ocean,2025-05-15,2025-06-06,23,22,21449.97,387,supplier_to_warehouse
SHP001293,SUP0040,WH0010,PRD0080,rail,2026-08-07,2026-08-11,4,4,3832.78,196,supplier_to_warehouse
SHP001294,SUP0030,WH0007,PRD0084,ocean,2026-01-24,2026-02-24,27,31,6203.41,93,supplier_to_warehouse
SHP001295,SUP0039,WH0004,PRD0146,air,2025-06-15,2025-06-18,3,3,121016.83,381,supplier_to_warehouse
SHP001296,SUP0010,WH0004,PRD0022,ocean,2025-11-09,2025-11-15,9,6,13503.25,840,supplier_to_warehouse
SHP001297,SUP0036,WH0008,PRD0014,road,2026-07-16,2026-07-17,1,1,55.66,50,supplier_to_warehouse
SHP001298,SUP0019,WH0002,PRD0040,air,2025-04-16,2025-04-21,5,5,68044.12,150,supplier_to_warehouse
SHP001299,SUP0040,WH0010,PRD0041,ocean,2025-06-04,2025-06-11,7,7,1736.48,148,supplier_to_warehouse
SHP001300,SUP0007,WH0002,PRD0013,ocean,2026-04-01,2026-04-13,13,12,2542.52,96,supplier_to_warehouse
SHP001301,SUP0005,WH0008,PRD0021,air,2026-04-17,2026-04-22,5,5,234749.43,454,supplier_to_warehouse
SHP001302,SUP0004,WH0002,PRD0070,ocean,2026-01-03,2026-02-09,39,37,12181.69,125,supplier_to_warehouse
SHP001303,SUP0006,WH0007,PRD0114,ocean,2026-04-28,2026-05-15,19,17,2583.52,59,supplier_to_warehouse
SHP001304,SUP0003,WH0008,PRD0109,rail,2026-02-22,2026-02-28,6,6,2990.28,98,supplier_to_warehouse
SHP001305,SUP0034,WH0005,PRD0125,ocean,2026-01-14,2026-01-22,8,8,1519.38,106,supplier_to_warehouse
SHP001306,SUP0018,WH0006,PRD0114,ocean,2025-09-21,2025-10-23,31,32,6830.0,88,supplier_to_warehouse
SHP001307,SUP0032,WH0007,PRD0107,air,2025-12-17,2025-12-21,4,4,120637.94,287,supplier_to_warehouse
SHP001308,SUP0040,WH0003,PRD0070,ocean,2025-07-08,2025-07-17,9,9,4356.89,259,supplier_to_warehouse
SHP001309,SUP0026,WH0006,PRD0056,ocean,2025-05-24,2025-06-22,27,29,7080.98,109,supplier_to_warehouse
SHP001310,SUP0028,WH0004,PRD0132,rail,2025-05-25,2025-06-02,9,8,13435.05,266,supplier_to_warehouse
SHP001311,SUP0038,WH0010,PRD0030,ocean,2025-01-12,2025-02-04,23,23,22885.76,415,supplier_to_warehouse
SHP001312,SUP0015,WH0004,PRD0089,rail,2025-02-06,2025-02-11,5,5,4478.65,190,supplier_to_warehouse
SHP001313,SUP0026,WH0001,PRD0111,ocean,2026-07-24,2026-08-01,9,8,2214.69,125,supplier_to_warehouse
SHP001314,SUP0003,WH0010,PRD0029,air,2025-08-23,2025-08-28,4,5,192420.12,474,supplier_to_warehouse
SHP001315,SUP0024,WH0009,PRD0073,air,2025-02-15,2025-02-19,4,4,141163.07,325,supplier_to_warehouse
SHP001316,SUP0017,WH0010,PRD0125,ocean,2024-12-12,2024-12-28,14,16,2296.8,76,supplier_to_warehouse
SHP001317,SUP0023,WH0005,PRD0135,ocean,2024-10-30,2024-11-16,18,17,4187.14,102,supplier_to_warehouse
SHP001318,SUP0029,WH0002,PRD0079,ocean,2026-05-10,2026-06-05,24,26,8724.33,153,supplier_to_warehouse
SHP001319,SUP0017,WH0005,PRD0012,air,2024-11-16,2024-11-19,3,3,33486.76,141,supplier_to_warehouse
SHP001320,SUP0008,WH0001,PRD0057,ocean,2026-03-17,2026-04-01,15,15,5052.34,161,supplier_to_warehouse
SHP001321,SUP0005,WH0007,PRD0102,ocean,2026-05-03,2026-05-25,23,22,15429.76,277,supplier_to_warehouse
SHP001322,SUP0022,WH0001,PRD0015,rail,2026-06-07,2026-06-14,9,7,2801.7,56,supplier_to_warehouse
SHP001323,SUP0008,WH0007,PRD0002,rail,2024-10-01,2024-10-09,9,8,22870.44,424,supplier_to_warehouse
SHP001324,SUP0037,WH0001,PRD0053,ocean,2025-05-06,2025-05-24,20,18,19307.37,418,supplier_to_warehouse
SHP001325,SUP0034,WH0004,PRD0078,rail,2026-03-14,2026-03-21,5,7,4174.37,178,supplier_to_warehouse
SHP001326,SUP0008,WH0001,PRD0055,ocean,2024-12-08,2024-12-22,15,14,7374.54,235,supplier_to_warehouse
SHP001327,SUP0040,WH0008,PRD0036,ocean,2025-06-04,2025-06-23,20,19,2129.01,46,supplier_to_warehouse
SHP001328,SUP0012,WH0001,PRD0066,ocean,2024-12-30,2025-01-20,23,21,24562.23,458,supplier_to_warehouse
SHP001329,SUP0016,WH0002,PRD0075,ocean,2026-04-30,2026-06-06,38,37,19076.34,199,supplier_to_warehouse
SHP001330,SUP0004,WH0004,PRD0084,air,2026-03-17,2026-03-23,6,6,465018.33,714,supplier_to_warehouse
SHP001331,SUP0030,WH0010,PRD0031,air,2026-04-14,2026-04-19,5,5,72870.79,154,supplier_to_warehouse
SHP001332,SUP0005,WH0009,PRD0002,air,2025-01-02,2025-01-06,4,4,81096.51,191,supplier_to_warehouse
SHP001333,SUP0038,WH0005,PRD0128,ocean,2025-07-18,2025-08-05,18,18,18349.43,437,supplier_to_warehouse
SHP001334,SUP0033,WH0007,PRD0111,ocean,2025-06-29,2025-07-20,19,21,9522.0,220,supplier_to_warehouse
SHP001335,SUP0003,WH0006,PRD0045,ocean,2026-01-08,2026-02-09,33,32,15891.96,193,supplier_to_warehouse
SHP001336,SUP0013,WH0009,PRD0034,rail,2025-02-23,2025-02-24,1,1,118.47,115,supplier_to_warehouse
SHP001337,SUP0023,WH0010,PRD0098,ocean,2025-07-23,2025-08-17,26,25,10786.65,173,supplier_to_warehouse
SHP001338,SUP0001,WH0004,PRD0137,ocean,2025-03-29,2025-04-16,19,18,10931.95,251,supplier_to_warehouse
SHP001339,SUP0003,WH0008,PRD0059,rail,2026-03-01,2026-03-07,6,6,12571.4,412,supplier_to_warehouse
SHP001340,SUP0026,WH0008,PRD0129,ocean,2025-07-26,2025-08-15,22,20,6777.03,129,supplier_to_warehouse
SHP001341,SUP0020,WH0008,PRD0144,ocean,2025-09-26,2025-10-10,14,14,1473.8,47,supplier_to_warehouse
SHP001342,SUP0014,WH0007,PRD0091,air,2025-04-16,2025-04-20,4,4,58444.45,168,supplier_to_warehouse
SHP001343,SUP0033,WH0009,PRD0019,air,2026-04-14,2026-04-17,4,3,168220.51,517,supplier_to_warehouse
SHP001344,SUP0034,WH0002,PRD0102,ocean,2025-08-10,2025-08-22,11,12,5037.23,233,supplier_to_warehouse
SHP001345,SUP0035,WH0004,PRD0011,ocean,2026-05-03,2026-06-01,30,29,15783.56,215,supplier_to_warehouse
SHP001346,SUP0001,WH0007,PRD0112,ocean,2025-05-29,2025-06-20,22,22,69850.75,1342,supplier_to_warehouse
SHP001347,SUP0026,WH0004,PRD0005,rail,2026-07-23,2026-07-27,5,4,3444.56,136,supplier_to_warehouse
SHP001348,SUP0033,WH0001,PRD0118,ocean,2026-08-19,2026-09-07,19,19,10066.17,235,supplier_to_warehouse
SHP001349,SUP0025,WH0009,PRD0020,ocean,2025-08-05,2025-08-24,19,19,15654.41,357,supplier_to_warehouse
SHP001350,SUP0018,WH0009,PRD0081,ocean,2025-03-27,2025-04-19,25,23,11306.02,185,supplier_to_warehouse
SHP001351,SUP0014,WH0010,PRD0148,ocean,2025-06-08,2025-06-29,21,21,5724.69,116,supplier_to_warehouse
SHP001352,SUP0038,WH0009,PRD0110,ocean,2025-09-21,2025-10-12,23,21,27598.07,504,supplier_to_warehouse
SHP001353,SUP0033,WH0002,PRD0147,rail,2026-08-06,2026-08-13,7,7,4072.35,111,supplier_to_warehouse
SHP001354,SUP0024,WH0006,PRD0104,rail,2026-04-20,2026-04-22,4,2,1161.93,63,supplier_to_warehouse
SHP001355,SUP0023,WH0006,PRD0107,ocean,2026-04-08,2026-05-16,36,38,7070.0,79,supplier_to_warehouse
SHP001356,SUP0009,WH0010,PRD0075,ocean,2024-12-13,2024-12-31,21,18,11108.19,228,supplier_to_warehouse
SHP001357,SUP0028,WH0010,PRD0030,road,2025-03-04,2025-03-05,1,1,2107.21,210,supplier_to_warehouse
SHP001358,SUP0001,WH0009,PRD0104,ocean,2025-12-13,2026-01-01,22,19,7401.95,141,supplier_to_warehouse
SHP001359,SUP0033,WH0002,PRD0006,air,2026-05-31,2026-06-02,2,2,60259.83,365,supplier_to_warehouse
SHP001360,SUP0003,WH0005,PRD0084,rail,2025-10-11,2025-10-22,10,11,18074.24,304,supplier_to_warehouse
SHP001361,SUP0030,WH0005,PRD0044,ocean,2024-11-17,2024-12-06,18,19,11348.47,270,supplier_to_warehouse
SHP001362,SUP0027,WH0009,PRD0118,ocean,2026-05-11,2026-06-03,24,23,7776.45,136,supplier_to_warehouse
SHP001363,SUP0031,WH0004,PRD0093,ocean,2026-05-14,2026-06-14,30,31,5632.54,76,supplier_to_warehouse
SHP001364,SUP0019,WH0005,PRD0023,ocean,2025-03-29,2025-04-11,14,13,7373.41,257,supplier_to_warehouse
SHP001365,SUP0006,WH0008,PRD0112,ocean,2026-03-12,2026-03-18,8,6,1706.87,139,supplier_to_warehouse
SHP001366,SUP0007,WH0010,PRD0028,air,2025-03-21,2025-03-25,4,4,159935.09,440,supplier_to_warehouse
SHP001367,SUP0004,WH0007,PRD0063,ocean,2026-06-23,2026-07-16,24,23,4569.69,81,supplier_to_warehouse
