po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status
PO001152,SUP0001,PRD0049,2025-06-13,78,1722.42,USD,134348.76,fulfilled
PO001153,SUP0013,PRD0136,2026-01-15,127,3.16,USD,401.32,fulfilled
PO001154,SUP0036,PRD0016,2026-08-24,456,975.65,USD,444896.4,fulfilled
PO001155,SUP0019,PRD0124,2024-12-10,823,16.03,USD,13192.69,fulfilled
PO001156,SUP0036,PRD0097,2026-05-17,79,18.0,USD,1422.0,open
PO001157,SUP0019,PRD0079,2026-07-12,125,3.62,USD,452.5,cancelled
PO001158,SUP0020,PRD0018,2026-04-18,110,3.55,USD,390.5,fulfilled
PO001159,SUP0017,PRD0023,2025-07-28,946,405.62,USD,383716.52,fulfilled
PO001160,SUP0028,PRD0141,2025-08-12,212,259.64,USD,55043.68,fulfilled
PO001161,SUP0008,PRD0056,2026-03-29,117,106.27,USD,12433.59,fulfilled
PO001162,SUP0026,PRD0146,2024-11-23,164,260.08,USD,42653.12,fulfilled
PO001163,SUP0019,PRD0077,2024-12-13,493,576.56,USD,284244.08,open
PO001164,SUP0023,PRD0020,2025-04-11,79,7.81,USD,616.99,cancelled
PO001165,SUP0019,PRD0032,2026-04-13,146,540.61,USD,78929.06,fulfilled
PO001166,SUP0033,PRD0048,2025-04-09,910,11.22,USD,10210.2,fulfilled
PO001167,SUP0002,PRD0128,2026-08-16,581,714.78,USD,415287.18,open
PO001168,SUP0009,PRD0057,2026-05-17,193,30.04,USD,5797.72,fulfilled
PO001169,SUP0026,PRD0030,2026-01-08,77,9.19,USD,707.63,cancelled
PO001170,SUP0015,PRD0079,2025-03-06,83,353.01,USD,29299.83,fulfilled
PO001171,SUP0010,PRD0053,2024-11-09,77,632.15,USD,48675.55,fulfilled
PO001172,SUP0006,PRD0120,2025-08-06,541,173.6,USD,93917.6,fulfilled
PO001173,SUP0013,PRD0003,2025-01-22,64,217.47,USD,13918.08,fulfilled
PO001174,SUP0017,PRD0094,2025-11-23,562,83.69,USD,47033.78,fulfilled
PO001175,SUP0021,PRD0109,2026-07-19,620,227.17,USD,140845.4,fulfilled
PO001176,SUP0031,PRD0075,2025-08-05,94,168.14,USD,15805.16,cancelled
PO001177,SUP0032,PRD0104,2024-11-01,295,549.51,USD,162105.45,fulfilled
PO001178,SUP0030,PRD0015,2026-09-01,212,2297.49,USD,487067.88,fulfilled
PO001179,SUP0031,PRD0017,2025-11-28,423,18.22,USD,7707.06,fulfilled
PO001180,SUP0005,PRD0037,2025-11-19,216,10.95,USD,2365.2,fulfilled
PO001181,SUP0019,PRD0039,2026-01-30,164,134.48,USD,22054.72,fulfilled
PO001182,SUP0006,PRD0147,2025-03-10,1077,185.42,USD,199697.34,open
PO001183,SUP0039,PRD0095,2024-11-09,813,155.58,USD,126486.54,open
PO001184,SUP0030,PRD0079,2026-03-17,304,19.46,USD,5915.84,fulfilled
PO001185,SUP0040,PRD0040,2025-09-06,60,3434.91,USD,206094.6,fulfilled
PO001186,SUP0016,PRD0016,2025-03-02,454,2799.61,USD,1271022.94,fulfilled
PO001187,SUP0039,PRD0078,2025-10-10,284,946.04,USD,268675.36,open
PO001188,SUP0012,PRD0141,2026-08-28,256,17.06,USD,4367.36,fulfilled
PO001189,SUP0036,PRD0058,2026-02-09,784,11.38,USD,8921.92,fulfilled
PO001190,SUP0029,PRD0078,2024-12-14,305,13.59,USD,4144.95,fulfilled
PO001191,SUP0025,PRD0117,2024-09-23,269,316.62,USD,85170.78,fulfilled
PO001192,SUP0008,PRD0102,2026-03-15,137,69.3,USD,9494.1,fulfilled
PO001193,SUP0019,PRD0028,2026-06-14,171,623.37,USD,106596.27,fulfilled
PO001194,SUP0011,PRD0016,2026-05-31,126,2.32,USD,292.32,fulfilled
PO001195,SUP0025,PRD0111,2026-06-16,223,40.67,USD,9069.41,fulfilled
PO001196,SUP0021,PRD0147,2025-03-06,77,4746.95,USD,365515.15,cancelled
PO001197,SUP0019,PRD0057,2026-08-06,209,3221.07,USD,673203.63,open
PO001198,SUP0021,PRD0068,2025-01-26,717,28.54,USD,20463.18,fulfilled
PO001199,SUP0032,PRD0045,2024-12-01,163,55.52,USD,9049.76,fulfilled
PO001200,SUP0021,PRD0052,2026-01-31,549,8.25,USD,4529.25,fulfilled
PO001201,SUP0012,PRD0115,2025-08-02,277,122.52,USD,33938.04,fulfilled
PO001202,SUP0017,PRD0038,2024-12-21,588,31.73,USD,18657.24,fulfilled
PO001203,SUP0021,PRD0065,2025-10-31,454,54.99,USD,24965.46,open
PO001204,SUP0009,PRD0057,2025-06-21,133,1887.8,USD,251077.4,cancelled
PO001205,SUP0029,PRD0072,2026-09-03,495,348.35,USD,172433.25,fulfilled
PO001206,SUP0013,PRD0097,2026-01-11,455,10.25,USD,4663.75,fulfilled
PO001207,SUP0015,PRD0016,2024-12-07,121,3339.92,USD,404130.32,fulfilled
PO001208,SUP0038,PRD0122,2025-06-20,250,4.52,USD,1130.0,fulfilled
PO001209,SUP0018,PRD0148,2025-02-12,236,3.07,USD,724.52,fulfilled
PO001210,SUP0019,PRD0136,2025-09-05,308,2.31,USD,711.48,fulfilled
PO001211,SUP0022,PRD0141,2026-08-31,292,124.5,USD,36354.0,fulfilled
PO001212,SUP0037,PRD0070,2026-04-01,85,207.04,USD,17598.4,open
PO001213,SUP0015,PRD0106,2026-04-16,73,452.08,USD,33001.84,open
PO001214,SUP0020,PRD0105,2025-02-22,242,3846.26,USD,930794.92,open
PO001215,SUP0026,PRD0055,2025-08-14,139,658.01,USD,91463.39,fulfilled
PO001216,SUP0025,PRD0141,2025-09-14,982,1979.56,USD,1943927.92,open
PO001217,SUP0038,PRD0072,2025-02-05,140,3939.88,USD,551583.2,fulfilled
PO001218,SUP0032,PRD0094,2024-11-06,367,140.26,USD,51475.42,open
PO001219,SUP0008,PRD0055,2025-09-05,209,152.94,USD,31964.46,open
PO001220,SUP0028,PRD0068,2025-12-24,529,2277.62,USD,1204860.98,fulfilled
PO001221,SUP0021,PRD0064,2026-05-03,566,94.17,USD,53300.22,fulfilled
PO001222,SUP0019,PRD0135,2025-03-20,534,213.77,USD,114153.18,fulfilled
PO001223,SUP0003,PRD0084,2026-06-15,378,9.81,USD,3708.18,fulfilled
PO001224,SUP0010,PRD0003,2025-11-07,550,422.59,USD,232424.5,cancelled
PO001225,SUP0032,PRD0051,2025-09-12,370,346.61,USD,128245.7,open
PO001226,SUP0014,PRD0023,2026-07-18,553,3054.87,USD,1689343.11,fulfilled
PO001227,SUP0008,PRD0090,2025-01-23,180,4.82,USD,867.6,fulfilled
PO001228,SUP0025,PRD0114,2025-05-18,575,162.72,USD,93564.0,fulfilled
PO001229,SUP0006,PRD0130,2025-11-19,835,34.37,USD,28698.95,cancelled
PO001230,SUP0028,PRD0049,2025-08-11,427,764.07,USD,326257.89,open
PO001231,SUP0025,PRD0016,2025-06-27,212,799.32,USD,169455.84,fulfilled
PO001232,SUP0024,PRD0076,2025-06-28,201,2375.7,USD,477515.7,fulfilled
PO001233,SUP0027,PRD0104,2026-04-05,123,2.37,USD,291.51,fulfilled
PO001234,SUP0036,PRD0055,2025-08-29,80,41.98,USD,3358.4,cancelled
PO001235,SUP0016,PRD0044,2026-05-27,119,1164.37,USD,138560.03,fulfilled
PO001236,SUP0002,PRD0066,2026-05-04,360,947.84,USD,341222.4,fulfilled
PO001237,SUP0035,PRD0102,2025-03-30,57,158.07,USD,9009.99,fulfilled
PO001238,SUP0015,PRD0141,2025-01-01,73,546.68,USD,39907.64,fulfilled
PO001239,SUP0004,PRD0021,2025-08-25,531,154.63,USD,82108.53,open
PO001240,SUP0034,PRD0035,2026-07-08,58,919.97,USD,53358.26,fulfilled
PO001241,SUP0015,PRD0122,2025-02-16,114,2.34,USD,266.76,fulfilled
PO001242,SUP0025,PRD0081,2025-03-01,119,166.48,USD,19811.12,cancelled
PO001243,SUP0019,PRD0016,2024-10-18,248,1668.2,USD,413713.6,fulfilled
PO001244,SUP0010,PRD0105,2026-04-12,1270,528.14,USD,670737.8,fulfilled
PO001245,SUP0030,PRD0095,2025-01-23,414,3524.17,USD,1459006.38,fulfilled
PO001246,SUP0031,PRD0132,2026-04-27,76,32.46,USD,2466.96,fulfilled
PO001247,SUP0036,PRD0015,2026-07-30,110,32.41,USD,3565.1,fulfilled
PO001248,SUP0004,PRD0045,2025-06-10,455,139.88,USD,63645.4,fulfilled
PO001249,SUP0004,PRD0078,2025-10-14,1349,689.79,USD,930526.71,fulfilled
PO001250,SUP0022,PRD0078,2026-06-23,60,3306.47,USD,198388.2,fulfilled
PO001251,SUP0022,PRD0077,2025-05-13,521,2.31,USD,1203.51,fulfilled
PO001252,SUP0017,PRD0070,2024-12-06,353,3120.12,USD,1101402.36,open
PO001253,SUP0010,PRD0008,2025-09-06,644,7.39,USD,4759.16,fulfilled
PO001254,SUP0026,PRD0044,2026-03-16,66,35.34,USD,2332.44,fulfilled
PO001255,SUP0019,PRD0020,2024-10-22,214,16.69,USD,3571.66,cancelled
PO001256,SUP0020,PRD0128,2025-09-07,675,852.12,USD,575181.0,fulfilled
PO001257,SUP0019,PRD0137,2025-09-20,362,35.0,USD,12670.0,fulfilled
PO001258,SUP0019,PRD0066,2026-07-04,160,1119.72,USD,179155.2,open
PO001259,SUP0022,PRD0084,2025-06-14,290,2.31,USD,669.9,fulfilled
PO001260,SUP0015,PRD0020,2026-02-18,387,940.6,USD,364012.2,fulfilled
PO001261,SUP0030,PRD0105,2024-10-21,102,4.78,USD,487.56,fulfilled
PO001262,SUP0008,PRD0091,2025-12-17,306,371.16,USD,113574.96,fulfilled
PO001263,SUP0012,PRD0075,2025-07-19,217,174.77,USD,37925.09,cancelled
PO001264,SUP0034,PRD0043,2026-04-14,409,2.33,USD,952.97,fulfilled
PO001265,SUP0017,PRD0033,2026-07-09,115,296.74,USD,34125.1,fulfilled
PO001266,SUP0039,PRD0102,2025-07-25,572,38.41,USD,21970.52,cancelled
PO001267,SUP0028,PRD0017,2025-07-01,101,1328.11,USD,134139.11,fulfilled
PO001268,SUP0017,PRD0051,2024-12-08,209,39.04,USD,8159.36,open
PO001269,SUP0019,PRD0135,2025-01-21,260,2.31,USD,600.6,open
PO001270,SUP0012,PRD0019,2025-09-28,117,2751.76,USD,321955.92,fulfilled
PO001271,SUP0028,PRD0143,2025-07-03,52,85.91,USD,4467.32,fulfilled
PO001272,SUP0033,PRD0139,2026-01-14,182,3.31,USD,602.42,open
PO001273,SUP0008,PRD0003,2026-03-14,229,4.06,USD,929.74,fulfilled
PO001274,SUP0030,PRD0078,2025-12-25,571,157.6,USD,89989.6,fulfilled
PO001275,SUP0005,PRD0142,2025-02-22,367,5066.08,USD,1859251.36,fulfilled
PO001276,SUP0002,PRD0051,2025-02-09,101,2.64,USD,266.64,fulfilled
PO001277,SUP0027,PRD0053,2025-07-30,81,170.6,USD,13818.6,fulfilled
PO001278,SUP0008,PRD0028,2024-12-17,350,159.86,USD,55951.0,fulfilled
PO001279,SUP0025,PRD0055,2026-02-21,470,7.7,USD,3619.0,fulfilled
PO001280,SUP0036,PRD0028,2025-01-14,86,1883.0,USD,161938.0,open
PO001281,SUP0009,PRD0114,2024-11-20,96,6.92,USD,664.32,cancelled
PO001282,SUP0008,PRD0079,2025-10-17,393,6.49,USD,2550.57,fulfilled
PO001283,SUP0035,PRD0105,2024-10-28,351,89.48,USD,31407.48,open
PO001284,SUP0002,PRD0115,2025-06-28,139,19.99,USD,2778.61,cancelled
PO001285,SUP0015,PRD0083,2026-07-06,665,2328.65,USD,1548552.25,fulfilled
PO001286,SUP0010,PRD0067,2025-05-02,234,139.21,USD,32575.14,fulfilled
PO001287,SUP0026,PRD0035,2024-12-16,103,111.25,USD,11458.75,fulfilled
PO001288,SUP0032,PRD0111,2025-11-03,408,9.57,USD,3904.56,fulfilled
PO001289,SUP0018,PRD0079,2025-05-21,1079,3452.13,USD,3724848.27,open
PO001290,SUP0030,PRD0056,2024-09-30,292,1061.75,USD,310031.0,open
PO001291,SUP0022,PRD0112,2025-08-10,157,450.06,USD,70659.42,fulfilled
PO001292,SUP0009,PRD0023,2026-05-11,71,72.22,USD,5127.62,open
PO001293,SUP0015,PRD0130,2025-09-18,57,1500.8,USD,85545.6,fulfilled
PO001294,SUP0006,PRD0087,2026-06-17,137,213.79,USD,29289.23,fulfilled
PO001295,SUP0019,PRD0091,2025-11-20,368,3032.52,USD,1115967.36,fulfilled
PO001296,SUP0022,PRD0081,2026-03-26,475,6.64,USD,3154.0,cancelled
PO001297,SUP0020,PRD0038,2025-06-19,395,5183.8,USD,2047601.0,open
PO001298,SUP0024,PRD0122,2026-08-20,169,855.61,USD,144598.09,fulfilled
PO001299,SUP0036,PRD0086,2026-03-02,178,17.21,USD,3063.38,fulfilled
PO001300,SUP0030,PRD0095,2025-09-11,371,1241.62,USD,460641.02,fulfilled
PO001301,SUP0029,PRD0018,2026-02-14,772,5.33,USD,4114.76,fulfilled
PO001302,SUP0012,PRD0012,2025-01-01,32,2.32,USD,74.24,fulfilled
PO001303,SUP0035,PRD0097,2026-07-08,178,3981.06,USD,708628.68,open
PO001304,SUP0025,PRD0104,2026-06-30,122,201.41,USD,24572.02,fulfilled
PO001305,SUP0030,PRD0059,2026-02-06,95,1131.93,USD,107533.35,fulfilled
PO001306,SUP0031,PRD0132,2026-01-02,371,2398.46,USD,889828.66,fulfilled
PO001307,SUP0018,PRD0095,2025-02-26,184,121.67,USD,22387.28,fulfilled
PO001308,SUP0036,PRD0018,2026-08-12,67,4.03,USD,270.01,fulfilled
PO001309,SUP0012,PRD0033,2025-08-18,273,5.34,USD,1457.82,fulfilled
PO001310,SUP0002,PRD0070,2026-04-27,515,753.36,USD,387980.4,fulfilled
PO001311,SUP0005,PRD0019,2025-08-15,440,2615.67,USD,1150894.8,fulfilled
PO001312,SUP0021,PRD0057,2025-09-23,110,2043.32,USD,224765.2,open
PO001313,SUP0031,PRD0128,2024-12-27,256,799.14,USD,204579.84,fulfilled
PO001314,SUP0034,PRD0056,2026-01-07,66,117.6,USD,7761.6,fulfilled
PO001315,SUP0027,PRD0012,2025-07-19,324,390.6,USD,126554.4,fulfilled
PO001316,SUP0031,PRD0075,2026-06-23,263,1711.02,USD,449998.26,fulfilled
PO001317,SUP0021,PRD0066,2026-01-09,1321,3653.1,USD,4825745.1,fulfilled
PO001318,SUP0015,PRD0130,2025-06-25,212,79.01,USD,16750.12,fulfilled
PO001319,SUP0004,PRD0097,2024-11-13,47,601.48,USD,28269.56,open
PO001320,SUP0015,PRD0051,2024-11-04,158,1170.91,USD,185003.78,fulfilled
PO001321,SUP0001,PRD0144,2025-09-26,499,3.6,USD,1796.4,open
PO001322,SUP0026,PRD0015,2025-12-16,302,2277.5,USD,687805.0,fulfilled
PO001323,SUP0011,PRD0096,2026-03-20,174,462.93,USD,80549.82,fulfilled
PO001324,SUP0026,PRD0141,2025-12-30,85,54.09,USD,4597.65,fulfilled
PO001325,SUP0004,PRD0091,2025-02-17,98,201.21,USD,19718.58,fulfilled
PO001326,SUP0026,PRD0064,2025-06-09,94,2864.3,USD,269244.2,fulfilled
PO001327,SUP0026,PRD0055,2025-06-13,89,834.27,USD,74250.03,fulfilled
PO001328,SUP0002,PRD0150,2026-08-20,379,2.5,USD,947.5,fulfilled
PO001329,SUP0003,PRD0082,2025-10-30,292,297.86,USD,86975.12,fulfilled
PO001330,SUP0017,PRD0040,2024-09-17,216,47.83,USD,10331.28,fulfilled
PO001331,SUP0010,PRD0111,2025-06-08,609,421.53,USD,256711.77,fulfilled
PO001332,SUP0040,PRD0144,2026-05-27,306,596.58,USD,182553.48,fulfilled
PO001333,SUP0002,PRD0112,2024-12-20,561,140.52,USD,78831.72,fulfilled
PO001334,SUP0037,PRD0095,2026-08-02,254,32.79,USD,8328.66,fulfilled
PO001335,SUP0009,PRD0111,2025-05-02,138,7458.29,USD,1029244.02,fulfilled
PO001336,SUP0030,PRD0095,2025-03-03,221,7163.85,USD,1583210.85,fulfilled
PO001337,SUP0034,PRD0010,2026-05-10,1088,236.03,USD,256800.64,fulfilled
PO001338,SUP0034,PRD0021,2026-03-31,481,2.37,USD,1139.97,cancelled
PO001339,SUP0004,PRD0049,2025-10-30,50,4.27,USD,213.5,fulfilled
PO001340,SUP0025,PRD0033,2026-05-05,376,129.18,USD,48571.68,fulfilled
PO001341,SUP0002,PRD0103,2025-06-17,417,2.31,USD,963.27,fulfilled
PO001342,SUP0017,PRD0016,2026-01-21,297,2769.08,USD,822416.76,fulfilled
PO001343,SUP0028,PRD0083,2025-09-06,146,13.03,USD,1902.38,fulfilled
PO001344,SUP0027,PRD0007,2025-06-16,170,59.13,USD,10052.1,open
PO001345,SUP0007,PRD0082,2025-10-06,33,217.41,USD,7174.53,fulfilled
PO001346,SUP0004,PRD0055,2026-06-02,81,2.43,USD,196.83,fulfilled
PO001347,SUP0025,PRD0112,2025-08-28,191,205.46,USD,39242.86,fulfilled
PO001348,SUP0031,PRD0036,2025-07-06,533,29.33,USD,15632.89,fulfilled
PO001349,SUP0005,PRD0003,2024-09-29,173,351.11,USD,60742.03,open
PO001350,SUP0028,PRD0108,2025-10-31,193,1659.8,USD,320341.4,fulfilled
PO001351,SUP0004,PRD0140,2025-06-23,572,1681.16,USD,961623.52,open
PO001352,SUP0030,PRD0055,2025-06-01,191,413.21,USD,78923.11,open
PO001353,SUP0010,PRD0063,2025-02-08,343,547.18,USD,187682.74,fulfilled
PO001354,SUP0003,PRD0051,2024-09-30,428,2.33,USD,997.24,fulfilled
PO001355,SUP0021,PRD0010,2024-09-28,281,162.6,USD,45690.6,fulfilled
PO001356,SUP0025,PRD0058,2025-09-16,94,2606.27,USD,244989.38,cancelled
PO001357,SUP0030,PRD0053,2024-09-15,329,2.33,USD,766.57,fulfilled
PO001358,SUP0033,PRD0019,2025-11-06,384,3505.45,USD,1346092.8,fulfilled
PO001359,SUP0008,PRD0023,2026-07-01,596,1293.47,USD,770908.12,fulfilled
PO001360,SUP0031,PRD0100,2025-07-27,390,119.76,USD,46706.4,fulfilled
PO001361,SUP0026,PRD0074,2025-05-19,279,30.57,USD,8529.03,fulfilled
PO001362,SUP0017,PRD0017,2026-05-06,624,991.63,USD,618777.12,cancelled
PO001363,SUP0031,PRD0038,2025-05-21,171,931.03,USD,159206.13,fulfilled
PO001364,SUP0028,PRD0051,2024-09-23,165,101.9,USD,16813.5,fulfilled
PO001365,SUP0036,PRD0032,2024-10-20,707,201.72,USD,142616.04,fulfilled
PO001366,SUP0036,PRD0145,2024-10-31,161,162.41,USD,26148.01,fulfilled
PO001367,SUP0013,PRD0020,2025-03-19,172,381.15,USD,65557.8,open
PO001368,SUP0002,PRD0139,2025-09-13,315,729.58,USD,229817.7,fulfilled
PO001369,SUP0027,PRD0090,2026-03-16,970,872.04,USD,845878.8,open
PO001370,SUP0017,PRD0045,2026-01-17,240,3.0,USD,720.0,fulfilled
PO001371,SUP0002,PRD0128,2024-10-13,810,2.63,USD,2130.3,fulfilled
PO001372,SUP0001,PRD0132,2024-10-15,99,1505.9,USD,149084.1,fulfilled
PO001373,SUP0020,PRD0057,2025-09-08,340,72.26,USD,24568.4,fulfilled
PO001374,SUP0002,PRD0048,2025-02-09,51,274.89,USD,14019.39,fulfilled
PO001375,SUP0030,PRD0036,2026-09-02,281,2518.1,USD,707586.1,fulfilled
PO001376,SUP0032,PRD0145,2026-03-12,465,19.12,USD,8890.8,fulfilled
PO001377,SUP0037,PRD0147,2026-03-16,68,189.13,USD,12860.84,fulfilled
PO001378,SUP0019,PRD0091,2025-08-06,275,987.22,USD,271485.5,fulfilled
PO001379,SUP0013,PRD0012,2026-08-03,371,189.08,USD,70148.68,fulfilled
PO001380,SUP0035,PRD0079,2026-07-15,174,924.64,USD,160887.36,cancelled
PO001381,SUP0040,PRD0097,2026-05-04,460,1204.11,USD,553890.6,fulfilled
PO001382,SUP0020,PRD0135,2025-12-12,382,2.34,USD,893.88,fulfilled
PO001383,SUP0038,PRD0091,2025-01-07,30,1495.23,USD,44856.9,fulfilled
PO001384,SUP0007,PRD0035,2026-04-21,470,2.82,USD,1325.4,fulfilled
PO001385,SUP0010,PRD0141,2025-03-27,106,459.2,USD,48675.2,cancelled
PO001386,SUP0030,PRD0091,2025-04-13,348,2.31,USD,803.88,fulfilled
PO001387,SUP0016,PRD0110,2025-10-07,327,14.16,USD,4630.32,fulfilled
PO001388,SUP0006,PRD0058,2026-03-22,259,710.04,USD,183900.36,fulfilled
PO001389,SUP0012,PRD0076,2025-07-15,73,537.97,USD,39271.81,open
PO001390,SUP0017,PRD0092,2025-04-04,655,4.22,USD,2764.1,fulfilled
PO001391,SUP0035,PRD0137,2025-11-09,373,2.31,USD,861.63,fulfilled
PO001392,SUP0006,PRD0128,2026-07-05,170,538.75,USD,91587.5,fulfilled
PO001393,SUP0029,PRD0117,2025-04-06,188,848.62,USD,159540.56,fulfilled
PO001394,SUP0005,PRD0064,2025-01-30,472,2989.35,USD,1410973.2,fulfilled
PO001395,SUP0031,PRD0083,2025-11-27,125,784.21,USD,98026.25,fulfilled
PO001396,SUP0036,PRD0016,2025-10-29,64,43.41,USD,2778.24,fulfilled
PO001397,SUP0029,PRD0031,2026-08-17,172,336.73,USD,57917.56,cancelled
PO001398,SUP0007,PRD0097,2025-01-13,1216,1287.0,USD,1564992.0,cancelled
PO001399,SUP0020,PRD0064,2024-11-11,519,7.64,USD,3965.16,fulfilled
PO001400,SUP0004,PRD0132,2025-02-02,88,1816.92,USD,159888.96,open
PO001401,SUP0017,PRD0103,2026-03-10,79,14.66,USD,1158.14,fulfilled
PO001402,SUP0019,PRD0143,2026-08-26,86,779.23,USD,67013.78,cancelled
PO001403,SUP0028,PRD0078,2026-03-19,238,606.67,USD,144387.46,fulfilled
PO001404,SUP0012,PRD0059,2025-04-18,356,2.32,USD,825.92,fulfilled
PO001405,SUP0021,PRD0028,2025-06-19,121,780.28,USD,94413.88,fulfilled
PO001406,SUP0036,PRD0106,2026-04-14,56,9.2,USD,515.2,fulfilled
PO001407,SUP0021,PRD0079,2025-05-14,253,23.21,USD,5872.13,fulfilled
PO001408,SUP0037,PRD0056,2025-11-07,353,684.97,USD,241794.41,fulfilled
PO001409,SUP0001,PRD0097,2025-10-05,422,2.83,USD,1194.26,fulfilled
PO001410,SUP0029,PRD0103,2026-06-05,532,1920.34,USD,1021620.88,fulfilled
PO001411,SUP0009,PRD0024,2025-06-01,105,322.37,USD,33848.85,open
PO001412,SUP0026,PRD0147,2025-09-14,989,7.8,USD,7714.2,fulfilled
PO001413,SUP0034,PRD0095,2026-08-30,104,6826.11,USD,709915.44,fulfilled
PO001414,SUP0035,PRD0141,2025-09-06,478,159.14,USD,76068.92,fulfilled
PO001415,SUP0009,PRD0082,2025-08-07,462,198.99,USD,91933.38,fulfilled
PO001416,SUP0034,PRD0063,2026-01-09,71,707.23,USD,50213.33,fulfilled
PO001417,SUP0035,PRD0010,2025-12-17,148,787.03,USD,116480.44,fulfilled
PO001418,SUP0028,PRD0147,2026-05-26,224,4.46,USD,999.04,fulfilled
PO001419,SUP0009,PRD0117,2025-09-13,109,159.52,USD,17387.68,cancelled
PO001420,SUP0026,PRD0051,2026-05-07,155,743.51,USD,115244.05,fulfilled
PO001421,SUP0036,PRD0089,2025-08-20,373,83.0,USD,30959.0,fulfilled
PO001422,SUP0002,PRD0093,2026-04-20,154,566.41,USD,87227.14,fulfilled
PO001423,SUP0030,PRD0139,2026-07-18,186,139.72,USD,25987.92,fulfilled
PO001424,SUP0032,PRD0102,2025-01-11,129,99.76,USD,12869.04,fulfilled
PO001425,SUP0034,PRD0148,2025-08-31,160,5.66,USD,905.6,fulfilled
PO001426,SUP0010,PRD0136,2025-01-03,266,36.82,USD,9794.12,fulfilled
PO001427,SUP0015,PRD0079,2025-12-09,430,87.52,USD,37633.6,open
PO001428,SUP0020,PRD0112,2026-06-10,32,536.65,USD,17172.8,fulfilled
PO001429,SUP0040,PRD0103,2026-01-31,226,246.43,USD,55693.18,fulfilled
PO001430,SUP0014,PRD0025,2025-07-31,164,14.21,USD,2330.44,open
PO001431,SUP0013,PRD0032,2024-11-08,291,2.93,USD,852.63,fulfilled
PO001432,SUP0013,PRD0147,2025-02-02,152,2.63,USD,399.76,fulfilled
PO001433,SUP0003,PRD0148,2025-01-22,138,14.07,USD,1941.66,fulfilled
PO001434,SUP0026,PRD0017,2026-06-07,406,1275.18,USD,517723.08,fulfilled
PO001435,SUP0002,PRD0057,2024-12-10,123,4081.61,USD,502038.03,open
PO001436,SUP0012,PRD0133,2026-06-24,478,1505.55,USD,719652.9,fulfilled
PO001437,SUP0019,PRD0060,2026-01-13,46,59.79,USD,2750.34,fulfilled
PO001438,SUP0013,PRD0086,2026-08-29,198,462.52,USD,91578.96,fulfilled
PO001439,SUP0032,PRD0062,2024-12-06,205,2.91,USD,596.55,fulfilled
PO001440,SUP0020,PRD0097,2025-03-09,78,195.03,USD,15212.34,fulfilled
PO001441,SUP0006,PRD0007,2025-08-26,50,253.23,USD,12661.5,cancelled
PO001442,SUP0026,PRD0012,2025-07-29,144,2.31,USD,332.64,fulfilled
PO001443,SUP0012,PRD0109,2025-09-13,298,539.8,USD,160860.4,fulfilled
PO001444,SUP0026,PRD0064,2026-01-30,373,93.5,USD,34875.5,open
PO001445,SUP0009,PRD0137,2024-11-30,73,24.43,USD,1783.39,open
PO001446,SUP0026,PRD0055,2025-04-29,283,587.58,USD,166285.14,fulfilled
PO001447,SUP0040,PRD0078,2025-07-18,94,366.43,USD,34444.42,fulfilled
PO001448,SUP0038,PRD0064,2025-10-10,83,359.39,USD,29829.37,fulfilled
PO001449,SUP0008,PRD0038,2026-08-13,223,2.34,USD,521.82,open
PO001450,SUP0030,PRD0052,2025-01-06,26,2.55,USD,66.3,fulfilled
PO001451,SUP0031,PRD0020,2026-07-27,36,80.08,USD,2882.88,cancelled
PO001452,SUP0001,PRD0005,2024-09-28,231,110.1,USD,25433.1,fulfilled
PO001453,SUP0002,PRD0073,2025-02-01,71,2.5,USD,177.5,fulfilled
PO001454,SUP0038,PRD0035,2026-02-05,290,120.05,USD,34814.5,fulfilled
PO001455,SUP0035,PRD0147,2024-10-11,233,641.68,USD,149511.44,fulfilled
PO001456,SUP0037,PRD0079,2025-10-18,883,3299.25,USD,2913237.75,cancelled
PO001457,SUP0002,PRD0015,2026-08-20,323,200.1,USD,64632.3,fulfilled
PO001458,SUP0013,PRD0003,2025-03-30,118,631.28,USD,74491.04,fulfilled
PO001459,SUP0008,PRD0060,2026-06-21,524,1601.9,USD,839395.6,fulfilled
PO001460,SUP0004,PRD0146,2025-06-12,1358,9.09,USD,12344.22,open
PO001461,SUP0026,PRD0147,2026-01-15,156,450.16,USD,70224.96,fulfilled
PO001462,SUP0034,PRD0090,2025-07-22,725,2.61,USD,1892.25,fulfilled
PO001463,SUP0025,PRD0139,2026-03-26,633,25.51,USD,16147.83,fulfilled
PO001464,SUP0030,PRD0039,2025-11-18,152,99.58,USD,15136.16,fulfilled
PO001465,SUP0023,PRD0014,2025-04-19,546,19.25,USD,10510.5,fulfilled
PO001466,SUP0033,PRD0034,2024-10-21,366,6.12,USD,2239.92,fulfilled
PO001467,SUP0013,PRD0137,2025-11-11,421,240.72,USD,101343.12,fulfilled
PO001468,SUP0015,PRD0133,2025-05-30,184,75.25,USD,13846.0,fulfilled
PO001469,SUP0034,PRD0144,2026-02-28,51,17.23,USD,878.73,cancelled
PO001470,SUP0022,PRD0081,2026-08-10,619,18.08,USD,11191.52,fulfilled
PO001471,SUP0027,PRD0038,2025-06-22,648,90.25,USD,58482.0,fulfilled
PO001472,SUP0025,PRD0096,2025-07-07,171,405.75,USD,69383.25,fulfilled
