invoice_id,po_id,invoice_date,amount,payment_status,payment_date
INV001521,PO001521,2026-07-04,7494.7,overdue,
INV001522,PO001522,2025-02-03,135519.3,paid,2025-03-09
INV001523,PO001523,2024-12-27,145.53,overdue,
INV001524,PO001524,2025-07-29,345708.73,paid,2025-08-20
INV001525,PO001525,2026-05-10,8375.4,pending,
INV001526,PO001526,2026-05-06,87573.3,paid,2026-05-18
INV001527,PO001527,2026-05-18,1497095.25,pending,
INV001528,PO001528,2026-04-06,161648.73,paid,2026-05-20
INV001529,PO001529,2025-01-24,729638.64,paid,2025-02-27
INV001530,PO001530,2026-01-27,81227.95,paid,2026-02-11
INV001531,PO001531,2025-03-12,930.02,paid,2025-03-31
INV001532,PO001532,2024-11-27,1848.7,pending,
INV001533,PO001533,2025-09-13,3397.96,pending,
INV001534,PO001534,2024-11-24,652.47,overdue,
INV001535,PO001535,2025-05-11,286403.0,paid,2025-05-31
INV001536,PO001536,2025-09-11,3571.44,pending,
INV001537,PO001537,2025-06-11,17739.36,paid,2025-07-21
INV001538,PO001538,2026-08-05,784.47,paid,2026-08-26
INV001539,PO001539,2025-01-13,487506.24,paid,2025-02-13
INV001540,PO001540,2025-04-01,110078.57,pending,
INV001541,PO001541,2026-04-17,1333563.54,paid,2026-05-26
INV001542,PO001542,2025-09-29,1778066.04,paid,2025-10-07
INV001543,PO001543,2025-02-18,441801.15,paid,2025-04-03
INV001544,PO001544,2026-05-18,2158.64,paid,2026-05-23
INV001545,PO001545,2026-08-25,702.66,paid,2026-09-27
INV001546,PO001546,2026-03-26,1438072.56,paid,2026-05-08
INV001547,PO001547,2025-11-18,1711.4,paid,2025-12-03
INV001548,PO001548,2025-10-21,1139519.7,paid,2025-11-30
INV001549,PO001549,2025-07-27,442.7,paid,2025-09-02
INV001550,PO001550,2024-11-06,4832.85,paid,2024-11-28
INV001551,PO001551,2025-08-10,3749.04,pending,
INV001552,PO001552,2026-03-30,593.67,pending,
INV001553,PO001553,2025-11-20,846.23,pending,
INV001554,PO001554,2026-02-20,38902.92,paid,2026-03-12
INV001555,PO001555,2025-04-22,104330.5,paid,2025-05-25
INV001556,PO001556,2026-07-27,269507.25,paid,2026-08-01
INV001557,PO001557,2025-07-23,1123.44,paid,2025-08-27
INV001558,PO001558,2024-10-30,576118.85,paid,2024-11-25
INV001559,PO001559,2026-04-20,1569.96,paid,2026-05-19
INV001560,PO001560,2024-11-11,314.16,paid,2024-12-04
INV001561,PO001561,2025-06-09,1196135.84,pending,
INV001562,PO001562,2025-09-23,25494.7,paid,2025-10-31
INV001563,PO001563,2026-06-16,25153.95,paid,2026-07-09
INV001564,PO001564,2026-05-07,139102.23,pending,
INV001565,PO001565,2025-05-11,252793.1,paid,2025-06-19
INV001566,PO001566,2025-09-17,1595147.44,paid,2025-09-24
INV001568,PO001568,2025-09-26,846143.92,paid,2025-10-19
INV001569,PO001569,2024-09-17,344648.3,paid,2024-10-11
INV001570,PO001570,2025-01-16,1193856.15,paid,2025-01-30
INV001571,PO001571,2025-01-31,274198.84,pending,
INV001572,PO001572,2025-12-21,72986.98,pending,
INV001573,PO001573,2025-12-09,125172.95,paid,2026-01-04
INV001574,PO001574,2026-06-28,93468.16,paid,2026-07-29
INV001575,PO001575,2024-11-14,75.14,paid,2024-12-03
INV001576,PO001576,2025-11-21,80783.36,paid,2025-12-05
INV001577,PO001577,2025-06-19,387.44,paid,2025-07-06
INV001578,PO001578,2025-07-17,662140.1,pending,
INV001579,PO001579,2024-11-14,18493.23,pending,
INV001580,PO001580,2026-03-14,396.72,paid,2026-03-24
INV001581,PO001581,2025-09-06,7398.8,pending,
INV001582,PO001582,2025-06-03,775734.96,paid,2025-07-09
INV001583,PO001583,2025-11-18,2444098.23,paid,2025-12-13
INV001584,PO001584,2025-01-31,277.02,paid,2025-02-06
INV001585,PO001585,2026-01-02,297250.08,paid,2026-01-07
INV001586,PO001586,2026-05-26,571394.48,paid,2026-06-29
INV001588,PO001588,2025-08-09,1252.4,pending,
INV001589,PO001589,2025-10-21,1021.02,paid,2025-10-28
INV001590,PO001590,2024-09-22,1068927.72,paid,2024-10-17
INV001591,PO001591,2025-07-22,526.68,pending,
INV001592,PO001592,2025-03-23,89538.4,paid,2025-04-09
INV001594,PO001594,2025-06-09,18398.0,paid,2025-06-29
INV001596,PO001596,2025-12-10,2863508.7,pending,
INV001597,PO001597,2026-03-25,4477.2,overdue,
INV001598,PO001598,2025-07-23,3030.3,pending,
INV001599,PO001599,2025-06-18,12595.88,paid,2025-07-06
INV001600,PO001600,2025-03-28,168598.8,pending,
INV001601,PO001601,2025-01-10,722811.86,paid,2025-01-17
INV001602,PO001602,2024-10-20,242939.36,paid,2024-12-03
INV001603,PO001603,2025-02-01,731105.1,pending,
INV001604,PO001604,2025-08-30,107731.65,overdue,
INV001605,PO001605,2025-07-22,8289.4,pending,
INV001606,PO001606,2025-03-05,3149.6,pending,
INV001607,PO001607,2025-08-23,1291.68,overdue,
INV001608,PO001608,2025-10-22,243880.96,paid,2025-12-01
INV001609,PO001609,2024-10-03,3248.18,paid,2024-11-14
INV001611,PO001611,2024-12-17,33321.12,paid,2024-12-30
INV001612,PO001612,2025-12-04,1729968.81,paid,2025-12-27
INV001613,PO001613,2025-12-24,12093.76,overdue,
INV001614,PO001614,2025-08-03,54154.4,paid,2025-08-08
INV001615,PO001615,2024-12-24,661.08,pending,
INV001616,PO001616,2025-07-21,747.25,overdue,
INV001617,PO001617,2026-05-17,1733.04,paid,2026-06-12
INV001618,PO001618,2026-07-25,803.84,paid,2026-08-10
INV001619,PO001619,2024-10-13,11895.32,paid,2024-11-22
INV001620,PO001620,2025-04-03,1143005.24,overdue,
INV001621,PO001621,2026-07-27,47098.8,pending,
INV001622,PO001622,2025-05-12,97042.4,paid,2025-06-18
INV001623,PO001623,2024-10-19,1426229.75,paid,2024-11-26
INV001624,PO001624,2025-06-28,665.59,overdue,
INV001625,PO001625,2025-08-21,75919.23,pending,
INV001626,PO001626,2025-05-18,65067.72,pending,
INV001627,PO001627,2026-08-30,716220.0,paid,2026-09-17
INV001628,PO001628,2024-10-18,26202.96,pending,
INV001629,PO001629,2025-09-04,558685.27,paid,2025-10-05
INV001630,PO001630,2024-12-16,670.65,pending,
INV001631,PO001631,2025-06-14,289292.3,pending,
INV001633,PO001633,2026-05-21,416017.35,paid,2026-06-12
INV001634,PO001634,2024-10-05,534810.0,paid,2024-11-15
INV001636,PO001636,2026-06-12,52500.8,paid,2026-07-11
INV001637,PO001637,2026-05-16,1546.38,paid,2026-06-08
INV001638,PO001638,2024-10-19,383535.36,pending,
INV001639,PO001639,2025-02-23,30120.1,paid,2025-03-10
INV001640,PO001640,2025-05-26,496970.92,paid,2025-07-08
INV001641,PO001641,2026-08-07,1026923.58,paid,2026-08-27
INV001642,PO001642,2026-09-11,855111.42,paid,2026-10-22
INV001643,PO001643,2025-02-03,7843.64,paid,2025-03-15
INV001644,PO001644,2025-06-15,44403.68,paid,2025-07-11
INV001645,PO001645,2025-09-21,227249.85,paid,2025-10-13
INV001646,PO001646,2026-05-01,77177.65,paid,2026-05-13
INV001647,PO001647,2025-10-21,273714.79,overdue,
INV001648,PO001648,2024-11-26,44309.82,paid,2024-12-19
INV001649,PO001649,2025-06-08,767.44,paid,2025-07-21
INV001651,PO001651,2024-10-16,86.8,overdue,
INV001652,PO001652,2025-06-18,33631.16,paid,2025-07-25
INV001653,PO001653,2026-02-22,5310.24,pending,
INV001654,PO001654,2025-05-03,4233.42,overdue,
INV001656,PO001656,2026-01-23,9695.06,overdue,
INV001657,PO001657,2024-11-21,283.04,paid,2024-12-19
INV001658,PO001658,2025-04-02,1357.5,paid,2025-04-12
INV001659,PO001659,2025-05-02,2901024.06,paid,2025-05-15
INV001660,PO001660,2025-12-28,3545.89,paid,2026-02-09
INV001661,PO001661,2025-01-15,1057912.38,paid,2025-02-01
INV001662,PO001662,2025-06-12,95062.25,paid,2025-07-07
INV001663,PO001663,2024-10-22,404086.2,paid,2024-11-10
INV001664,PO001664,2026-01-07,806.19,paid,2026-02-16
INV001665,PO001665,2026-07-29,8353.35,overdue,
INV001666,PO001666,2025-07-12,1367400.96,paid,2025-07-26
INV001667,PO001667,2025-07-25,2368.74,paid,2025-08-10
INV001668,PO001668,2026-02-03,62722.3,paid,2026-03-18
INV001669,PO001669,2025-09-04,5492.19,paid,2025-09-30
INV001670,PO001670,2025-03-18,860.22,pending,
INV001671,PO001671,2025-06-23,212339.73,paid,2025-07-17
INV001672,PO001672,2025-07-17,810614.45,paid,2025-08-27
INV001673,PO001673,2026-03-10,22398.01,overdue,
INV001675,PO001675,2025-02-18,11380.2,paid,2025-03-28
INV001676,PO001676,2026-07-03,87623.91,paid,2026-08-04
INV001677,PO001677,2025-10-07,14878.71,paid,2025-11-19
INV001678,PO001678,2026-06-11,889990.4,paid,2026-06-30
INV001679,PO001679,2025-02-08,1618.76,paid,2025-03-10
INV001680,PO001680,2026-05-29,4772.64,paid,2026-06-03
INV001681,PO001681,2024-09-15,143105.0,paid,2024-09-23
INV001682,PO001682,2026-04-01,1776.06,pending,
INV001683,PO001683,2025-01-23,712938.03,paid,2025-02-25
INV001684,PO001684,2026-08-01,9657.2,paid,2026-08-20
INV001685,PO001685,2025-05-01,342464.71,paid,2025-06-11
INV001686,PO001686,2024-09-11,8630.98,paid,2024-10-14
INV001687,PO001687,2026-03-13,21494.85,paid,2026-03-31
INV001688,PO001688,2025-05-09,29693.22,paid,2025-06-16
INV001689,PO001689,2025-12-18,23347.2,pending,
INV001690,PO001690,2026-06-03,142275.41,paid,2026-06-17
INV001691,PO001691,2026-08-10,380.48,overdue,
INV001692,PO001692,2024-10-13,622115.5,paid,2024-10-22
INV001693,PO001693,2025-09-29,176867.52,paid,2025-10-24
INV001694,PO001694,2025-04-02,2172.66,paid,2025-05-07
INV001695,PO001695,2026-06-04,2878.37,paid,2026-06-14
INV001696,PO001696,2025-08-14,302.5,paid,2025-09-23
INV001697,PO001697,2024-10-29,370914.76,paid,2024-11-23
INV001698,PO001698,2025-11-25,3764.92,paid,2025-12-18
INV001699,PO001699,2025-10-13,218832.32,paid,2025-11-26
INV001700,PO001700,2025-08-10,408.24,paid,2025-09-02
INV001701,PO001701,2025-01-05,13011.32,overdue,
INV001702,PO001702,2025-12-12,224602.76,paid,2026-01-08
INV001703,PO001703,2025-09-30,449.9,paid,2025-11-10
INV001704,PO001704,2025-06-09,222624.71,pending,
INV001705,PO001705,2025-03-19,9947.2,overdue,
INV001706,PO001706,2024-09-16,16755.16,overdue,
INV001707,PO001707,2026-02-10,139085.64,paid,2026-03-10
INV001708,PO001708,2026-02-09,28016.39,paid,2026-03-25
INV001709,PO001709,2024-11-02,2539.35,paid,2024-11-26
INV001710,PO001710,2025-12-03,25855.54,paid,2025-12-29
INV001711,PO001711,2026-03-13,5829.87,paid,2026-04-14
INV001712,PO001712,2025-01-12,3570.18,paid,2025-02-08
INV001713,PO001713,2025-12-15,342090.44,paid,2025-12-24
INV001714,PO001714,2026-05-25,67836.8,paid,2026-06-03
INV001715,PO001715,2025-12-11,620.68,paid,2025-12-20
INV001716,PO001716,2025-11-06,69160.95,paid,2025-11-12
INV001717,PO001717,2024-12-01,84204.0,paid,2024-12-27
INV001718,PO001718,2026-04-17,493156.24,pending,
INV001719,PO001719,2024-09-12,4447.52,paid,2024-10-09
INV001720,PO001720,2025-04-12,104116.74,paid,2025-04-25
INV001721,PO001721,2025-09-04,226801.14,paid,2025-10-15
INV001722,PO001722,2025-06-16,329.18,paid,2025-07-27
INV001723,PO001723,2025-08-19,12431.31,pending,
INV001725,PO001725,2025-06-05,10628.4,paid,2025-06-14
INV001726,PO001726,2024-12-13,27209.52,paid,2025-01-05
INV001727,PO001727,2025-09-20,916189.25,overdue,
INV001728,PO001728,2025-07-04,19205.0,overdue,
INV001729,PO001729,2025-03-29,113569.4,paid,2025-05-04
INV001730,PO001730,2025-05-09,14071.0,pending,
INV001731,PO001731,2024-12-15,77413.81,paid,2025-01-15
INV001732,PO001732,2025-12-05,5829.12,paid,2026-01-16
INV001733,PO001733,2025-07-22,66900.33,paid,2025-09-03
INV001734,PO001734,2025-01-09,17599.98,paid,2025-01-16
INV001735,PO001735,2026-06-30,183042.74,paid,2026-07-20
INV001737,PO001737,2026-06-12,371979.6,pending,
INV001738,PO001738,2025-11-16,19038.6,paid,2025-11-24
INV001739,PO001739,2026-06-10,963.63,paid,2026-07-04
INV001740,PO001740,2025-08-26,2777.6,paid,2025-10-04
INV001742,PO001742,2025-05-08,18766.08,paid,2025-06-01
INV001743,PO001743,2024-11-26,6322.25,paid,2025-01-05
INV001744,PO001744,2026-02-06,20825.0,paid,2026-03-01
INV001745,PO001745,2025-03-09,61770.52,paid,2025-04-22
INV001746,PO001746,2026-05-04,214984.8,pending,
INV001747,PO001747,2026-07-25,15791.28,pending,
INV001749,PO001749,2026-06-03,41486.25,paid,2026-06-10
INV001750,PO001750,2025-02-09,18511.25,paid,2025-03-18
INV001751,PO001751,2026-04-21,1448.14,overdue,
INV001752,PO001752,2025-03-31,455.7,overdue,
INV001753,PO001753,2024-11-20,2671.56,overdue,
INV001755,PO001755,2024-10-13,28927.5,paid,2024-11-09
INV001757,PO001757,2025-10-12,120.64,pending,
INV001758,PO001758,2025-01-03,316397.43,pending,
INV001759,PO001759,2026-06-25,351.36,overdue,
INV001760,PO001760,2025-10-29,32485.53,paid,2025-12-05
INV001761,PO001761,2025-03-30,3928.05,pending,
INV001762,PO001762,2025-01-12,42702.44,pending,
INV001763,PO001763,2025-10-15,46437.5,paid,2025-11-23
INV001764,PO001764,2024-12-26,72524.65,paid,2025-02-04
INV001766,PO001766,2026-01-27,242637.14,pending,
INV001767,PO001767,2025-10-21,66736.15,paid,2025-11-24
INV001768,PO001768,2024-10-31,730788.42,pending,
INV001769,PO001769,2025-11-24,55303.79,paid,2025-12-03
INV001770,PO001770,2025-03-10,363742.08,paid,2025-03-29
INV001771,PO001771,2024-12-17,26504.84,paid,2025-01-28
INV001773,PO001773,2025-06-17,117160.56,paid,2025-07-01
INV001774,PO001774,2025-10-23,252486.0,paid,2025-11-24
INV001775,PO001775,2025-06-05,1891.26,pending,
INV001776,PO001776,2026-01-11,287700.0,overdue,
INV001777,PO001777,2025-08-24,1169.73,paid,2025-09-10
INV001778,PO001778,2025-10-22,114964.0,paid,2025-11-19
INV001779,PO001779,2026-08-27,28636.8,paid,2026-09-04
INV001780,PO001780,2024-09-16,3320.24,paid,2024-09-28
INV001782,PO001782,2024-11-12,62141.75,paid,2024-11-17
INV001784,PO001784,2025-12-20,1533.63,overdue,
INV001785,PO001785,2025-07-02,1018.41,pending,
INV001786,PO001786,2025-08-28,10755.94,overdue,
INV001787,PO001787,2026-06-25,687292.66,paid,2026-07-24
INV001788,PO001788,2026-02-26,35827.92,paid,2026-04-02
INV001789,PO001789,2025-08-17,5307.61,paid,2025-09-15
INV001790,PO001790,2026-05-31,17341.08,paid,2026-07-12
INV001792,PO001792,2025-11-11,378376.48,paid,2025-11-22
INV001793,PO001793,2026-04-10,379114.68,pending,
INV001794,PO001794,2025-01-17,1529583.51,paid,2025-01-25
INV001795,PO001795,2026-06-25,5427.24,pending,
INV001796,PO001796,2025-03-27,569.52,paid,2025-05-10
INV001797,PO001797,2025-05-24,59280.84,paid,2025-07-06
INV001798,PO001798,2025-11-30,2694.03,paid,2025-12-14
INV001799,PO001799,2025-04-22,83762.25,paid,2025-05-21
INV001800,PO001800,2025-11-21,18478.46,paid,2025-12-03
INV001801,PO001801,2025-10-06,219.45,paid,2025-10-24
INV001802,PO001802,2025-05-25,23222.34,pending,
INV001804,PO001804,2026-02-19,227202.59,pending,
INV001805,PO001805,2025-09-04,225100.72,pending,
INV001806,PO001806,2025-07-19,5802550.5,paid,2025-08-30
INV001807,PO001807,2024-09-22,11684.62,paid,2024-10-12
INV001808,PO001808,2025-07-30,12387.2,pending,
INV001809,PO001809,2025-10-15,39098.76,pending,
INV001810,PO001810,2025-08-15,211340.79,paid,2025-09-16
INV001811,PO001811,2026-01-12,1526.07,pending,
INV001812,PO001812,2026-04-22,47533.64,paid,2026-05-15
INV001813,PO001813,2025-09-21,1471.28,pending,
INV001814,PO001814,2025-07-04,306073.35,pending,
INV001815,PO001815,2024-11-07,653.73,overdue,
INV001816,PO001816,2024-12-30,483619.24,paid,2025-01-11
INV001817,PO001817,2025-05-31,100633.5,paid,2025-07-06
INV001818,PO001818,2025-10-29,602.41,paid,2025-11-28
INV001819,PO001819,2026-03-29,68083.52,paid,2026-04-25
INV001820,PO001820,2025-11-16,1120.35,paid,2025-11-28
INV001821,PO001821,2026-08-29,41037.15,overdue,
INV001822,PO001822,2025-12-25,24393.46,overdue,
INV001823,PO001823,2026-07-23,8206.92,pending,
INV001824,PO001824,2026-04-28,1913.26,pending,
INV001825,PO001825,2026-01-15,193904.8,paid,2026-02-10
INV001826,PO001826,2024-10-06,658.3,paid,2024-10-25
INV001827,PO001827,2025-10-03,10048.5,paid,2025-11-10
INV001828,PO001828,2026-06-02,49687.3,paid,2026-06-09
INV001829,PO001829,2026-08-16,723.8,paid,2026-09-04
INV001830,PO001830,2025-10-30,1072272.04,pending,
INV001831,PO001831,2025-01-07,175392.8,paid,2025-01-30
INV001832,PO001832,2025-12-25,12668.4,paid,2026-01-01
INV001833,PO001833,2024-10-07,33351.99,paid,2024-11-03
INV001834,PO001834,2024-12-09,312.48,paid,2025-01-22
INV001835,PO001835,2025-08-02,653388.33,paid,2025-08-24
INV001836,PO001836,2025-08-24,103384.31,paid,2025-10-04
INV001837,PO001837,2026-01-23,40439.52,paid,2026-02-26
INV001838,PO001838,2025-11-17,753.35,pending,
INV001839,PO001839,2025-02-28,2386.8,pending,
INV001840,PO001840,2025-07-26,34164.09,paid,2025-08-30
INV001841,PO001841,2025-05-09,59505.84,paid,2025-06-21
INV001842,PO001842,2026-08-17,64492.8,paid,2026-09-01
INV001843,PO001843,2025-09-18,2379.84,overdue,
INV001844,PO001844,2025-10-28,33987.36,overdue,
INV001845,PO001845,2026-07-30,239412.75,pending,
INV001846,PO001846,2025-12-01,375110.96,paid,2025-12-29
INV001847,PO001847,2025-04-15,308827.44,paid,2025-05-27
INV001848,PO001848,2026-07-07,2968.2,paid,2026-07-23
INV001850,PO001850,2025-08-01,637.42,pending,
INV001851,PO001851,2025-07-09,470.96,paid,2025-08-14
INV001852,PO001852,2025-07-07,5452.48,paid,2025-08-05
INV001853,PO001853,2025-02-15,78793.28,overdue,
INV001854,PO001854,2026-07-13,499724.78,overdue,
INV001855,PO001855,2026-04-26,107461.2,paid,2026-05-02
INV001856,PO001856,2026-03-01,139596.51,paid,2026-03-27
INV001857,PO001857,2026-03-06,13089.66,paid,2026-03-20
INV001858,PO001858,2026-01-15,697919.36,paid,2026-02-19
INV001859,PO001859,2025-12-21,468078.56,pending,
INV001860,PO001860,2026-04-28,2002575.96,paid,2026-05-08
INV001861,PO001861,2024-12-17,339040.39,overdue,
INV001862,PO001862,2026-02-25,839.7,paid,2026-03-25
INV001863,PO001863,2025-06-03,147911.82,pending,
INV001864,PO001864,2026-09-02,52595.84,paid,2026-09-18
INV001865,PO001865,2026-01-04,92774.14,paid,2026-02-17
INV001866,PO001866,2026-03-20,21260.58,paid,2026-04-21
INV001867,PO001867,2024-11-27,156164.25,paid,2024-12-26
INV001868,PO001868,2026-08-29,119260.62,paid,2026-09-05
INV001869,PO001869,2026-07-21,1670656.96,pending,
INV001871,PO001871,2025-08-15,25518.4,pending,
INV001872,PO001872,2026-04-22,1798473.12,paid,2026-05-16
INV001875,PO001875,2026-08-06,1108.8,overdue,
INV001876,PO001876,2025-07-07,18975.88,pending,
INV001877,PO001877,2025-04-27,1153.74,paid,2025-06-03
INV001878,PO001878,2024-12-12,301.92,overdue,
INV001879,PO001879,2025-12-08,8630.76,pending,
INV001880,PO001880,2025-01-30,186224.13,paid,2025-02-09
INV001881,PO001881,2026-05-14,100588.8,pending,
INV001883,PO001883,2026-06-11,684.0,paid,2026-06-17
INV001884,PO001884,2026-07-10,1118.6,paid,2026-08-13
INV001885,PO001885,2026-03-10,201929.72,paid,2026-03-28
INV001886,PO001886,2026-03-26,2315.72,paid,2026-04-18
INV001887,PO001887,2026-02-22,28835.0,paid,2026-03-10
INV001888,PO001888,2026-01-21,1539.15,paid,2026-03-02
INV001889,PO001889,2025-08-01,14238.98,paid,2025-09-09
INV001891,PO001891,2025-09-19,99005.94,paid,2025-10-31
INV001892,PO001892,2026-05-11,180942.15,paid,2026-05-17
INV001893,PO001893,2026-05-12,232.29,paid,2026-06-15
INV001894,PO001894,2025-11-06,263.7,paid,2025-12-03
INV001895,PO001895,2024-12-08,31447.78,paid,2025-01-18
INV001896,PO001896,2025-07-14,1611915.15,paid,2025-08-26
INV001897,PO001897,2025-01-17,95949.28,paid,2025-02-21
INV001898,PO001898,2026-06-24,65196.72,paid,2026-07-10
INV001899,PO001899,2025-03-08,6010.0,paid,2025-04-06
INV001900,PO001900,2024-11-08,373.52,paid,2024-12-03
INV001901,PO001901,2025-04-26,20732.07,paid,2025-06-07
INV001902,PO001902,2025-03-26,33516.24,overdue,
INV001903,PO001903,2026-08-31,979020.3,paid,2026-10-11
INV001904,PO001904,2025-08-15,33991.0,paid,2025-09-22
INV001905,PO001905,2024-09-23,816.48,paid,2024-10-16
INV001906,PO001906,2025-09-01,277265.23,paid,2025-09-22
INV001907,PO001907,2025-02-28,93277.75,paid,2025-03-18
INV001908,PO001908,2025-01-26,662343.8,paid,2025-02-28
INV001910,PO001910,2024-10-01,26682.3,paid,2024-10-06
INV001911,PO001911,2026-08-26,8567.04,paid,2026-09-13
INV001912,PO001912,2025-03-07,15091.56,paid,2025-03-28
INV001913,PO001913,2025-05-07,8861.04,paid,2025-05-19
INV001914,PO001914,2025-09-24,747046.56,paid,2025-10-24
INV001915,PO001915,2025-11-08,222719.28,paid,2025-12-22
INV001916,PO001916,2025-10-21,21139.28,paid,2025-11-24
INV001917,PO001917,2024-11-22,3653.66,paid,2024-11-28
INV001918,PO001918,2024-10-22,90487.28,paid,2024-10-31
INV001919,PO001919,2025-07-21,8412.32,paid,2025-08-18
INV001920,PO001920,2025-03-19,19504.8,paid,2025-03-27
INV001921,PO001921,2025-12-24,880.88,paid,2026-01-02
INV001922,PO001922,2024-10-16,570.72,paid,2024-10-29
INV001923,PO001923,2026-03-18,78922.2,paid,2026-04-15
INV001924,PO001924,2026-03-17,11709.39,paid,2026-04-06
INV001925,PO001925,2025-02-20,704.0,paid,2025-03-16
INV001926,PO001926,2024-12-30,165634.24,paid,2025-01-11
INV001927,PO001927,2024-12-17,95499.54,paid,2025-01-27
INV001928,PO001928,2024-11-07,898038.8,paid,2024-11-29
INV001929,PO001929,2026-03-01,4109.07,paid,2026-03-24
INV001930,PO001930,2025-10-01,7611.57,paid,2025-11-02
INV001931,PO001931,2025-08-07,415123.32,overdue,
INV001932,PO001932,2025-08-10,1945276.16,paid,2025-09-09
INV001933,PO001933,2025-03-18,23598.55,pending,
INV001934,PO001934,2026-07-13,1317.2,paid,2026-08-21
INV001935,PO001935,2025-09-21,251118.44,paid,2025-10-15
INV001936,PO001936,2025-03-15,880.11,paid,2025-03-27
INV001937,PO001937,2026-03-23,100416.63,paid,2026-04-22
INV001938,PO001938,2025-03-16,878.4,paid,2025-04-19
INV001939,PO001939,2024-10-27,2851.2,paid,2024-11-20
INV001940,PO001940,2025-12-04,672.84,paid,2026-01-09
INV001941,PO001941,2025-01-12,16245.84,pending,
INV001942,PO001942,2024-10-02,129932.6,paid,2024-10-30
INV001943,PO001943,2025-01-25,695.31,paid,2025-03-10
