shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity
SHP002651,SUP0029,WH0002,PRD0007,air,2025-11-25,2025-11-28,4,3,58162.21,136
SHP002652,SUP0040,WH0010,PRD0119,ocean,2025-03-24,2025-03-30,7,6,3989.22,340
SHP002653,SUP0005,WH0005,PRD0054,ocean,2025-04-16,2025-05-20,34,34,8129.15,96
SHP002654,SUP0038,WH0002,PRD0113,air,2025-09-10,2025-09-14,4,4,108174.05,256
SHP002655,SUP0040,WH0002,PRD0075,ocean,2025-01-29,2025-02-18,21,20,7136.67,149
SHP002656,SUP0027,WH0002,PRD0018,road,2026-04-13,2026-04-14,1,1,1998.35,86
SHP002657,SUP0017,WH0010,PRD0105,air,2025-09-28,2025-09-30,3,2,27878.89,123
SHP002658,SUP0017,WH0005,PRD0128,air,2025-06-14,2025-06-16,3,2,11637.24,49
SHP002659,SUP0001,WH0007,PRD0036,air,2025-12-08,2025-12-11,4,3,86272.45,221
SHP002660,SUP0016,WH0004,PRD0078,air,2026-05-02,2026-05-07,6,5,269990.09,411
SHP002661,SUP0023,WH0004,PRD0062,ocean,2026-01-11,2026-01-27,18,16,5019.99,124
SHP002662,SUP0015,WH0009,PRD0065,ocean,2024-10-21,2024-11-04,18,14,11951.41,300
SHP002663,SUP0002,WH0003,PRD0040,road,2026-01-24,2026-01-25,1,1,988.19,148
SHP002664,SUP0008,WH0001,PRD0109,ocean,2026-02-15,2026-03-01,15,14,21370.46,681
SHP002665,SUP0024,WH0002,PRD0097,ocean,2026-05-11,2026-06-17,38,37,10853.35,114
SHP002666,SUP0029,WH0002,PRD0019,air,2024-10-16,2024-10-19,4,3,34640.73,81
SHP002667,SUP0034,WH0003,PRD0115,ocean,2024-11-05,2024-11-22,18,17,4450.0,106
SHP002668,SUP0007,WH0009,PRD0123,air,2025-07-16,2025-07-20,4,4,86213.12,223
SHP002669,SUP0011,WH0004,PRD0150,ocean,2025-07-30,2025-08-16,18,17,766.12,19
SHP002670,SUP0006,WH0005,PRD0103,ocean,2025-11-20,2025-12-01,14,11,3554.17,120
SHP002671,SUP0010,WH0010,PRD0137,ocean,2025-04-16,2025-04-26,9,10,842.18,49
SHP002672,SUP0037,WH0010,PRD0130,ocean,2026-02-24,2026-03-15,21,19,4641.16,97
SHP002673,SUP0039,WH0006,PRD0108,air,2026-02-23,2026-02-27,5,4,97005.97,201
SHP002674,SUP0010,WH0009,PRD0140,ocean,2024-11-29,2024-12-08,10,9,1637.87,90
SHP002675,SUP0032,WH0001,PRD0010,ocean,2026-01-30,2026-02-21,23,22,9962.76,180
SHP002676,SUP0024,WH0007,PRD0093,air,2026-01-26,2026-01-30,4,4,27793.61,65
SHP002677,SUP0035,WH0002,PRD0138,ocean,2024-12-31,2025-02-09,41,40,30386.41,296
SHP002678,SUP0031,WH0005,PRD0022,air,2026-07-27,2026-07-31,5,4,249487.4,450
SHP002679,SUP0034,WH0002,PRD0028,air,2025-09-18,2025-09-20,2,2,10701.42,66
SHP002680,SUP0022,WH0006,PRD0064,air,2026-03-26,2026-03-31,5,5,224706.89,413
SHP002681,SUP0004,WH0001,PRD0091,ocean,2026-02-09,2026-03-04,24,23,36101.47,626
SHP002682,SUP0040,WH0006,PRD0043,air,2025-01-03,2025-01-07,5,4,172583.04,377
SHP002683,SUP0021,WH0010,PRD0012,air,2024-12-05,2024-12-08,3,3,26865.31,99
SHP002684,SUP0018,WH0004,PRD0145,ocean,2026-03-25,2026-04-10,18,16,8153.78,194
SHP002685,SUP0018,WH0009,PRD0103,air,2025-03-18,2025-03-23,5,5,94878.89,207
SHP002686,SUP0026,WH0003,PRD0085,air,2026-06-09,2026-06-11,2,2,25659.58,170
SHP002687,SUP0027,WH0008,PRD0111,ocean,2026-03-18,2026-03-29,10,11,2315.88,126
SHP002688,SUP0024,WH0005,PRD0028,ocean,2024-09-25,2024-10-27,35,32,31492.18,366
SHP002689,SUP0028,WH0005,PRD0003,ocean,2026-04-12,2026-04-26,14,14,5677.37,194
SHP002690,SUP0007,WH0006,PRD0026,air,2025-03-20,2025-03-25,5,5,38225.27,80
SHP002691,SUP0011,WH0005,PRD0067,air,2024-10-20,2024-10-23,3,3,58238.75,190
SHP002692,SUP0021,WH0006,PRD0057,ocean,2026-02-03,2026-03-09,32,34,10146.53,127
SHP002693,SUP0009,WH0004,PRD0131,ocean,2025-10-27,2025-11-26,31,30,8903.4,118
SHP002694,SUP0030,WH0006,PRD0133,ocean,2024-10-29,2024-12-05,36,37,49493.73,556
SHP002695,SUP0008,WH0010,PRD0143,ocean,2025-07-31,2025-08-12,14,12,4159.02,145
SHP002696,SUP0013,WH0005,PRD0149,ocean,2025-05-23,2025-06-02,13,10,12532.65,438
SHP002697,SUP0019,WH0006,PRD0148,ocean,2025-09-01,2025-09-23,20,22,10572.39,223
SHP002698,SUP0031,WH0002,PRD0057,ocean,2025-10-20,2025-11-30,41,41,28116.56,272
SHP002699,SUP0031,WH0002,PRD0115,ocean,2025-05-28,2025-07-04,41,37,26255.91,254
SHP002700,SUP0039,WH0008,PRD0096,road,2025-03-08,2025-03-09,1,1,312.71,253
SHP002701,SUP0040,WH0010,PRD0101,ocean,2024-11-17,2024-11-21,7,4,938.64,80
SHP002702,SUP0007,WH0002,PRD0119,air,2025-10-25,2025-10-28,3,3,13904.4,70
SHP002703,SUP0037,WH0005,PRD0129,air,2026-02-10,2026-02-15,5,5,122228.81,222
SHP002704,SUP0012,WH0001,PRD0039,ocean,2025-02-16,2025-03-10,23,22,8956.1,167
SHP002705,SUP0023,WH0007,PRD0089,air,2025-09-08,2025-09-13,5,5,92036.84,186
SHP002706,SUP0035,WH0010,PRD0007,air,2024-10-05,2024-10-08,4,3,33536.31,76
SHP002707,SUP0004,WH0004,PRD0124,ocean,2026-05-23,2026-06-30,35,38,12417.86,143
SHP002708,SUP0040,WH0008,PRD0027,ocean,2025-02-28,2025-03-21,20,21,10506.19,227
SHP002709,SUP0005,WH0006,PRD0076,rail,2025-08-12,2025-08-13,3,1,3696.41,229
SHP002710,SUP0027,WH0002,PRD0107,road,2025-06-09,2025-06-10,1,1,5902.11,254
SHP002711,SUP0037,WH0002,PRD0022,air,2024-12-21,2024-12-27,6,6,30549.83,46
SHP002712,SUP0002,WH0005,PRD0030,ocean,2026-07-12,2026-07-28,14,16,4262.33,146
SHP002713,SUP0011,WH0006,PRD0037,ocean,2026-05-19,2026-06-21,36,33,7286.06,82
SHP002714,SUP0039,WH0007,PRD0090,ocean,2025-10-10,2025-10-31,22,21,9805.18,189
SHP002715,SUP0038,WH0009,PRD0080,ocean,2026-06-29,2026-07-23,23,24,1149.92,21
SHP002716,SUP0039,WH0007,PRD0088,ocean,2026-02-23,2026-03-13,22,18,7003.7,135
SHP002717,SUP0025,WH0002,PRD0117,rail,2025-07-05,2025-07-09,5,4,9899.52,354
SHP002718,SUP0021,WH0001,PRD0053,air,2025-04-25,2025-04-27,3,2,69709.52,239
SHP002719,SUP0008,WH0009,PRD0134,ocean,2025-07-03,2025-07-18,15,15,9924.32,311
SHP002720,SUP0027,WH0007,PRD0124,ocean,2026-02-08,2026-03-03,24,23,18102.34,316
SHP002721,SUP0038,WH0007,PRD0090,ocean,2025-03-19,2025-04-11,23,23,12290.86,220
SHP002722,SUP0006,WH0005,PRD0122,ocean,2024-10-30,2024-11-13,14,14,3287.61,111
SHP002723,SUP0019,WH0010,PRD0025,road,2025-06-01,2025-06-02,1,1,1180.24,114
SHP002724,SUP0022,WH0009,PRD0113,ocean,2025-09-03,2025-09-17,14,14,16192.09,530
SHP002725,SUP0008,WH0008,PRD0116,rail,2026-06-20,2026-06-29,9,9,2164.95,40
SHP002726,SUP0030,WH0001,PRD0082,ocean,2025-01-12,2025-02-10,27,29,4748.16,72
SHP002727,SUP0040,WH0007,PRD0018,rail,2026-04-10,2026-04-14,5,4,7677.18,307
SHP002728,SUP0008,WH0004,PRD0077,air,2026-08-17,2026-08-19,2,2,11988.77,165
SHP002729,SUP0028,WH0008,PRD0012,ocean,2026-07-28,2026-08-17,22,20,11771.04,230
SHP002730,SUP0005,WH0003,PRD0030,ocean,2024-10-24,2024-11-18,23,25,4334.35,80
SHP002731,SUP0001,WH0009,PRD0006,ocean,2025-08-07,2025-08-29,22,22,14541.41,277
SHP002732,SUP0004,WH0003,PRD0088,ocean,2025-03-27,2025-04-19,23,23,3888.57,71
SHP002733,SUP0032,WH0002,PRD0028,road,2026-05-10,2026-05-11,1,1,3765.95,168
SHP002734,SUP0008,WH0004,PRD0043,rail,2025-04-29,2025-04-30,3,1,3939.75,244
SHP002735,SUP0040,WH0010,PRD0063,rail,2025-10-10,2025-10-13,4,3,4321.65,221
SHP002736,SUP0024,WH0001,PRD0133,ocean,2024-09-09,2024-10-02,24,23,37885.12,650
SHP002737,SUP0028,WH0008,PRD0045,ocean,2025-01-27,2025-02-17,22,21,13664.64,267
SHP002738,SUP0009,WH0002,PRD0142,air,2025-10-18,2025-10-24,6,6,174822.59,261
SHP002739,SUP0014,WH0004,PRD0041,ocean,2025-04-12,2025-05-14,31,32,11939.28,157
SHP002740,SUP0039,WH0008,PRD0085,road,2025-11-30,2025-12-01,1,1,177.98,144
SHP002741,SUP0034,WH0008,PRD0144,air,2025-08-06,2025-08-08,3,2,30412.98,136
SHP002742,SUP0021,WH0008,PRD0110,rail,2025-11-07,2025-11-15,8,8,2734.4,55
SHP002743,SUP0035,WH0009,PRD0119,ocean,2025-08-28,2025-09-22,23,25,5383.43,97
SHP002744,SUP0029,WH0005,PRD0060,ocean,2026-03-18,2026-03-31,13,13,6534.67,250
SHP002745,SUP0002,WH0009,PRD0104,road,2025-01-23,2025-01-24,1,1,297.5,122
SHP002746,SUP0023,WH0001,PRD0048,ocean,2026-06-19,2026-07-15,27,26,6193.87,95
SHP002747,SUP0001,WH0005,PRD0048,air,2026-03-10,2026-03-13,4,3,17522.78,54
SHP002748,SUP0005,WH0007,PRD0111,ocean,2025-02-28,2025-03-21,23,21,8466.87,152
SHP002749,SUP0008,WH0003,PRD0102,rail,2024-09-08,2024-09-17,10,9,4434.62,77
SHP002750,SUP0032,WH0006,PRD0008,ocean,2025-06-28,2025-07-31,33,33,42369.95,512
SHP002751,SUP0040,WH0003,PRD0051,ocean,2025-02-20,2025-03-05,9,13,5046.59,300
SHP002752,SUP0025,WH0008,PRD0116,ocean,2025-05-13,2025-05-26,11,13,3561.03,155
SHP002753,SUP0032,WH0002,PRD0110,rail,2026-05-06,2026-05-08,3,2,4470.82,359
SHP002754,SUP0009,WH0009,PRD0100,ocean,2026-06-02,2026-06-21,20,19,16672.85,357
SHP002755,SUP0032,WH0001,PRD0002,ocean,2026-07-26,2026-08-16,23,21,8080.91,146
SHP002756,SUP0025,WH0009,PRD0055,air,2024-09-05,2024-09-08,4,3,49002.24,149
SHP002757,SUP0026,WH0010,PRD0053,ocean,2025-12-25,2026-01-03,9,9,5115.67,306
SHP002758,SUP0006,WH0006,PRD0072,ocean,2026-05-13,2026-06-11,28,29,22874.77,330
SHP002759,SUP0015,WH0008,PRD0017,ocean,2026-02-13,2026-03-02,14,17,4522.44,150
SHP002760,SUP0036,WH0007,PRD0148,ocean,2024-11-18,2024-12-07,22,19,24270.21,469
SHP002761,SUP0028,WH0002,PRD0027,air,2025-09-23,2025-09-28,5,5,52157.1,115
SHP002762,SUP0012,WH0006,PRD0138,ocean,2025-02-23,2025-03-19,25,24,13080.77,220
SHP002763,SUP0026,WH0010,PRD0048,air,2025-08-27,2025-08-28,2,1,33602.91,268
SHP002764,SUP0001,WH0009,PRD0094,ocean,2024-10-17,2024-11-08,22,22,44884.14,855
SHP002765,SUP0005,WH0004,PRD0084,ocean,2026-08-28,2026-10-04,34,37,38346.79,447
SHP002766,SUP0027,WH0001,PRD0051,ocean,2026-02-02,2026-02-24,24,22,13136.2,232
SHP002767,SUP0018,WH0010,PRD0118,air,2024-11-10,2024-11-13,4,3,120785.62,279
SHP002768,SUP0037,WH0006,PRD0030,road,2026-07-04,2026-07-05,1,1,271.25,50
SHP002769,SUP0029,WH0005,PRD0068,rail,2026-06-17,2026-06-25,8,8,11283.2,259
SHP002770,SUP0032,WH0010,PRD0126,ocean,2025-09-16,2025-10-08,22,22,3096.28,59
SHP002771,SUP0033,WH0004,PRD0136,rail,2026-01-25,2026-02-01,8,7,6490.99,134
SHP002772,SUP0019,WH0007,PRD0081,road,2025-06-01,2025-06-02,1,1,547.52,138
SHP002773,SUP0016,WH0004,PRD0100,ocean,2026-08-12,2026-09-16,35,35,20408.01,233
SHP002774,SUP0016,WH0007,PRD0101,ocean,2024-11-04,2024-11-26,24,22,28566.67,498
SHP002775,SUP0017,WH0007,PRD0030,air,2024-11-12,2024-11-15,3,3,29442.04,131
SHP002776,SUP0033,WH0001,PRD0090,ocean,2024-12-09,2024-12-30,19,21,7881.59,184
SHP002777,SUP0006,WH0006,PRD0091,air,2026-04-22,2026-04-28,5,6,37951.33,73
SHP002778,SUP0023,WH0009,PRD0118,ocean,2024-10-28,2024-11-24,27,27,1972.59,30
SHP002779,SUP0028,WH0009,PRD0045,road,2025-10-21,2025-10-22,1,1,405.01,121
SHP002780,SUP0019,WH0005,PRD0077,air,2025-07-16,2025-07-18,3,2,10543.68,49
SHP002781,SUP0017,WH0005,PRD0022,air,2026-08-05,2026-08-08,3,3,41086.59,173
SHP002782,SUP0017,WH0005,PRD0035,air,2025-02-22,2025-02-24,3,2,56286.25,237
SHP002783,SUP0010,WH0004,PRD0081,rail,2025-03-12,2025-03-17,5,5,5679.94,212
SHP002784,SUP0002,WH0004,PRD0031,air,2025-04-20,2025-04-22,3,2,71130.19,314
SHP002785,SUP0004,WH0004,PRD0062,ocean,2026-04-08,2026-05-13,35,35,22664.76,261
SHP002786,SUP0025,WH0005,PRD0079,air,2026-01-25,2026-01-26,2,1,45329.32,281
SHP002787,SUP0039,WH0009,PRD0030,air,2026-02-19,2026-02-21,4,2,98816.74,252
SHP002788,SUP0025,WH0005,PRD0047,air,2025-04-22,2025-04-23,2,1,31940.23,198
SHP002789,SUP0003,WH0002,PRD0096,road,2025-03-20,2025-03-21,1,1,4086.07,175
SHP002790,SUP0030,WH0003,PRD0037,ocean,2024-10-28,2024-11-24,28,27,16838.6,244
SHP002791,SUP0001,WH0008,PRD0131,road,2025-01-29,2025-01-30,1,1,271.0,59
SHP002792,SUP0020,WH0004,PRD0100,ocean,2026-03-24,2026-03-27,7,3,1282.23,119
SHP002793,SUP0034,WH0006,PRD0108,ocean,2025-11-02,2025-12-06,32,34,9816.38,123
SHP002794,SUP0031,WH0009,PRD0036,ocean,2024-12-25,2025-01-17,23,23,4359.89,78
SHP002795,SUP0015,WH0003,PRD0148,air,2025-01-01,2025-01-03,3,2,45883.78,144
SHP002796,SUP0040,WH0008,PRD0099,ocean,2025-08-08,2025-08-27,20,19,6294.46,136
SHP002797,SUP0003,WH0006,PRD0109,air,2025-06-26,2025-07-01,6,5,153155.68,248
SHP002798,SUP0023,WH0002,PRD0048,rail,2025-09-28,2025-09-29,2,1,1729.48,174
SHP002799,SUP0040,WH0008,PRD0125,ocean,2026-08-05,2026-08-24,20,19,8608.59,186
SHP002800,SUP0007,WH0004,PRD0138,ocean,2025-02-01,2025-02-19,18,18,7412.39,176
SHP002801,SUP0006,WH0002,PRD0045,rail,2025-04-15,2025-04-21,7,6,5986.87,163
SHP002802,SUP0019,WH0002,PRD0143,ocean,2025-03-15,2025-04-06,25,22,3387.09,56
SHP002803,SUP0021,WH0004,PRD0043,air,2024-11-30,2024-12-02,2,2,32485.01,307
SHP002804,SUP0003,WH0009,PRD0126,ocean,2024-12-27,2025-01-20,24,24,5870.92,102
SHP002805,SUP0017,WH0005,PRD0074,ocean,2026-01-15,2026-01-26,15,11,3989.91,126
SHP002806,SUP0034,WH0010,PRD0036,air,2026-04-26,2026-04-29,3,3,61458.88,227
SHP002807,SUP0028,WH0006,PRD0048,ocean,2026-01-22,2026-02-09,20,18,9123.38,196
SHP002808,SUP0015,WH0006,PRD0081,air,2024-10-03,2024-10-09,6,6,691821.14,1146
SHP002809,SUP0035,WH0006,PRD0116,air,2026-05-03,2026-05-07,4,4,50478.35,152
SHP002810,SUP0009,WH0004,PRD0014,ocean,2025-04-29,2025-05-28,31,29,7545.26,100
SHP002811,SUP0008,WH0008,PRD0092,ocean,2024-11-09,2024-11-26,15,17,7046.92,217
SHP002812,SUP0016,WH0004,PRD0003,air,2025-03-03,2025-03-09,6,6,61092.65,93
SHP002813,SUP0028,WH0006,PRD0125,ocean,2025-05-20,2025-06-09,20,20,4235.86,91
SHP002814,SUP0012,WH0002,PRD0035,air,2025-09-11,2025-09-13,3,2,40047.32,171
SHP002815,SUP0010,WH0003,PRD0050,ocean,2026-01-08,2026-01-17,10,9,13322.61,658
SHP002816,SUP0006,WH0009,PRD0099,ocean,2025-03-11,2025-03-28,19,17,12909.51,294
SHP002817,SUP0038,WH0004,PRD0144,ocean,2026-08-24,2026-09-12,18,19,6842.27,166
SHP002818,SUP0011,WH0004,PRD0130,air,2024-09-26,2024-09-29,3,3,125502.08,415
SHP002819,SUP0039,WH0003,PRD0127,ocean,2025-06-24,2025-07-17,23,23,4317.33,80
SHP002820,SUP0026,WH0009,PRD0105,ocean,2025-07-29,2025-08-05,10,7,5299.42,295
SHP002821,SUP0025,WH0005,PRD0126,rail,2026-03-01,2026-03-07,6,6,11937.26,333
SHP002822,SUP0008,WH0001,PRD0107,rail,2025-03-04,2025-03-13,9,9,16736.53,320
SHP002823,SUP0014,WH0002,PRD0114,air,2025-08-05,2025-08-11,6,6,52271.27,78
SHP002824,SUP0030,WH0010,PRD0126,ocean,2026-04-10,2026-05-06,26,26,4353.32,69
SHP002825,SUP0010,WH0005,PRD0043,ocean,2024-12-14,2024-12-22,9,8,2231.98,144
SHP002826,SUP0024,WH0002,PRD0022,ocean,2024-09-12,2024-10-20,38,38,50839.37,534
SHP002827,SUP0018,WH0003,PRD0145,air,2026-04-29,2026-05-03,5,4,175650.96,370
SHP002828,SUP0033,WH0010,PRD0008,ocean,2026-08-18,2026-09-05,18,18,6880.27,172
SHP002829,SUP0004,WH0002,PRD0057,ocean,2024-12-07,2025-01-12,39,36,14130.76,145
SHP002830,SUP0001,WH0008,PRD0075,rail,2026-04-24,2026-04-25,1,1,306.21,120
SHP002831,SUP0030,WH0006,PRD0009,ocean,2025-06-01,2025-07-07,36,36,29108.73,327
SHP002832,SUP0027,WH0006,PRD0071,ocean,2025-12-05,2026-01-08,33,34,10377.42,126
SHP002833,SUP0009,WH0010,PRD0058,ocean,2025-12-16,2026-01-05,21,20,12862.12,264
SHP002834,SUP0019,WH0006,PRD0138,ocean,2025-10-31,2025-11-19,20,19,5784.0,122
SHP002835,SUP0019,WH0002,PRD0074,ocean,2025-03-10,2025-04-05,25,26,16270.11,269
SHP002836,SUP0026,WH0009,PRD0044,air,2026-04-17,2026-04-19,2,2,28293.53,210
SHP002837,SUP0007,WH0004,PRD0118,ocean,2024-09-19,2024-10-09,18,20,6233.15,148
SHP002838,SUP0004,WH0008,PRD0145,ocean,2024-10-20,2024-11-16,29,27,6317.98,88
SHP002839,SUP0008,WH0009,PRD0127,air,2026-06-21,2026-06-24,3,3,143360.1,599
SHP002840,SUP0019,WH0004,PRD0141,rail,2025-07-22,2025-07-28,8,6,12280.2,248
SHP002841,SUP0025,WH0006,PRD0131,ocean,2024-12-06,2025-01-07,32,32,6080.4,77
SHP002842,SUP0003,WH0005,PRD0029,ocean,2026-06-23,2026-07-08,16,15,9274.94,260
SHP002843,SUP0039,WH0006,PRD0147,air,2026-04-29,2026-05-04,5,5,152506.89,316
SHP002844,SUP0019,WH0006,PRD0030,ocean,2025-05-02,2025-05-22,20,20,3840.2,81
SHP002845,SUP0014,WH0010,PRD0069,ocean,2024-10-04,2024-10-23,21,19,9574.06,194
SHP002846,SUP0033,WH0006,PRD0140,air,2025-08-04,2025-08-08,5,4,327208.93,627
SHP002847,SUP0006,WH0009,PRD0094,air,2025-01-03,2025-01-07,4,4,108347.66,329
SHP002848,SUP0003,WH0004,PRD0139,rail,2025-10-25,2025-11-03,10,9,11253.67,191
SHP002849,SUP0016,WH0009,PRD0011,ocean,2026-04-23,2026-05-17,24,24,15728.0,270
SHP002850,SUP0019,WH0006,PRD0113,ocean,2025-06-17,2025-07-08,20,21,7870.03,166
SHP002851,SUP0034,WH0004,PRD0140,rail,2024-09-25,2024-10-01,5,6,2837.64,121
SHP002852,SUP0014,WH0005,PRD0056,ocean,2026-01-13,2026-02-15,30,33,13637.33,182
SHP002853,SUP0008,WH0006,PRD0109,ocean,2025-01-07,2025-02-07,30,31,16118.0,218
SHP002854,SUP0030,WH0003,PRD0027,ocean,2025-02-06,2025-03-06,28,28,12628.95,183
SHP002855,SUP0030,WH0003,PRD0064,ocean,2025-01-17,2025-02-12,28,26,12559.94,182
SHP002856,SUP0028,WH0004,PRD0077,rail,2025-03-26,2025-04-05,9,10,9899.51,196
SHP002857,SUP0023,WH0008,PRD0009,ocean,2026-06-07,2026-06-19,12,12,3024.41,117
SHP002858,SUP0038,WH0006,PRD0116,ocean,2024-09-29,2024-11-03,35,35,4428.68,51
SHP002859,SUP0011,WH0004,PRD0068,ocean,2025-11-27,2025-12-15,18,18,4637.02,115
SHP002860,SUP0008,WH0001,PRD0090,rail,2025-03-01,2025-03-09,9,8,12552.4,240
SHP002861,SUP0029,WH0005,PRD0023,air,2025-04-06,2025-04-08,3,2,51166.46,261
SHP002862,SUP0011,WH0001,PRD0113,ocean,2025-06-30,2025-07-29,27,29,21050.87,325
SHP002863,SUP0031,WH0005,PRD0031,ocean,2025-10-08,2025-11-07,30,30,9757.73,132
SHP002864,SUP0008,WH0010,PRD0061,rail,2024-10-18,2024-10-26,8,8,4445.85,93
SHP002865,SUP0010,WH0009,PRD0054,ocean,2025-03-26,2025-04-02,10,7,8043.74,442
SHP002866,SUP0033,WH0009,PRD0090,ocean,2024-12-12,2024-12-30,19,18,3991.31,92
SHP002867,SUP0019,WH0005,PRD0110,air,2025-01-26,2025-01-29,3,3,21087.37,98
SHP002868,SUP0040,WH0006,PRD0043,ocean,2026-06-08,2026-07-02,25,24,5676.47,93
SHP002869,SUP0031,WH0010,PRD0036,ocean,2025-09-20,2025-10-15,25,25,9301.53,157
SHP002870,SUP0017,WH0005,PRD0053,rail,2025-12-05,2025-12-13,9,8,7494.28,142
SHP002871,SUP0006,WH0008,PRD0053,rail,2026-04-09,2026-04-11,4,2,2865.24,140
SHP002872,SUP0031,WH0005,PRD0016,air,2026-04-04,2026-04-09,5,5,163552.85,295
SHP002873,SUP0016,WH0009,PRD0146,ocean,2026-08-23,2026-09-14,24,22,3495.11,60
SHP002874,SUP0014,WH0008,PRD0090,air,2026-03-25,2026-03-28,5,3,120683.05,254
SHP002875,SUP0019,WH0004,PRD0137,ocean,2025-05-22,2025-06-01,14,10,7813.77,263
SHP002876,SUP0016,WH0004,PRD0072,ocean,2025-10-04,2025-11-06,35,33,64026.85,731
SHP002877,SUP0026,WH0003,PRD0138,ocean,2025-08-21,2025-08-30,10,9,4487.91,223
SHP002878,SUP0013,WH0010,PRD0044,road,2026-06-28,2026-06-29,1,1,3284.49,297
SHP002879,SUP0020,WH0010,PRD0083,air,2025-09-03,2025-09-05,3,2,86485.82,383
SHP002880,SUP0031,WH0009,PRD0075,ocean,2025-06-12,2025-07-04,23,22,2906.59,52
SHP002881,SUP0011,WH0009,PRD0075,air,2025-01-12,2025-01-17,5,5,62224.1,127
SHP002882,SUP0030,WH0008,PRD0147,ocean,2025-04-23,2025-05-07,12,14,3127.68,122
SHP002883,SUP0040,WH0004,PRD0069,ocean,2025-02-10,2025-02-16,9,6,5321.56,341
SHP002884,SUP0017,WH0003,PRD0132,ocean,2026-06-16,2026-07-01,14,15,13369.62,456
SHP002885,SUP0019,WH0009,PRD0025,road,2026-03-23,2026-03-24,1,1,131.4,146
SHP002886,SUP0025,WH0002,PRD0035,ocean,2024-10-16,2024-10-27,9,11,5000.1,298
SHP002887,SUP0016,WH0010,PRD0106,ocean,2026-08-24,2026-09-18,25,25,12653.82,209
SHP002888,SUP0011,WH0004,PRD0016,air,2025-09-23,2025-09-26,3,3,50503.25,167
SHP002889,SUP0035,WH0003,PRD0071,air,2026-03-14,2026-03-17,4,3,14431.74,36
SHP002890,SUP0003,WH0005,PRD0033,ocean,2026-08-30,2026-09-15,16,16,998.84,28
SHP002891,SUP0009,WH0010,PRD0034,ocean,2026-08-12,2026-09-01,21,20,6236.18,128
SHP002892,SUP0017,WH0005,PRD0064,ocean,2024-11-15,2024-11-28,15,13,7599.83,240
SHP002893,SUP0028,WH0008,PRD0038,ocean,2025-12-24,2026-01-15,22,22,7267.34,142
SHP002894,SUP0025,WH0006,PRD0083,ocean,2025-03-16,2025-04-16,32,31,19109.83,242
SHP002895,SUP0012,WH0004,PRD0064,air,2026-04-19,2026-04-22,4,3,96745.81,270
SHP002896,SUP0018,WH0005,PRD0101,ocean,2026-07-01,2026-07-19,18,18,12752.99,302
SHP002897,SUP0009,WH0009,PRD0126,air,2024-10-14,2024-10-18,4,4,33275.66,95
SHP002898,SUP0031,WH0006,PRD0037,air,2026-08-28,2026-08-31,4,3,12480.3,38
SHP002899,SUP0023,WH0007,PRD0148,air,2025-02-10,2025-02-15,5,5,38101.27,77
SHP002900,SUP0036,WH0005,PRD0069,ocean,2026-05-11,2026-05-29,18,18,6080.77,144
SHP002901,SUP0019,WH0002,PRD0107,ocean,2026-04-05,2026-05-02,25,27,3870.95,64
SHP002902,SUP0035,WH0005,PRD0097,air,2025-05-19,2025-05-23,5,4,30207.74,55
SHP002903,SUP0002,WH0005,PRD0116,ocean,2026-05-06,2026-05-20,14,14,16874.16,578
SHP002904,SUP0011,WH0010,PRD0020,ocean,2026-05-10,2026-06-05,26,26,37708.55,609
SHP002905,SUP0016,WH0001,PRD0024,ocean,2025-01-09,2025-02-02,24,24,20051.64,342
SHP002906,SUP0019,WH0010,PRD0104,road,2025-11-08,2025-11-09,1,1,1770.36,171
SHP002907,SUP0032,WH0007,PRD0132,air,2026-04-12,2026-04-16,4,4,14291.6,34
SHP002908,SUP0038,WH0008,PRD0072,air,2026-01-23,2026-01-29,6,6,126815.78,214
SHP002909,SUP0007,WH0006,PRD0095,air,2026-06-29,2026-07-03,5,4,100341.34,210
SHP002910,SUP0026,WH0007,PRD0117,air,2024-09-24,2024-09-25,2,1,29659.25,208
SHP002911,SUP0026,WH0003,PRD0125,air,2026-01-25,2026-01-27,2,2,29282.11,194
SHP002912,SUP0037,WH0009,PRD0084,ocean,2026-07-23,2026-08-11,20,19,9035.64,197
SHP002913,SUP0012,WH0007,PRD0149,ocean,2025-10-18,2025-11-09,23,22,13005.97,243
SHP002914,SUP0038,WH0001,PRD0001,air,2025-10-17,2025-10-20,4,3,43163.14,105
SHP002915,SUP0013,WH0002,PRD0024,air,2025-01-18,2025-01-22,5,4,251318.15,553
SHP002916,SUP0006,WH0009,PRD0118,ocean,2026-08-22,2026-09-09,19,18,23272.24,530
SHP002917,SUP0006,WH0005,PRD0092,ocean,2026-06-06,2026-06-20,14,14,4294.62,145
SHP002918,SUP0022,WH0005,PRD0017,rail,2025-08-27,2025-08-30,3,3,2737.77,176
SHP002919,SUP0033,WH0003,PRD0137,air,2025-04-16,2025-04-20,4,4,103548.35,303
SHP002920,SUP0027,WH0006,PRD0102,ocean,2025-08-26,2025-09-28,33,33,13671.84,166
SHP002921,SUP0038,WH0002,PRD0056,air,2024-11-08,2024-11-11,4,3,98877.84,234
SHP002922,SUP0014,WH0006,PRD0110,road,2025-02-19,2025-02-20,1,1,348.28,140
