snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock
INVSNP0002585,WH0002,PRD0053,2026-02-01,2742,709,283
INVSNP0002586,WH0002,PRD0053,2026-03-01,2379,709,283
INVSNP0002587,WH0002,PRD0053,2026-04-01,2361,709,283
INVSNP0002588,WH0002,PRD0053,2026-05-01,2725,709,283
INVSNP0002589,WH0002,PRD0053,2026-06-01,2714,709,283
INVSNP0002590,WH0002,PRD0053,2026-07-01,3036,709,283
INVSNP0002591,WH0002,PRD0053,2026-08-01,1943,709,283
INVSNP0002592,WH0002,PRD0053,2026-09-01,2619,709,283
INVSNP0002593,WH0002,PRD0039,2024-10-01,1134,267,106
INVSNP0002594,WH0002,PRD0039,2024-11-01,1201,267,106
INVSNP0002595,WH0002,PRD0039,2024-12-01,1023,267,106
INVSNP0002596,WH0002,PRD0039,2025-01-01,1053,267,106
INVSNP0002597,WH0002,PRD0039,2025-02-01,894,267,106
INVSNP0002598,WH0002,PRD0039,2025-03-01,1157,267,106
INVSNP0002599,WH0002,PRD0039,2025-04-01,1162,267,106
INVSNP0002600,WH0002,PRD0039,2025-05-01,962,267,106
INVSNP0002601,WH0002,PRD0039,2025-06-01,1024,267,106
INVSNP0002602,WH0002,PRD0039,2025-07-01,1034,267,106
INVSNP0002603,WH0002,PRD0039,2025-08-01,899,267,106
INVSNP0002604,WH0002,PRD0039,2025-09-01,1170,267,106
INVSNP0002605,WH0002,PRD0039,2025-10-01,1264,267,106
INVSNP0002606,WH0002,PRD0039,2025-11-01,918,267,106
INVSNP0002607,WH0002,PRD0039,2025-12-01,1282,267,106
INVSNP0002608,WH0002,PRD0039,2026-01-01,1184,267,106
INVSNP0002609,WH0002,PRD0039,2026-02-01,1303,267,106
INVSNP0002610,WH0002,PRD0039,2026-03-01,840,267,106
INVSNP0002611,WH0002,PRD0039,2026-04-01,823,267,106
INVSNP0002612,WH0002,PRD0039,2026-05-01,1160,267,106
INVSNP0002613,WH0002,PRD0039,2026-06-01,1130,267,106
INVSNP0002614,WH0002,PRD0039,2026-07-01,1036,267,106
INVSNP0002615,WH0002,PRD0039,2026-08-01,1102,267,106
INVSNP0002616,WH0002,PRD0039,2026-09-01,1256,267,106
INVSNP0002617,WH0002,PRD0099,2024-10-01,2596,748,299
INVSNP0002618,WH0002,PRD0099,2024-11-01,2730,748,299
INVSNP0002619,WH0002,PRD0099,2024-12-01,2813,748,299
INVSNP0002620,WH0002,PRD0099,2025-01-01,2966,748,299
INVSNP0002621,WH0002,PRD0099,2025-02-01,3128,748,299
INVSNP0002622,WH0002,PRD0099,2025-03-01,3364,748,299
INVSNP0002623,WH0002,PRD0099,2025-04-01,2878,748,299
INVSNP0002624,WH0002,PRD0099,2025-05-01,3123,748,299
INVSNP0002625,WH0002,PRD0099,2025-06-01,3103,748,299
INVSNP0002626,WH0002,PRD0099,2025-07-01,3102,748,299
INVSNP0002627,WH0002,PRD0099,2025-08-01,2179,748,299
INVSNP0002628,WH0002,PRD0099,2025-09-01,3098,748,299
INVSNP0002629,WH0002,PRD0099,2025-10-01,3590,748,299
INVSNP0002630,WH0002,PRD0099,2025-11-01,3429,748,299
INVSNP0002631,WH0002,PRD0099,2025-12-01,3032,748,299
INVSNP0002632,WH0002,PRD0099,2026-01-01,3231,748,299
INVSNP0002633,WH0002,PRD0099,2026-02-01,3589,748,299
INVSNP0002634,WH0002,PRD0099,2026-03-01,3454,748,299
INVSNP0002635,WH0002,PRD0099,2026-04-01,2790,748,299
INVSNP0002636,WH0002,PRD0099,2026-05-01,3731,748,299
INVSNP0002637,WH0002,PRD0099,2026-06-01,3324,748,299
INVSNP0002638,WH0002,PRD0099,2026-07-01,2082,748,299
INVSNP0002639,WH0002,PRD0099,2026-08-01,3213,748,299
INVSNP0002640,WH0002,PRD0099,2026-09-01,3051,748,299
INVSNP0002641,WH0002,PRD0077,2024-10-01,3969,944,377
INVSNP0002642,WH0002,PRD0077,2024-11-01,2444,944,377
INVSNP0002643,WH0002,PRD0077,2024-12-01,4159,944,377
INVSNP0002644,WH0002,PRD0077,2025-01-01,4038,944,377
INVSNP0002645,WH0002,PRD0077,2025-02-01,4009,944,377
INVSNP0002646,WH0002,PRD0077,2025-03-01,4809,944,377
INVSNP0002647,WH0002,PRD0077,2025-04-01,3896,944,377
INVSNP0002648,WH0002,PRD0077,2025-05-01,3886,944,377
INVSNP0002649,WH0002,PRD0077,2025-06-01,2953,944,377
INVSNP0002650,WH0002,PRD0077,2025-07-01,3043,944,377
INVSNP0002651,WH0002,PRD0077,2025-08-01,4002,944,377
INVSNP0002652,WH0002,PRD0077,2025-09-01,4227,944,377
INVSNP0002653,WH0002,PRD0077,2025-10-01,3616,944,377
INVSNP0002654,WH0002,PRD0077,2025-11-01,4317,944,377
INVSNP0002655,WH0002,PRD0077,2025-12-01,4029,944,377
INVSNP0002656,WH0002,PRD0077,2026-01-01,3965,944,377
INVSNP0002657,WH0002,PRD0077,2026-02-01,2740,944,377
INVSNP0002658,WH0002,PRD0077,2026-03-01,3176,944,377
INVSNP0002659,WH0002,PRD0077,2026-04-01,3595,944,377
INVSNP0002660,WH0002,PRD0077,2026-05-01,3716,944,377
INVSNP0002661,WH0002,PRD0077,2026-06-01,3439,944,377
INVSNP0002662,WH0002,PRD0077,2026-07-01,3921,944,377
INVSNP0002663,WH0002,PRD0077,2026-08-01,3838,944,377
INVSNP0002664,WH0002,PRD0077,2026-09-01,3799,944,377
INVSNP0002665,WH0002,PRD0064,2024-10-01,1339,272,108
INVSNP0002666,WH0002,PRD0064,2024-11-01,1246,272,108
INVSNP0002667,WH0002,PRD0064,2024-12-01,768,272,108
INVSNP0002668,WH0002,PRD0064,2025-01-01,1327,272,108
INVSNP0002669,WH0002,PRD0064,2025-02-01,1093,272,108
INVSNP0002670,WH0002,PRD0064,2025-03-01,1114,272,108
INVSNP0002671,WH0002,PRD0064,2025-04-01,1077,272,108
INVSNP0002672,WH0002,PRD0064,2025-05-01,1243,272,108
INVSNP0002673,WH0002,PRD0064,2025-06-01,1163,272,108
INVSNP0002674,WH0002,PRD0064,2025-07-01,1471,272,108
INVSNP0002675,WH0002,PRD0064,2025-08-01,935,272,108
INVSNP0002676,WH0002,PRD0064,2025-09-01,943,272,108
INVSNP0002677,WH0002,PRD0064,2025-10-01,1161,272,108
INVSNP0002678,WH0002,PRD0064,2025-11-01,1234,272,108
INVSNP0002679,WH0002,PRD0064,2025-12-01,1227,272,108
INVSNP0002680,WH0002,PRD0064,2026-01-01,1368,272,108
INVSNP0002681,WH0002,PRD0064,2026-02-01,1093,272,108
INVSNP0002682,WH0002,PRD0064,2026-03-01,729,272,108
INVSNP0002683,WH0002,PRD0064,2026-04-01,883,272,108
INVSNP0002684,WH0002,PRD0064,2026-05-01,957,272,108
INVSNP0002685,WH0002,PRD0064,2026-06-01,928,272,108
INVSNP0002686,WH0002,PRD0064,2026-07-01,1131,272,108
INVSNP0002687,WH0002,PRD0064,2026-08-01,1191,272,108
INVSNP0002688,WH0002,PRD0064,2026-09-01,1068,272,108
INVSNP0002689,WH0002,PRD0014,2024-10-01,3609,960,384
INVSNP0002690,WH0002,PRD0014,2024-11-01,4081,960,384
INVSNP0002691,WH0002,PRD0014,2024-12-01,3737,960,384
INVSNP0002692,WH0002,PRD0014,2025-01-01,4457,960,384
INVSNP0002693,WH0002,PRD0014,2025-02-01,3549,960,384
INVSNP0002694,WH0002,PRD0014,2025-03-01,3927,960,384
INVSNP0002695,WH0002,PRD0014,2025-04-01,3023,960,384
INVSNP0002696,WH0002,PRD0014,2025-05-01,3299,960,384
INVSNP0002697,WH0002,PRD0014,2025-06-01,3401,960,384
INVSNP0002698,WH0002,PRD0014,2025-07-01,3598,960,384
INVSNP0002699,WH0002,PRD0014,2025-08-01,4231,960,384
INVSNP0002700,WH0002,PRD0014,2025-09-01,4909,960,384
INVSNP0002701,WH0002,PRD0014,2025-10-01,2945,960,384
INVSNP0002702,WH0002,PRD0014,2025-11-01,4064,960,384
INVSNP0002703,WH0002,PRD0014,2025-12-01,3706,960,384
INVSNP0002704,WH0002,PRD0014,2026-01-01,3052,960,384
INVSNP0002705,WH0002,PRD0014,2026-02-01,3419,960,384
INVSNP0002706,WH0002,PRD0014,2026-03-01,4272,960,384
INVSNP0002707,WH0002,PRD0014,2026-04-01,3895,960,384
INVSNP0002708,WH0002,PRD0014,2026-05-01,4545,960,384
INVSNP0002709,WH0002,PRD0014,2026-06-01,3358,960,384
INVSNP0002710,WH0002,PRD0014,2026-07-01,3522,960,384
INVSNP0002711,WH0002,PRD0014,2026-08-01,3583,960,384
INVSNP0002712,WH0002,PRD0014,2026-09-01,4103,960,384
INVSNP0002713,WH0002,PRD0134,2024-10-01,1632,390,156
INVSNP0002714,WH0002,PRD0134,2024-11-01,1296,390,156
INVSNP0002715,WH0002,PRD0134,2024-12-01,1262,390,156
INVSNP0002716,WH0002,PRD0134,2025-01-01,1656,390,156
INVSNP0002717,WH0002,PRD0134,2025-02-01,1557,390,156
INVSNP0002718,WH0002,PRD0134,2025-03-01,1263,390,156
INVSNP0002719,WH0002,PRD0134,2025-04-01,1500,390,156
INVSNP0002720,WH0002,PRD0134,2025-05-01,1650,390,156
INVSNP0002721,WH0002,PRD0134,2025-06-01,2032,390,156
INVSNP0002722,WH0002,PRD0134,2025-07-01,1679,390,156
INVSNP0002723,WH0002,PRD0134,2025-08-01,1329,390,156
INVSNP0002724,WH0002,PRD0134,2025-09-01,1097,390,156
INVSNP0002725,WH0002,PRD0134,2025-10-01,1701,390,156
INVSNP0002726,WH0002,PRD0134,2025-11-01,1450,390,156
INVSNP0002727,WH0002,PRD0134,2025-12-01,1725,390,156
INVSNP0002728,WH0002,PRD0134,2026-01-01,1520,390,156
INVSNP0002729,WH0002,PRD0134,2026-02-01,1669,390,156
INVSNP0002730,WH0002,PRD0134,2026-03-01,1186,390,156
INVSNP0002731,WH0002,PRD0134,2026-04-01,2018,390,156
INVSNP0002732,WH0002,PRD0134,2026-05-01,1847,390,156
INVSNP0002733,WH0002,PRD0134,2026-06-01,1966,390,156
INVSNP0002734,WH0002,PRD0134,2026-07-01,1799,390,156
INVSNP0002735,WH0002,PRD0134,2026-08-01,1560,390,156
INVSNP0002736,WH0002,PRD0134,2026-09-01,1381,390,156
INVSNP0002737,WH0002,PRD0069,2024-10-01,1438,396,158
INVSNP0002738,WH0002,PRD0069,2024-11-01,1974,396,158
INVSNP0002739,WH0002,PRD0069,2024-12-01,1738,396,158
INVSNP0002740,WH0002,PRD0069,2025-01-01,1232,396,158
INVSNP0002741,WH0002,PRD0069,2025-02-01,1773,396,158
INVSNP0002742,WH0002,PRD0069,2025-03-01,1514,396,158
INVSNP0002743,WH0002,PRD0069,2025-04-01,1314,396,158
INVSNP0002744,WH0002,PRD0069,2025-05-01,1539,396,158
INVSNP0002745,WH0002,PRD0069,2025-06-01,1372,396,158
INVSNP0002746,WH0002,PRD0069,2025-07-01,1433,396,158
INVSNP0002747,WH0002,PRD0069,2025-08-01,1769,396,158
INVSNP0002748,WH0002,PRD0069,2025-09-01,1460,396,158
INVSNP0002749,WH0002,PRD0069,2025-10-01,1267,396,158
INVSNP0002750,WH0002,PRD0069,2025-11-01,1364,396,158
INVSNP0002751,WH0002,PRD0069,2025-12-01,1444,396,158
INVSNP0002752,WH0002,PRD0069,2026-01-01,1172,396,158
INVSNP0002753,WH0002,PRD0069,2026-02-01,1265,396,158
INVSNP0002754,WH0002,PRD0069,2026-03-01,1391,396,158
INVSNP0002755,WH0002,PRD0069,2026-04-01,1415,396,158
INVSNP0002756,WH0002,PRD0069,2026-05-01,1655,396,158
INVSNP0002757,WH0002,PRD0069,2026-06-01,1526,396,158
INVSNP0002758,WH0002,PRD0069,2026-07-01,1938,396,158
INVSNP0002759,WH0002,PRD0069,2026-08-01,1665,396,158
INVSNP0002760,WH0002,PRD0069,2026-09-01,1432,396,158
INVSNP0002761,WH0002,PRD0140,2024-10-01,2862,555,222
INVSNP0002762,WH0002,PRD0140,2024-11-01,1905,555,222
INVSNP0002763,WH0002,PRD0140,2024-12-01,2258,555,222
INVSNP0002764,WH0002,PRD0140,2025-01-01,1966,555,222
INVSNP0002765,WH0002,PRD0140,2025-02-01,1520,555,222
INVSNP0002766,WH0002,PRD0140,2025-03-01,2501,555,222
INVSNP0002767,WH0002,PRD0140,2025-04-01,1804,555,222
INVSNP0002768,WH0002,PRD0140,2025-05-01,2296,555,222
INVSNP0002769,WH0002,PRD0140,2025-06-01,2676,555,222
INVSNP0002770,WH0002,PRD0140,2025-07-01,2201,555,222
INVSNP0002771,WH0002,PRD0140,2025-08-01,1838,555,222
INVSNP0002772,WH0002,PRD0140,2025-09-01,2108,555,222
INVSNP0002773,WH0002,PRD0140,2025-10-01,2076,555,222
INVSNP0002774,WH0002,PRD0140,2025-11-01,2171,555,222
INVSNP0002775,WH0002,PRD0140,2025-12-01,2279,555,222
INVSNP0002776,WH0002,PRD0140,2026-01-01,1972,555,222
INVSNP0002777,WH0002,PRD0140,2026-02-01,2406,555,222
INVSNP0002778,WH0002,PRD0140,2026-03-01,2166,555,222
INVSNP0002779,WH0002,PRD0140,2026-04-01,1704,555,222
INVSNP0002780,WH0002,PRD0140,2026-05-01,2329,555,222
INVSNP0002781,WH0002,PRD0140,2026-06-01,2568,555,222
INVSNP0002782,WH0002,PRD0140,2026-07-01,2478,555,222
INVSNP0002783,WH0002,PRD0140,2026-08-01,2601,555,222
INVSNP0002784,WH0002,PRD0140,2026-09-01,1440,555,222
INVSNP0002785,WH0002,PRD0073,2024-10-01,3861,1069,427
INVSNP0002786,WH0002,PRD0073,2024-11-01,3724,1069,427
INVSNP0002787,WH0002,PRD0073,2024-12-01,3760,1069,427
INVSNP0002788,WH0002,PRD0073,2025-01-01,4077,1069,427
INVSNP0002789,WH0002,PRD0073,2025-02-01,4768,1069,427
INVSNP0002790,WH0002,PRD0073,2025-03-01,4774,1069,427
INVSNP0002791,WH0002,PRD0073,2025-04-01,4613,1069,427
INVSNP0002792,WH0002,PRD0073,2025-05-01,5348,1069,427
INVSNP0002793,WH0002,PRD0073,2025-06-01,3870,1069,427
INVSNP0002794,WH0002,PRD0073,2025-07-01,4038,1069,427
INVSNP0002795,WH0002,PRD0073,2025-08-01,4283,1069,427
INVSNP0002796,WH0002,PRD0073,2025-09-01,4501,1069,427
INVSNP0002797,WH0002,PRD0073,2025-10-01,4161,1069,427
INVSNP0002798,WH0002,PRD0073,2025-11-01,4954,1069,427
INVSNP0002799,WH0002,PRD0073,2025-12-01,3739,1069,427
INVSNP0002800,WH0002,PRD0073,2026-01-01,4074,1069,427
INVSNP0002801,WH0002,PRD0073,2026-02-01,5163,1069,427
INVSNP0002802,WH0002,PRD0073,2026-03-01,3391,1069,427
INVSNP0002803,WH0002,PRD0073,2026-04-01,5144,1069,427
INVSNP0002804,WH0002,PRD0073,2026-05-01,4473,1069,427
INVSNP0002805,WH0002,PRD0073,2026-06-01,3328,1069,427
INVSNP0002806,WH0002,PRD0073,2026-07-01,4005,1069,427
INVSNP0002807,WH0002,PRD0073,2026-08-01,4335,1069,427
INVSNP0002808,WH0002,PRD0073,2026-09-01,4004,1069,427
INVSNP0002809,WH0002,PRD0022,2024-10-01,2180,641,256
INVSNP0002810,WH0002,PRD0022,2024-11-01,2597,641,256
INVSNP0002811,WH0002,PRD0022,2024-12-01,2361,641,256
INVSNP0002812,WH0002,PRD0022,2025-01-01,3002,641,256
INVSNP0002813,WH0002,PRD0022,2025-02-01,1941,641,256
INVSNP0002814,WH0002,PRD0022,2025-03-01,2910,641,256
INVSNP0002815,WH0002,PRD0022,2025-04-01,2059,641,256
INVSNP0002816,WH0002,PRD0022,2025-05-01,1870,641,256
INVSNP0002817,WH0002,PRD0022,2025-06-01,2735,641,256
INVSNP0002818,WH0002,PRD0022,2025-07-01,2039,641,256
INVSNP0002819,WH0002,PRD0022,2025-08-01,2006,641,256
INVSNP0002820,WH0002,PRD0022,2025-09-01,2119,641,256
INVSNP0002821,WH0002,PRD0022,2025-10-01,1817,641,256
INVSNP0002822,WH0002,PRD0022,2025-11-01,3002,641,256
INVSNP0002823,WH0002,PRD0022,2025-12-01,3577,641,256
INVSNP0002824,WH0002,PRD0022,2026-01-01,2680,641,256
INVSNP0002825,WH0002,PRD0022,2026-02-01,2825,641,256
INVSNP0002826,WH0002,PRD0022,2026-03-01,3219,641,256
INVSNP0002827,WH0002,PRD0022,2026-04-01,2398,641,256
INVSNP0002828,WH0002,PRD0022,2026-05-01,2610,641,256
INVSNP0002829,WH0002,PRD0022,2026-06-01,3294,641,256
INVSNP0002830,WH0002,PRD0022,2026-07-01,2508,641,256
INVSNP0002831,WH0002,PRD0022,2026-08-01,2586,641,256
INVSNP0002832,WH0002,PRD0022,2026-09-01,2942,641,256
INVSNP0002833,WH0002,PRD0033,2024-10-01,4443,1122,448
INVSNP0002834,WH0002,PRD0033,2024-11-01,5541,1122,448
INVSNP0002835,WH0002,PRD0033,2024-12-01,5179,1122,448
INVSNP0002836,WH0002,PRD0033,2025-01-01,4546,1122,448
INVSNP0002837,WH0002,PRD0033,2025-02-01,3620,1122,448
INVSNP0002838,WH0002,PRD0033,2025-03-01,4944,1122,448
INVSNP0002839,WH0002,PRD0033,2025-04-01,4176,1122,448
INVSNP0002840,WH0002,PRD0033,2025-05-01,5532,1122,448
INVSNP0002841,WH0002,PRD0033,2025-06-01,5184,1122,448
INVSNP0002842,WH0002,PRD0033,2025-07-01,4428,1122,448
INVSNP0002843,WH0002,PRD0033,2025-08-01,4674,1122,448
INVSNP0002844,WH0002,PRD0033,2025-09-01,3605,1122,448
INVSNP0002845,WH0002,PRD0033,2025-10-01,5756,1122,448
INVSNP0002846,WH0002,PRD0033,2025-11-01,4495,1122,448
INVSNP0002847,WH0002,PRD0033,2025-12-01,4144,1122,448
INVSNP0002848,WH0002,PRD0033,2026-01-01,4489,1122,448
INVSNP0002849,WH0002,PRD0033,2026-02-01,4393,1122,448
INVSNP0002850,WH0002,PRD0033,2026-03-01,3496,1122,448
INVSNP0002851,WH0002,PRD0033,2026-04-01,4328,1122,448
INVSNP0002852,WH0002,PRD0033,2026-05-01,4591,1122,448
INVSNP0002853,WH0002,PRD0033,2026-06-01,6016,1122,448
INVSNP0002854,WH0002,PRD0033,2026-07-01,4623,1122,448
INVSNP0002855,WH0002,PRD0033,2026-08-01,3340,1122,448
INVSNP0002856,WH0002,PRD0033,2026-09-01,5993,1122,448
INVSNP0002857,WH0002,PRD0013,2024-10-01,415,95,38
INVSNP0002858,WH0002,PRD0013,2024-11-01,365,95,38
INVSNP0002859,WH0002,PRD0013,2024-12-01,318,95,38
INVSNP0002860,WH0002,PRD0013,2025-01-01,368,95,38
INVSNP0002861,WH0002,PRD0013,2025-02-01,362,95,38
INVSNP0002862,WH0002,PRD0013,2025-03-01,340,95,38
INVSNP0002863,WH0002,PRD0013,2025-04-01,465,95,38
INVSNP0002864,WH0002,PRD0013,2025-05-01,388,95,38
INVSNP0002865,WH0002,PRD0013,2025-06-01,362,95,38
INVSNP0002866,WH0002,PRD0013,2025-07-01,425,95,38
INVSNP0002867,WH0002,PRD0013,2025-08-01,412,95,38
INVSNP0002868,WH0002,PRD0013,2025-09-01,411,95,38
INVSNP0002869,WH0002,PRD0013,2025-10-01,348,95,38
INVSNP0002870,WH0002,PRD0013,2025-11-01,340,95,38
INVSNP0002871,WH0002,PRD0013,2025-12-01,352,95,38
INVSNP0002872,WH0002,PRD0013,2026-01-01,348,95,38
INVSNP0002873,WH0002,PRD0013,2026-02-01,437,95,38
INVSNP0002874,WH0002,PRD0013,2026-03-01,417,95,38
INVSNP0002875,WH0002,PRD0013,2026-04-01,444,95,38
INVSNP0002876,WH0002,PRD0013,2026-05-01,353,95,38
INVSNP0002877,WH0002,PRD0013,2026-06-01,389,95,38
INVSNP0002878,WH0002,PRD0013,2026-07-01,446,95,38
INVSNP0002879,WH0002,PRD0013,2026-08-01,312,95,38
INVSNP0002880,WH0002,PRD0013,2026-09-01,342,95,38
INVSNP0002881,WH0002,PRD0109,2024-10-01,3706,1159,463
INVSNP0002882,WH0002,PRD0109,2024-11-01,3845,1159,463
INVSNP0002883,WH0002,PRD0109,2024-12-01,3615,1159,463
INVSNP0002884,WH0002,PRD0109,2025-01-01,2815,1159,463
INVSNP0002885,WH0002,PRD0109,2025-02-01,3433,1159,463
INVSNP0002886,WH0002,PRD0109,2025-03-01,3599,1159,463
INVSNP0002887,WH0002,PRD0109,2025-04-01,5828,1159,463
INVSNP0002888,WH0002,PRD0109,2025-05-01,4113,1159,463
INVSNP0002889,WH0002,PRD0109,2025-06-01,4623,1159,463
INVSNP0002890,WH0002,PRD0109,2025-07-01,4055,1159,463
INVSNP0002891,WH0002,PRD0109,2025-08-01,3653,1159,463
INVSNP0002892,WH0002,PRD0109,2025-09-01,4381,1159,463
INVSNP0002893,WH0002,PRD0109,2025-10-01,3541,1159,463
INVSNP0002894,WH0002,PRD0109,2025-11-01,5459,1159,463
INVSNP0002895,WH0002,PRD0109,2025-12-01,3857,1159,463
INVSNP0002896,WH0002,PRD0109,2026-01-01,4972,1159,463
INVSNP0002897,WH0002,PRD0109,2026-02-01,4499,1159,463
INVSNP0002898,WH0002,PRD0109,2026-03-01,3571,1159,463
INVSNP0002899,WH0002,PRD0109,2026-04-01,4843,1159,463
INVSNP0002900,WH0002,PRD0109,2026-05-01,4636,1159,463
INVSNP0002901,WH0002,PRD0109,2026-06-01,4966,1159,463
INVSNP0002902,WH0002,PRD0109,2026-07-01,5820,1159,463
INVSNP0002903,WH0002,PRD0109,2026-08-01,5940,1159,463
INVSNP0002904,WH0002,PRD0109,2026-09-01,3351,1159,463
INVSNP0002905,WH0002,PRD0042,2024-10-01,3585,1212,485
INVSNP0002906,WH0002,PRD0042,2024-11-01,5483,1212,485
INVSNP0002907,WH0002,PRD0042,2024-12-01,4514,1212,485
INVSNP0002908,WH0002,PRD0042,2025-01-01,6424,1212,485
INVSNP0002909,WH0002,PRD0042,2025-02-01,5319,1212,485
INVSNP0002910,WH0002,PRD0042,2025-03-01,5230,1212,485
INVSNP0002911,WH0002,PRD0042,2025-04-01,3046,1212,485
INVSNP0002912,WH0002,PRD0042,2025-05-01,4690,1212,485
INVSNP0002913,WH0002,PRD0042,2025-06-01,5338,1212,485
INVSNP0002914,WH0002,PRD0042,2025-07-01,4725,1212,485
INVSNP0002915,WH0002,PRD0042,2025-08-01,4653,1212,485
INVSNP0002916,WH0002,PRD0042,2025-09-01,4528,1212,485
INVSNP0002917,WH0002,PRD0042,2025-10-01,4771,1212,485
INVSNP0002918,WH0002,PRD0042,2025-11-01,4525,1212,485
INVSNP0002919,WH0002,PRD0042,2025-12-01,6388,1212,485
INVSNP0002920,WH0002,PRD0042,2026-01-01,5741,1212,485
INVSNP0002921,WH0002,PRD0042,2026-02-01,5787,1212,485
INVSNP0002922,WH0002,PRD0042,2026-03-01,3273,1212,485
INVSNP0002923,WH0002,PRD0042,2026-04-01,5153,1212,485
INVSNP0002924,WH0002,PRD0042,2026-05-01,3339,1212,485
INVSNP0002925,WH0002,PRD0042,2026-06-01,6070,1212,485
INVSNP0002926,WH0002,PRD0042,2026-07-01,5298,1212,485
INVSNP0002927,WH0002,PRD0042,2026-08-01,5920,1212,485
INVSNP0002928,WH0002,PRD0042,2026-09-01,4075,1212,485
INVSNP0002929,WH0002,PRD0129,2024-10-01,1168,321,128
INVSNP0002930,WH0002,PRD0129,2024-11-01,1339,321,128
INVSNP0002931,WH0002,PRD0129,2024-12-01,1079,321,128
INVSNP0002932,WH0002,PRD0129,2025-01-01,1413,321,128
INVSNP0002933,WH0002,PRD0129,2025-02-01,1058,321,128
INVSNP0002934,WH0002,PRD0129,2025-03-01,1564,321,128
INVSNP0002935,WH0002,PRD0129,2025-04-01,1271,321,128
INVSNP0002936,WH0002,PRD0129,2025-05-01,1303,321,128
INVSNP0002937,WH0002,PRD0129,2025-06-01,1467,321,128
INVSNP0002938,WH0002,PRD0129,2025-07-01,1642,321,128
INVSNP0002939,WH0002,PRD0129,2025-08-01,1037,321,128
INVSNP0002940,WH0002,PRD0129,2025-09-01,1372,321,128
INVSNP0002941,WH0002,PRD0129,2025-10-01,972,321,128
INVSNP0002942,WH0002,PRD0129,2025-11-01,1051,321,128
INVSNP0002943,WH0002,PRD0129,2025-12-01,1447,321,128
INVSNP0002944,WH0002,PRD0129,2026-01-01,1451,321,128
INVSNP0002945,WH0002,PRD0129,2026-02-01,1200,321,128
INVSNP0002946,WH0002,PRD0129,2026-03-01,1208,321,128
INVSNP0002947,WH0002,PRD0129,2026-04-01,1484,321,128
INVSNP0002948,WH0002,PRD0129,2026-05-01,1219,321,128
INVSNP0002949,WH0002,PRD0129,2026-06-01,1799,321,128
INVSNP0002950,WH0002,PRD0129,2026-07-01,1501,321,128
INVSNP0002951,WH0002,PRD0129,2026-08-01,1071,321,128
INVSNP0002952,WH0002,PRD0129,2026-09-01,1451,321,128
INVSNP0002953,WH0002,PRD0090,2024-10-01,1064,215,86
INVSNP0002954,WH0002,PRD0090,2024-11-01,733,215,86
INVSNP0002955,WH0002,PRD0090,2024-12-01,920,215,86
INVSNP0002956,WH0002,PRD0090,2025-01-01,876,215,86
INVSNP0002957,WH0002,PRD0090,2025-02-01,983,215,86
INVSNP0002958,WH0002,PRD0090,2025-03-01,934,215,86
INVSNP0002959,WH0002,PRD0090,2025-04-01,840,215,86
INVSNP0002960,WH0002,PRD0090,2025-05-01,876,215,86
INVSNP0002961,WH0002,PRD0090,2025-06-01,763,215,86
INVSNP0002962,WH0002,PRD0090,2025-07-01,852,215,86
INVSNP0002963,WH0002,PRD0090,2025-08-01,986,215,86
INVSNP0002964,WH0002,PRD0090,2025-09-01,991,215,86
INVSNP0002965,WH0002,PRD0090,2025-10-01,850,215,86
INVSNP0002966,WH0002,PRD0090,2025-11-01,865,215,86
INVSNP0002967,WH0002,PRD0090,2025-12-01,928,215,86
INVSNP0002968,WH0002,PRD0090,2026-01-01,808,215,86
INVSNP0002969,WH0002,PRD0090,2026-02-01,873,215,86
INVSNP0002970,WH0002,PRD0090,2026-03-01,638,215,86
INVSNP0002971,WH0002,PRD0090,2026-04-01,895,215,86
INVSNP0002972,WH0002,PRD0090,2026-05-01,989,215,86
INVSNP0002973,WH0002,PRD0090,2026-06-01,920,215,86
INVSNP0002974,WH0002,PRD0090,2026-07-01,1053,215,86
INVSNP0002975,WH0002,PRD0090,2026-08-01,756,215,86
INVSNP0002976,WH0002,PRD0090,2026-09-01,747,215,86
INVSNP0002977,WH0002,PRD0127,2024-10-01,352,100,40
INVSNP0002978,WH0002,PRD0127,2024-11-01,412,100,40
INVSNP0002979,WH0002,PRD0127,2024-12-01,421,100,40
INVSNP0002980,WH0002,PRD0127,2025-01-01,427,100,40
INVSNP0002981,WH0002,PRD0127,2025-02-01,413,100,40
INVSNP0002982,WH0002,PRD0127,2025-03-01,421,100,40
INVSNP0002983,WH0002,PRD0127,2025-04-01,338,100,40
INVSNP0002984,WH0002,PRD0127,2025-05-01,448,100,40
INVSNP0002985,WH0002,PRD0127,2025-06-01,393,100,40
INVSNP0002986,WH0002,PRD0127,2025-07-01,493,100,40
INVSNP0002987,WH0002,PRD0127,2025-08-01,497,100,40
INVSNP0002988,WH0002,PRD0127,2025-09-01,476,100,40
INVSNP0002989,WH0002,PRD0127,2025-10-01,363,100,40
INVSNP0002990,WH0002,PRD0127,2025-11-01,381,100,40
INVSNP0002991,WH0002,PRD0127,2025-12-01,405,100,40
INVSNP0002992,WH0002,PRD0127,2026-01-01,417,100,40
INVSNP0002993,WH0002,PRD0127,2026-02-01,375,100,40
