po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status,supplier_name,supplier_country,esg_score,product_name,category,invoice_date,payment_status,payment_date,order_month,country_risk_index,currency_volatility,sanctions_flag
PO000523,SUP0015,PRD0148,2026-02-07,310,21.36,USD,6621.6,fulfilled,"Zuniga, Wong and Lynch",India,76.1,FOOD-Author-148,Food & Beverage,2026-02-11,paid,2026-02-27,2026-02,43.0,0.103,False
PO000524,SUP0026,PRD0056,2026-02-12,184,2.39,USD,439.76,fulfilled,James-Ferrell,Egypt,85.3,MACH-Billion-56,Machinery,2026-02-19,pending,,2026-02,51.5,0.18,False
PO000525,SUP0032,PRD0111,2025-01-10,126,403.61,USD,50854.86,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,PACK-Look-111,Packaging,2025-01-12,paid,2025-01-30,2025-01,35.3,0.102,False
PO000526,SUP0037,PRD0105,2026-04-11,380,107.39,USD,40808.2,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,FOOD-Able-105,Food & Beverage,2026-04-18,paid,2026-05-14,2026-04,15.1,0.033,False
PO000527,SUP0019,PRD0100,2025-08-03,304,71.98,USD,21881.92,fulfilled,Clark PLC,Germany,69.9,TEXT-Institution-100,Textiles,2025-08-16,pending,,2025-08,9.7,0.033,False
PO000528,SUP0020,PRD0066,2024-12-20,643,2.31,USD,1485.33,fulfilled,Lewis-Porter,Pakistan,59.2,TEXT-Customer-66,Textiles,2024-12-22,paid,2024-12-31,2024-12,66.3,0.239,False
PO000529,SUP0022,PRD0003,2025-05-16,287,2.56,USD,734.72,fulfilled,Burgess-Patterson,Pakistan,79.0,ELEC-Ground-3,Electronics,2025-05-27,paid,2025-07-03,2025-05,67.1,0.312,False
PO000530,SUP0033,PRD0135,2024-12-20,262,27.09,USD,7097.58,open,"Sellers, George and Burns",China,78.7,CHEM-Me-135,Chemicals,2024-12-29,paid,2025-01-09,2024-12,25.5,0.091,False
PO000531,SUP0013,PRD0048,2024-12-27,489,2564.73,USD,1254152.97,open,Delacruz Group,Germany,77.3,FOOD-Item-48,Food & Beverage,2025-01-04,paid,2025-02-14,2024-12,18.5,0.034,False
PO000532,SUP0017,PRD0071,2024-11-08,182,3914.17,USD,712378.94,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,ELEC-Cover-71,Electronics,2024-11-11,pending,,2024-11,76.4,0.301,False
PO000533,SUP0010,PRD0133,2025-01-22,39,758.7,USD,29589.3,open,"Martinez, Nielsen and Miller",Egypt,43.6,PACK-Apply-133,Packaging,2025-02-03,paid,2025-02-18,2025-01,51.8,0.183,False
PO000534,SUP0006,PRD0002,2026-04-20,187,1126.19,USD,210597.53,fulfilled,Blake and Sons,China,58.0,PACK-Attack-2,Packaging,2026-05-01,paid,2026-05-07,2026-04,27.5,0.096,False
PO000535,SUP0031,PRD0078,2025-07-04,187,31.71,USD,5929.77,cancelled,Harrell LLC,Brazil,87.2,AUTO-Level-78,Automotive Parts,,,,2025-07,50.3,0.167,False
PO000536,SUP0031,PRD0045,2026-02-07,495,148.73,USD,73621.35,cancelled,Harrell LLC,Brazil,87.2,CHEM-Lawyer-45,Chemicals,,,,2026-02,59.1,0.172,False
PO000537,SUP0029,PRD0147,2026-03-05,289,210.01,USD,60692.89,open,Chavez Ltd,Poland,66.3,FURN-Physical-147,Furniture,2026-03-13,paid,2026-04-12,2026-03,19.5,0.073,False
PO000538,SUP0017,PRD0097,2025-10-28,69,175.97,USD,12141.93,cancelled,"Hawkins, Cohen and Cameron",Nigeria,42.8,ELEC-Medical-97,Electronics,,,,2025-10,67.8,0.34,False
PO000539,SUP0027,PRD0100,2026-01-25,512,8.37,USD,4285.44,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,TEXT-Institution-100,Textiles,2026-01-31,paid,2026-03-10,2026-01,48.2,0.109,False
PO000540,SUP0022,PRD0079,2025-09-08,263,29.7,USD,7811.1,open,Burgess-Patterson,Pakistan,79.0,FOOD-System-79,Food & Beverage,2025-09-10,paid,2025-09-26,2025-09,69.5,0.302,False
PO000541,SUP0038,PRD0074,2024-10-08,330,2.32,USD,765.6,open,Rose-Obrien,South Africa,61.5,MACH-Enjoy-74,Machinery,2024-10-15,paid,2024-10-27,2024-10,58.5,0.16,False
PO000542,SUP0005,PRD0035,2025-11-04,264,2.34,USD,617.76,fulfilled,Cole LLC,Mexico,58.0,MACH-Material-35,Machinery,2025-11-08,paid,2025-12-01,2025-11,43.6,0.105,False
PO000543,SUP0033,PRD0132,2026-03-08,259,662.11,USD,171486.49,open,"Sellers, George and Burns",China,78.7,CHEM-Art-132,Chemicals,2026-03-11,paid,2026-03-24,2026-03,26.1,0.04,False
PO000544,SUP0015,PRD0036,2024-09-29,944,16.41,USD,15491.04,fulfilled,"Zuniga, Wong and Lynch",India,76.1,ELEC-Eight-36,Electronics,2024-10-08,overdue,,2024-09,,,
PO000545,SUP0008,PRD0064,2026-06-07,370,877.16,USD,324549.2,fulfilled,Davis Inc,Pakistan,69.7,AUTO-Energy-64,Automotive Parts,2026-06-12,paid,2026-06-30,2026-06,68.5,0.276,False
PO000546,SUP0032,PRD0023,2025-09-11,108,291.08,USD,31436.64,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,MACH-Economy-23,Machinery,2025-09-12,paid,2025-09-20,2025-09,51.4,0.106,False
PO000547,SUP0030,PRD0035,2025-04-18,194,833.27,USD,161654.38,fulfilled,Stanton-Gill,Indonesia,60.5,MACH-Material-35,Machinery,2025-04-22,pending,,2025-04,40.8,0.151,False
PO000548,SUP0039,PRD0040,2024-09-18,100,1144.57,USD,114457.0,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,FURN-Investment-40,Furniture,2024-09-24,paid,2024-11-03,2024-09,,,
PO000549,SUP0031,PRD0060,2025-05-02,427,9.23,USD,3941.21,open,Harrell LLC,Brazil,87.2,TEXT-Group-60,Textiles,2025-05-03,pending,,2025-05,52.6,0.139,False
PO000550,SUP0026,PRD0010,2025-09-18,469,2.81,USD,1317.89,fulfilled,James-Ferrell,Egypt,85.3,CHEM-Account-10,Chemicals,2025-09-24,overdue,,2025-09,52.8,0.21,False
PO000551,SUP0011,PRD0016,2026-01-18,971,1507.93,USD,1464200.03,fulfilled,"Montgomery, Hensley and Ray",Indonesia,56.0,CHEM-Author-16,Chemicals,2026-01-20,paid,2026-01-31,2026-01,42.3,0.123,False
PO000552,SUP0036,PRD0035,2026-08-18,121,2.33,USD,281.93,fulfilled,Dennis Inc,South Korea,60.1,MACH-Material-35,Machinery,2026-08-23,paid,2026-09-18,2026-08,13.6,0.053,False
PO000553,SUP0011,PRD0058,2025-08-26,86,9.11,USD,783.46,open,"Montgomery, Hensley and Ray",Indonesia,56.0,AUTO-Interesting-58,Automotive Parts,2025-08-29,pending,,2025-08,42.9,0.172,False
PO000554,SUP0031,PRD0045,2026-05-13,314,4.47,USD,1403.58,fulfilled,Harrell LLC,Brazil,87.2,CHEM-Lawyer-45,Chemicals,2026-05-19,pending,,2026-05,54.7,0.138,False
PO000555,SUP0024,PRD0045,2026-01-11,190,150.07,USD,28513.3,fulfilled,Campos Inc,Mexico,79.6,CHEM-Lawyer-45,Chemicals,2026-01-19,pending,,2026-01,49.4,0.115,False
PO000556,SUP0036,PRD0068,2025-05-10,97,10.41,USD,1009.77,fulfilled,Dennis Inc,South Korea,60.1,FURN-List-68,Furniture,2025-05-21,paid,2025-06-29,2025-05,16.8,0.078,False
PO000557,SUP0039,PRD0004,2026-04-19,376,36.12,USD,13581.12,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,FOOD-Against-4,Food & Beverage,2026-04-27,paid,2026-06-10,2026-04,19.5,0.063,False
PO000558,SUP0031,PRD0034,2025-09-16,554,172.76,USD,95709.04,fulfilled,Harrell LLC,Brazil,87.2,CHEM-Part-34,Chemicals,2025-09-24,paid,2025-10-27,2025-09,51.5,0.138,False
PO000559,SUP0026,PRD0009,2026-03-10,538,398.8,USD,214554.4,fulfilled,James-Ferrell,Egypt,85.3,MACH-Discussion-9,Machinery,2026-03-20,paid,2026-04-19,2026-03,55.8,0.205,False
PO000560,SUP0018,PRD0020,2025-07-25,805,1862.4,USD,1499232.0,fulfilled,Underwood LLC,Philippines,54.2,FOOD-Give-20,Food & Beverage,2025-08-02,paid,2025-09-04,2025-07,48.7,0.115,False
PO000561,SUP0019,PRD0092,2024-11-27,651,1202.48,USD,782814.48,fulfilled,Clark PLC,Germany,69.9,ELEC-Time-92,Electronics,2024-11-29,paid,2024-12-28,2024-11,16.4,0.037,False
PO000562,SUP0033,PRD0094,2025-03-26,406,1411.27,USD,572975.62,fulfilled,"Sellers, George and Burns",China,78.7,MACH-Compare-94,Machinery,2025-04-09,paid,2025-05-14,2025-03,27.9,0.116,False
PO000563,SUP0032,PRD0040,2026-06-24,373,588.45,USD,219491.85,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,FURN-Investment-40,Furniture,2026-06-30,pending,,2026-06,45.6,0.092,False
PO000564,SUP0011,PRD0150,2025-07-09,478,1176.32,USD,562280.96,fulfilled,"Montgomery, Hensley and Ray",Indonesia,56.0,TEXT-Training-150,Textiles,2025-07-18,overdue,,2025-07,44.2,0.143,False
PO000565,SUP0015,PRD0136,2026-04-07,91,28.62,USD,2604.42,fulfilled,"Zuniga, Wong and Lynch",India,76.1,AUTO-Morning-136,Automotive Parts,2026-04-17,paid,2026-04-25,2026-04,37.4,0.087,False
PO000566,SUP0027,PRD0036,2026-08-01,128,1124.54,USD,143941.12,open,"Valencia, Smith and Le",Vietnam,70.4,ELEC-Eight-36,Electronics,2026-08-06,pending,,2026-08,46.2,0.094,False
PO000567,SUP0036,PRD0009,2025-09-10,563,107.75,USD,60663.25,open,Dennis Inc,South Korea,60.1,MACH-Discussion-9,Machinery,2025-09-11,paid,2025-09-17,2025-09,25.6,0.077,False
PO000568,SUP0004,PRD0135,2025-07-10,399,42.47,USD,16945.53,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,CHEM-Me-135,Chemicals,2025-07-17,paid,2025-08-10,2025-07,42.3,0.114,False
PO000569,SUP0016,PRD0015,2024-12-28,75,601.0,USD,45075.0,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,TEXT-Drop-15,Textiles,2025-01-06,paid,2025-01-12,2024-12,48.2,0.088,False
PO000570,SUP0003,PRD0143,2024-10-26,72,29.88,USD,2151.36,fulfilled,Johnson-Davis,Vietnam,88.7,TEXT-Be-143,Textiles,2024-11-01,paid,2024-11-09,2024-10,35.5,0.129,False
PO000571,SUP0036,PRD0058,2025-07-12,61,3662.38,USD,223405.18,cancelled,Dennis Inc,South Korea,60.1,AUTO-Interesting-58,Automotive Parts,,,,2025-07,25.2,0.092,False
PO000572,SUP0036,PRD0108,2026-08-07,333,93.23,USD,31045.59,fulfilled,Dennis Inc,South Korea,60.1,FURN-With-108,Furniture,2026-08-09,paid,2026-08-18,2026-08,13.6,0.053,False
PO000573,SUP0026,PRD0114,2024-12-23,818,39.53,USD,32335.54,fulfilled,James-Ferrell,Egypt,85.3,FOOD-Same-114,Food & Beverage,2025-01-01,overdue,,2024-12,59.3,0.256,False
PO000574,SUP0036,PRD0102,2025-04-22,89,2.97,USD,264.33,fulfilled,Dennis Inc,South Korea,60.1,TEXT-Artist-102,Textiles,2025-04-24,pending,,2025-04,23.2,0.075,False
PO000575,SUP0032,PRD0040,2025-03-14,535,1535.89,USD,821701.15,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,FURN-Investment-40,Furniture,2025-03-20,paid,2025-04-17,2025-03,42.0,0.108,False
PO000576,SUP0029,PRD0084,2025-02-17,81,474.82,USD,38460.42,cancelled,Chavez Ltd,Poland,66.3,PACK-Apply-84,Packaging,,,,2025-02,34.6,0.086,False
PO000577,SUP0034,PRD0100,2026-06-14,147,210.39,USD,30927.33,fulfilled,Koch-Decker,India,69.9,TEXT-Institution-100,Textiles,2026-06-16,paid,2026-06-28,2026-06,36.1,0.089,False
PO000578,SUP0007,PRD0094,2025-10-21,127,108.17,USD,13737.59,fulfilled,Ramirez-Lewis,South Korea,49.8,MACH-Compare-94,Machinery,2025-11-03,paid,2025-11-16,2025-10,15.3,0.072,False
PO000579,SUP0039,PRD0024,2026-07-21,107,2396.94,USD,256472.58,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,MACH-Family-24,Machinery,2026-08-02,paid,2026-08-26,2026-07,26.4,0.097,False
PO000580,SUP0031,PRD0070,2026-08-03,104,4972.5,USD,517140.0,fulfilled,Harrell LLC,Brazil,87.2,PACK-Knowledge-70,Packaging,2026-08-10,paid,2026-09-18,2026-08,56.9,0.166,False
PO000581,SUP0026,PRD0105,2025-10-04,286,327.28,USD,93602.08,cancelled,James-Ferrell,Egypt,85.3,FOOD-Able-105,Food & Beverage,,,,2025-10,51.4,0.157,False
PO000582,SUP0013,PRD0031,2024-11-08,304,7458.29,USD,2267320.16,fulfilled,Delacruz Group,Germany,77.3,FOOD-Worry-31,Food & Beverage,2024-11-11,paid,2024-12-03,2024-11,16.0,0.028,False
PO000583,SUP0037,PRD0048,2024-09-22,1365,242.75,USD,331353.75,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,FOOD-Item-48,Food & Beverage,2024-09-29,paid,2024-11-11,2024-09,,,
PO000584,SUP0010,PRD0040,2024-12-02,320,2.32,USD,742.4,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,FURN-Investment-40,Furniture,2024-12-16,paid,2025-01-12,2024-12,48.1,0.214,False
PO000585,SUP0034,PRD0137,2025-07-24,221,1439.83,USD,318202.43,fulfilled,Koch-Decker,India,69.9,FOOD-Wide-137,Food & Beverage,2025-08-03,paid,2025-08-21,2025-07,37.5,0.123,False
PO000586,SUP0016,PRD0141,2025-08-06,84,1976.33,USD,166011.72,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,CHEM-Art-141,Chemicals,2025-08-17,overdue,,2025-08,34.2,0.131,False
PO000587,SUP0040,PRD0002,2025-02-24,167,2.63,USD,439.21,fulfilled,"Santos, Kim and Holmes",Turkey,71.1,PACK-Attack-2,Packaging,2025-03-05,paid,2025-03-19,2025-02,60.3,0.164,False
PO000588,SUP0007,PRD0071,2026-08-06,333,920.74,USD,306606.42,cancelled,Ramirez-Lewis,South Korea,49.8,ELEC-Cover-71,Electronics,,,,2026-08,19.1,0.076,False
PO000589,SUP0027,PRD0039,2026-05-02,632,1767.94,USD,1117338.08,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,MACH-Surface-39,Machinery,2026-05-12,paid,2026-05-18,2026-05,48.1,0.102,False
PO000590,SUP0037,PRD0078,2025-04-07,219,2.51,USD,549.69,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,AUTO-Level-78,Automotive Parts,2025-04-12,pending,,2025-04,13.3,0.037,False
PO000591,SUP0008,PRD0111,2024-12-11,313,975.55,USD,305347.15,fulfilled,Davis Inc,Pakistan,69.7,PACK-Look-111,Packaging,2024-12-17,paid,2025-01-08,2024-12,65.3,0.247,False
PO000592,SUP0020,PRD0139,2024-09-25,57,47.97,USD,2734.29,open,Lewis-Porter,Pakistan,59.2,FOOD-Nice-139,Food & Beverage,2024-09-28,paid,2024-10-24,2024-09,,,
PO000593,SUP0038,PRD0082,2024-09-08,407,2.31,USD,940.17,fulfilled,Rose-Obrien,South Africa,61.5,AUTO-Oil-82,Automotive Parts,2024-09-13,paid,2024-10-10,2024-09,,,
PO000594,SUP0002,PRD0109,2025-06-08,748,2.85,USD,2131.8,fulfilled,Rhodes PLC,Germany,87.8,CHEM-Step-109,Chemicals,2025-06-17,pending,,2025-06,13.9,0.049,False
PO000595,SUP0036,PRD0148,2026-04-12,302,1484.07,USD,448189.14,fulfilled,Dennis Inc,South Korea,60.1,FOOD-Author-148,Food & Beverage,2026-04-15,overdue,,2026-04,24.0,0.088,False
PO000596,SUP0008,PRD0034,2024-09-11,239,4.1,USD,979.9,fulfilled,Davis Inc,Pakistan,69.7,CHEM-Part-34,Chemicals,2024-09-23,paid,2024-11-02,2024-09,,,
PO000597,SUP0012,PRD0083,2025-11-08,34,240.54,USD,8178.36,fulfilled,Stanley LLC,Japan,60.6,TEXT-Billion-83,Textiles,2025-11-10,paid,2025-12-14,2025-11,10.8,0.045,False
PO000598,SUP0021,PRD0025,2025-10-05,191,54.42,USD,10394.22,open,"Ellis, Baker and Wright",India,80.5,CHEM-Relationship-25,Chemicals,2025-10-17,paid,2025-11-20,2025-10,38.7,0.131,False
PO000599,SUP0028,PRD0111,2026-04-23,613,349.76,USD,214402.88,fulfilled,"Potter, Mack and Peterson",Germany,88.1,PACK-Look-111,Packaging,2026-05-06,pending,,2026-04,14.0,0.027,False
PO000600,SUP0012,PRD0095,2025-02-01,158,2.31,USD,364.98,fulfilled,Stanley LLC,Japan,60.6,PACK-Investment-95,Packaging,2025-02-07,paid,2025-03-21,2025-02,13.0,0.055,False
PO000601,SUP0034,PRD0038,2025-10-12,135,850.61,USD,114832.35,open,Koch-Decker,India,69.9,ELEC-Material-38,Electronics,2025-10-23,paid,2025-11-28,2025-10,32.9,0.098,False
PO000602,SUP0027,PRD0097,2025-02-26,426,350.34,USD,149244.84,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,ELEC-Medical-97,Electronics,2025-03-12,pending,,2025-02,37.3,0.135,False
PO000603,SUP0010,PRD0108,2024-10-05,654,9.4,USD,6147.6,open,"Martinez, Nielsen and Miller",Egypt,43.6,FURN-With-108,Furniture,2024-10-16,paid,2024-11-11,2024-10,57.4,0.226,False
PO000604,SUP0005,PRD0012,2026-07-12,110,3.67,USD,403.7,open,Cole LLC,Mexico,58.0,ELEC-Second-12,Electronics,2026-07-18,pending,,2026-07,36.8,0.117,False
PO000605,SUP0017,PRD0032,2025-11-14,517,2.6,USD,1344.2,open,"Hawkins, Cohen and Cameron",Nigeria,42.8,FURN-Us-32,Furniture,2025-11-19,paid,2025-12-16,2025-11,80.0,0.301,False
PO000606,SUP0006,PRD0081,2025-07-26,669,12.65,USD,8462.85,open,Blake and Sons,China,58.0,PACK-Total-81,Packaging,2025-08-03,pending,,2025-07,23.1,0.07,False
PO000607,SUP0010,PRD0062,2025-01-06,787,3.16,USD,2486.92,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Training-62,Textiles,2025-01-18,paid,2025-01-26,2025-01,51.8,0.183,False
PO000608,SUP0019,PRD0076,2025-09-02,202,854.68,USD,172645.36,fulfilled,Clark PLC,Germany,69.9,PACK-Wind-76,Packaging,2025-09-16,paid,2025-10-21,2025-09,5.0,0.031,False
PO000609,SUP0019,PRD0078,2025-12-02,152,67.02,USD,10187.04,fulfilled,Clark PLC,Germany,69.9,AUTO-Level-78,Automotive Parts,2025-12-03,paid,2025-12-17,2025-12,13.8,0.044,False
PO000610,SUP0013,PRD0016,2025-07-08,65,38.53,USD,2504.45,fulfilled,Delacruz Group,Germany,77.3,CHEM-Author-16,Chemicals,2025-07-17,paid,2025-07-27,2025-07,12.9,0.04,False
PO000611,SUP0016,PRD0035,2026-06-10,545,1622.96,USD,884513.2,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,MACH-Material-35,Machinery,2026-06-24,paid,2026-07-14,2026-06,34.6,0.109,False
PO000612,SUP0004,PRD0067,2024-11-20,47,2.39,USD,112.33,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,FURN-Not-67,Furniture,2024-11-28,paid,2024-12-03,2024-11,34.3,0.129,False
PO000613,SUP0025,PRD0135,2026-02-01,121,235.39,USD,28482.19,fulfilled,Conner Group,Bangladesh,77.2,CHEM-Me-135,Chemicals,2026-02-07,pending,,2026-02,58.5,0.121,True
PO000614,SUP0004,PRD0051,2025-05-07,125,46.99,USD,5873.75,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,AUTO-Shoulder-51,Automotive Parts,2025-05-18,paid,2025-06-01,2025-05,40.2,0.147,False
PO000615,SUP0036,PRD0095,2025-08-09,70,2.52,USD,176.4,fulfilled,Dennis Inc,South Korea,60.1,PACK-Investment-95,Packaging,2025-08-14,paid,2025-09-09,2025-08,23.0,0.072,False
PO000616,SUP0028,PRD0147,2026-08-12,149,346.95,USD,51695.55,fulfilled,"Potter, Mack and Peterson",Germany,88.1,FURN-Physical-147,Furniture,2026-08-23,paid,2026-09-11,2026-08,13.2,0.037,False
PO000617,SUP0037,PRD0040,2026-03-12,84,24.16,USD,2029.44,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,FURN-Investment-40,Furniture,2026-03-18,paid,2026-04-10,2026-03,13.9,0.03,False
PO000618,SUP0016,PRD0086,2025-08-29,120,695.83,USD,83499.6,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,AUTO-Now-86,Automotive Parts,2025-09-03,pending,,2025-08,34.2,0.131,False
PO000619,SUP0030,PRD0150,2026-02-22,566,1032.85,USD,584593.1,fulfilled,Stanton-Gill,Indonesia,60.5,TEXT-Training-150,Textiles,2026-03-06,paid,2026-03-20,2026-02,49.4,0.152,False
PO000620,SUP0022,PRD0132,2024-11-22,356,307.31,USD,109402.36,cancelled,Burgess-Patterson,Pakistan,79.0,CHEM-Art-132,Chemicals,,,,2024-11,63.2,0.25,False
PO000621,SUP0019,PRD0059,2025-03-16,146,2.31,USD,337.26,fulfilled,Clark PLC,Germany,69.9,FOOD-Should-59,Food & Beverage,2025-03-29,overdue,,2025-03,5.0,0.033,False
PO000622,SUP0010,PRD0091,2025-06-16,890,1492.45,USD,1328280.5,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,FOOD-Some-91,Food & Beverage,2025-06-24,paid,2025-08-01,2025-06,51.9,0.188,False
PO000623,SUP0016,PRD0109,2024-09-11,152,59.67,USD,9069.84,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,CHEM-Step-109,Chemicals,2024-09-15,paid,2024-10-10,2024-09,,,
PO000624,SUP0021,PRD0054,2025-03-12,711,362.47,USD,257716.17,fulfilled,"Ellis, Baker and Wright",India,80.5,FURN-Ready-54,Furniture,2025-03-19,paid,2025-04-05,2025-03,29.9,0.104,False
PO000625,SUP0005,PRD0064,2025-03-11,668,10.65,USD,7114.2,fulfilled,Cole LLC,Mexico,58.0,AUTO-Energy-64,Automotive Parts,2025-03-19,pending,,2025-03,42.2,0.118,False
PO000626,SUP0015,PRD0010,2024-10-13,322,2.47,USD,795.34,fulfilled,"Zuniga, Wong and Lynch",India,76.1,CHEM-Account-10,Chemicals,2024-10-23,pending,,2024-10,36.0,0.142,False
PO000627,SUP0026,PRD0121,2025-08-21,660,481.23,USD,317611.8,fulfilled,James-Ferrell,Egypt,85.3,ELEC-Clear-121,Electronics,2025-08-27,paid,2025-09-30,2025-08,52.4,0.149,False
PO000628,SUP0024,PRD0024,2025-07-23,515,1301.39,USD,670215.85,fulfilled,Campos Inc,Mexico,79.6,MACH-Family-24,Machinery,2025-07-25,paid,2025-09-06,2025-07,42.8,0.112,False
PO000629,SUP0021,PRD0045,2026-03-31,973,12.23,USD,11899.79,fulfilled,"Ellis, Baker and Wright",India,80.5,CHEM-Lawyer-45,Chemicals,2026-04-06,paid,2026-05-16,2026-03,42.6,0.107,False
PO000630,SUP0027,PRD0074,2024-11-17,543,113.12,USD,61424.16,open,"Valencia, Smith and Le",Vietnam,70.4,MACH-Enjoy-74,Machinery,2024-11-20,paid,2024-12-11,2024-11,35.9,0.074,False
PO000631,SUP0001,PRD0012,2025-07-31,398,3.23,USD,1285.54,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,ELEC-Second-12,Electronics,2025-08-03,paid,2025-08-15,2025-07,19.1,0.063,False
PO000632,SUP0026,PRD0135,2025-01-06,236,2.58,USD,608.88,fulfilled,James-Ferrell,Egypt,85.3,CHEM-Me-135,Chemicals,2025-01-18,paid,2025-02-16,2025-01,61.6,0.192,False
PO000633,SUP0011,PRD0015,2025-03-14,277,11.56,USD,3202.12,open,"Montgomery, Hensley and Ray",Indonesia,56.0,TEXT-Drop-15,Textiles,2025-03-17,paid,2025-03-31,2025-03,44.9,0.142,False
PO000634,SUP0038,PRD0119,2025-01-28,449,7458.29,USD,3348772.21,fulfilled,Rose-Obrien,South Africa,61.5,TEXT-Serious-119,Textiles,2025-02-08,paid,2025-03-12,2025-01,52.0,0.253,False
PO000635,SUP0014,PRD0130,2025-02-26,199,5.36,USD,1066.64,fulfilled,"Flowers, Martin and Kelly",United States,46.7,MACH-Small-130,Machinery,2025-03-02,paid,2025-03-18,2025-02,12.9,0.024,False
PO000636,SUP0002,PRD0108,2025-07-03,111,429.76,USD,47703.36,fulfilled,Rhodes PLC,Germany,87.8,FURN-With-108,Furniture,2025-07-16,pending,,2025-07,12.5,0.035,False
PO000637,SUP0033,PRD0145,2025-12-28,159,251.37,USD,39967.83,fulfilled,"Sellers, George and Burns",China,78.7,MACH-Cultural-145,Machinery,2026-01-03,paid,2026-02-11,2025-12,29.1,0.089,False
PO000638,SUP0029,PRD0122,2025-08-01,60,2213.12,USD,132787.2,fulfilled,Chavez Ltd,Poland,66.3,CHEM-Customer-122,Chemicals,2025-08-09,overdue,,2025-08,30.2,0.115,False
PO000639,SUP0007,PRD0062,2025-07-10,76,19.79,USD,1504.04,fulfilled,Ramirez-Lewis,South Korea,49.8,TEXT-Training-62,Textiles,2025-07-24,overdue,,2025-07,16.4,0.066,False
PO000640,SUP0031,PRD0018,2025-11-28,811,284.74,USD,230924.14,fulfilled,Harrell LLC,Brazil,87.2,FURN-Almost-18,Furniture,2025-12-08,paid,2025-12-22,2025-11,52.5,0.164,False
PO000641,SUP0010,PRD0056,2026-01-10,431,8.67,USD,3736.77,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,MACH-Billion-56,Machinery,2026-01-19,paid,2026-03-02,2026-01,57.0,0.183,False
PO000642,SUP0028,PRD0094,2025-11-01,122,3.58,USD,436.76,fulfilled,"Potter, Mack and Peterson",Germany,88.1,MACH-Compare-94,Machinery,2025-11-12,paid,2025-12-21,2025-11,19.8,0.036,False
PO000643,SUP0031,PRD0059,2025-05-16,618,2.44,USD,1507.92,open,Harrell LLC,Brazil,87.2,FOOD-Should-59,Food & Beverage,2025-05-23,overdue,,2025-05,52.6,0.139,False
PO000644,SUP0021,PRD0094,2025-04-09,484,2592.9,USD,1254963.6,open,"Ellis, Baker and Wright",India,80.5,MACH-Compare-94,Machinery,2025-04-19,overdue,,2025-04,41.6,0.097,False
PO000645,SUP0019,PRD0007,2025-02-08,118,656.47,USD,77463.46,fulfilled,Clark PLC,Germany,69.9,TEXT-Drug-7,Textiles,2025-02-11,pending,,2025-02,14.6,0.049,False
PO000646,SUP0009,PRD0104,2025-08-16,718,1079.51,USD,775088.18,fulfilled,Munoz-Roman,United States,66.0,AUTO-Hundred-104,Automotive Parts,2025-08-29,pending,,2025-08,11.7,0.027,False
PO000647,SUP0030,PRD0041,2025-06-21,102,40.76,USD,4157.52,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Customer-41,Packaging,2025-06-25,paid,2025-08-02,2025-06,45.6,0.136,False
PO000648,SUP0037,PRD0102,2026-03-03,501,360.55,USD,180635.55,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,TEXT-Artist-102,Textiles,2026-03-05,overdue,,2026-03,13.9,0.03,False
PO000649,SUP0010,PRD0120,2024-11-18,65,76.47,USD,4970.55,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,MACH-Message-120,Machinery,2024-11-25,paid,2024-12-25,2024-11,56.9,0.198,False
