shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,origin_name,origin_type,origin_country,dest_name,dest_type,dest_country,product_name,category,delay_days,is_late,cost_per_unit
SHP001139,SUP0040,WH0010,PRD0063,ocean,2025-12-07,2025-12-14,7,7,1619.15,138,"Santos, Kim and Holmes",supplier,Turkey,Poland Warehouse 10,warehouse,Poland,AUTO-Boy-63,Automotive Parts,0,False,11.733
SHP001140,SUP0024,WH0008,PRD0033,air,2024-09-26,2024-09-30,5,4,117124.5,224,Campos Inc,supplier,Mexico,South Korea Warehouse 8,warehouse,South Korea,PACK-Own-33,Packaging,-1,False,522.877
SHP001141,SUP0034,WH0010,PRD0145,air,2026-02-27,2026-03-01,3,2,37633.41,139,Koch-Decker,supplier,India,Poland Warehouse 10,warehouse,Poland,MACH-Cultural-145,Machinery,-1,False,270.744
SHP001142,SUP0021,WH0001,PRD0053,ocean,2025-02-07,2025-02-24,17,17,5016.75,129,"Ellis, Baker and Wright",supplier,India,Germany Warehouse 1,warehouse,Germany,PACK-Report-53,Packaging,0,False,38.89
SHP001143,SUP0001,WH0007,PRD0018,ocean,2025-07-05,2025-07-25,22,20,17384.61,334,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Germany Warehouse 7,warehouse,Germany,FURN-Almost-18,Furniture,-2,False,52.05
SHP001144,SUP0024,WH0004,PRD0142,ocean,2025-05-09,2025-06-11,35,33,58129.65,667,Campos Inc,supplier,Mexico,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,TEXT-Movie-142,Textiles,-2,False,87.151
SHP001145,SUP0016,WH0005,PRD0054,ocean,2025-05-30,2025-07-05,35,36,20237.62,234,"Sanchez, Ford and Nelson",supplier,Mexico,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,FURN-Ready-54,Furniture,1,True,86.486
SHP001146,SUP0017,WH0004,PRD0056,air,2026-02-09,2026-02-11,3,2,32367.6,136,"Hawkins, Cohen and Cameron",supplier,Nigeria,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,MACH-Billion-56,Machinery,-1,False,237.997
SHP001147,SUP0028,WH0007,PRD0060,road,2026-03-21,2026-03-22,1,1,250.26,240,"Potter, Mack and Peterson",supplier,Germany,Germany Warehouse 7,warehouse,Germany,TEXT-Group-60,Textiles,0,False,1.043
SHP001148,SUP0023,WH0005,PRD0085,ocean,2025-10-21,2025-11-09,18,19,2421.97,59,Robinson-Bright,supplier,Indonesia,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Reach-85,Chemicals,1,True,41.05
SHP001149,SUP0035,WH0008,PRD0038,ocean,2024-11-04,2024-12-18,42,44,19040.82,181,Allen PLC,supplier,Brazil,South Korea Warehouse 8,warehouse,South Korea,ELEC-Material-38,Electronics,2,True,105.198
SHP001150,SUP0029,WH0001,PRD0001,rail,2024-10-12,2024-10-14,2,2,553.82,109,Chavez Ltd,supplier,Poland,Germany Warehouse 1,warehouse,Germany,MACH-Down-1,Machinery,0,False,5.081
SHP001151,SUP0007,WH0007,PRD0071,ocean,2024-12-27,2025-01-18,22,22,10635.4,208,Ramirez-Lewis,supplier,South Korea,Germany Warehouse 7,warehouse,Germany,ELEC-Cover-71,Electronics,0,False,51.132
SHP001152,SUP0035,WH0007,PRD0038,air,2025-11-26,2025-11-30,4,4,44691.2,107,Allen PLC,supplier,Brazil,Germany Warehouse 7,warehouse,Germany,ELEC-Material-38,Electronics,0,False,417.675
SHP001153,SUP0024,WH0010,PRD0034,ocean,2026-01-06,2026-01-30,25,24,38564.8,641,Campos Inc,supplier,Mexico,Poland Warehouse 10,warehouse,Poland,CHEM-Part-34,Chemicals,-1,False,60.163
SHP001154,SUP0038,WH0010,PRD0139,air,2025-03-20,2025-03-23,4,3,144759.35,350,Rose-Obrien,supplier,South Africa,Poland Warehouse 10,warehouse,Poland,FOOD-Nice-139,Food & Beverage,-1,False,413.598
SHP001155,SUP0028,WH0003,PRD0065,rail,2025-12-28,2025-12-31,2,3,652.4,147,"Potter, Mack and Peterson",supplier,Germany,Netherlands Warehouse 3,warehouse,Netherlands,FURN-Dark-65,Furniture,1,True,4.438
SHP001156,SUP0003,WH0010,PRD0045,ocean,2025-08-22,2025-09-15,23,24,7198.84,133,Johnson-Davis,supplier,Vietnam,Poland Warehouse 10,warehouse,Poland,CHEM-Lawyer-45,Chemicals,1,True,54.127
SHP001157,SUP0015,WH0001,PRD0029,ocean,2025-07-21,2025-08-07,17,17,1926.17,49,"Zuniga, Wong and Lynch",supplier,India,Germany Warehouse 1,warehouse,Germany,CHEM-Cause-29,Chemicals,0,False,39.31
SHP001158,SUP0008,WH0005,PRD0007,ocean,2025-03-21,2025-03-27,6,6,1754.85,187,Davis Inc,supplier,Pakistan,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,TEXT-Drug-7,Textiles,0,False,9.384
SHP001159,SUP0035,WH0006,PRD0034,ocean,2026-03-06,2026-03-24,19,18,5092.11,115,Allen PLC,supplier,Brazil,United States Warehouse 6,warehouse,United States,CHEM-Part-34,Chemicals,-1,False,44.279
SHP001160,SUP0001,WH0002,PRD0004,ocean,2024-11-25,2024-12-11,13,16,599.97,22,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Singapore Warehouse 2,warehouse,Singapore,FOOD-Against-4,Food & Beverage,3,True,27.271
SHP001161,SUP0032,WH0001,PRD0092,air,2025-07-13,2025-07-18,4,5,103363.66,249,"Lynch, Hernandez and Farmer",supplier,Vietnam,Germany Warehouse 1,warehouse,Germany,ELEC-Time-92,Electronics,1,True,415.115
SHP001162,SUP0005,WH0004,PRD0061,ocean,2025-03-28,2025-05-03,34,36,4031.99,47,Cole LLC,supplier,Mexico,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,ELEC-Such-61,Electronics,2,True,85.787
SHP001163,SUP0033,WH0004,PRD0083,ocean,2026-01-09,2026-01-21,14,12,2557.65,88,"Sellers, George and Burns",supplier,China,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,TEXT-Billion-83,Textiles,-2,False,29.064
SHP001164,SUP0039,WH0009,PRD0005,ocean,2025-08-23,2025-09-14,22,22,33304.9,637,"Campos, Vaughn and Marquez",supplier,South Korea,Germany Warehouse 9,warehouse,Germany,TEXT-Per-5,Textiles,0,False,52.284
SHP001165,SUP0023,WH0002,PRD0045,road,2026-01-01,2026-01-02,1,1,2236.4,125,Robinson-Bright,supplier,Indonesia,Singapore Warehouse 2,warehouse,Singapore,CHEM-Lawyer-45,Chemicals,0,False,17.891
SHP001166,SUP0034,WH0007,PRD0068,ocean,2024-10-06,2024-10-23,18,17,7638.2,192,Koch-Decker,supplier,India,Germany Warehouse 7,warehouse,Germany,FURN-List-68,Furniture,-1,False,39.782
SHP001167,SUP0018,WH0009,PRD0014,air,2025-06-17,2025-06-21,5,4,16042.32,35,Underwood LLC,supplier,Philippines,Germany Warehouse 9,warehouse,Germany,PACK-Artist-14,Packaging,-1,False,458.352
SHP001168,SUP0026,WH0004,PRD0033,ocean,2025-11-13,2025-11-22,9,9,7005.64,461,James-Ferrell,supplier,Egypt,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,PACK-Own-33,Packaging,0,False,15.197
SHP001169,SUP0016,WH0005,PRD0108,ocean,2024-09-09,2024-10-13,35,34,12972.84,150,"Sanchez, Ford and Nelson",supplier,Mexico,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,FURN-With-108,Furniture,-1,False,86.486
SHP001170,SUP0030,WH0009,PRD0135,ocean,2025-04-10,2025-05-07,27,27,22344.74,336,Stanton-Gill,supplier,Indonesia,Germany Warehouse 9,warehouse,Germany,CHEM-Me-135,Chemicals,0,False,66.502
SHP001171,SUP0038,WH0001,PRD0030,ocean,2025-02-04,2025-02-26,23,22,4987.74,91,Rose-Obrien,supplier,South Africa,Germany Warehouse 1,warehouse,Germany,AUTO-Several-30,Automotive Parts,-1,False,54.81
SHP001172,SUP0011,WH0003,PRD0017,ocean,2024-12-12,2025-01-08,28,27,8276.59,122,"Montgomery, Hensley and Ray",supplier,Indonesia,Netherlands Warehouse 3,warehouse,Netherlands,TEXT-Western-17,Textiles,-1,False,67.841
SHP001173,SUP0027,WH0003,PRD0122,ocean,2025-03-08,2025-04-02,25,25,8046.35,135,"Valencia, Smith and Le",supplier,Vietnam,Netherlands Warehouse 3,warehouse,Netherlands,CHEM-Customer-122,Chemicals,0,False,59.603
SHP001174,SUP0026,WH0010,PRD0115,ocean,2025-04-30,2025-05-08,9,8,4196.18,251,James-Ferrell,supplier,Egypt,Poland Warehouse 10,warehouse,Poland,FOOD-Side-115,Food & Beverage,-1,False,16.718
SHP001175,SUP0022,WH0001,PRD0093,rail,2024-09-09,2024-09-18,9,9,15809.56,316,Burgess-Patterson,supplier,Pakistan,Germany Warehouse 1,warehouse,Germany,TEXT-Economic-93,Textiles,0,False,50.03
SHP001176,SUP0001,WH0007,PRD0132,ocean,2026-02-28,2026-03-23,22,23,19622.75,377,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Germany Warehouse 7,warehouse,Germany,CHEM-Art-132,Chemicals,1,True,52.05
SHP001177,SUP0028,WH0008,PRD0028,ocean,2025-01-09,2025-02-02,22,24,10082.15,197,"Potter, Mack and Peterson",supplier,Germany,South Korea Warehouse 8,warehouse,South Korea,AUTO-Notice-28,Automotive Parts,2,True,51.178
SHP001178,SUP0036,WH0002,PRD0116,air,2025-06-07,2025-06-09,3,2,53919.45,274,Dennis Inc,supplier,South Korea,Singapore Warehouse 2,warehouse,Singapore,TEXT-Step-116,Textiles,-1,False,196.786
SHP001179,SUP0005,WH0010,PRD0129,ocean,2026-01-27,2026-02-22,25,26,8589.57,146,Cole LLC,supplier,Mexico,Poland Warehouse 10,warehouse,Poland,ELEC-Ask-129,Electronics,1,True,58.833
SHP001180,SUP0007,WH0006,PRD0057,ocean,2025-09-02,2025-09-25,26,23,7262.8,114,Ramirez-Lewis,supplier,South Korea,United States Warehouse 6,warehouse,United States,CHEM-Ask-57,Chemicals,-3,False,63.709
SHP001181,SUP0026,WH0009,PRD0012,ocean,2026-05-02,2026-05-11,10,9,6718.59,374,James-Ferrell,supplier,Egypt,Germany Warehouse 9,warehouse,Germany,ELEC-Second-12,Electronics,-1,False,17.964
SHP001182,SUP0013,WH0002,PRD0134,ocean,2026-04-12,2026-05-06,25,24,11997.83,198,Delacruz Group,supplier,Germany,Singapore Warehouse 2,warehouse,Singapore,FOOD-Pattern-134,Food & Beverage,-1,False,60.595
SHP001183,SUP0011,WH0004,PRD0078,ocean,2024-10-26,2024-11-13,18,18,9556.3,237,"Montgomery, Hensley and Ray",supplier,Indonesia,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,AUTO-Level-78,Automotive Parts,0,False,40.322
SHP001184,SUP0021,WH0005,PRD0118,ocean,2026-05-22,2026-06-01,8,10,6987.56,486,"Ellis, Baker and Wright",supplier,India,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Recently-118,Chemicals,2,True,14.378
SHP001185,SUP0021,WH0007,PRD0008,ocean,2024-10-04,2024-10-22,18,18,1833.8,46,"Ellis, Baker and Wright",supplier,India,Germany Warehouse 7,warehouse,Germany,PACK-Per-8,Packaging,0,False,39.865
SHP001186,SUP0001,WH0010,PRD0016,ocean,2024-09-17,2024-10-09,21,22,2868.59,58,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Poland Warehouse 10,warehouse,Poland,CHEM-Author-16,Chemicals,1,True,49.458
SHP001187,SUP0010,WH0007,PRD0123,ocean,2026-07-04,2026-07-15,10,11,5435.02,282,"Martinez, Nielsen and Miller",supplier,Egypt,Germany Warehouse 7,warehouse,Germany,CHEM-Fine-123,Chemicals,1,True,19.273
SHP001188,SUP0037,WH0010,PRD0103,ocean,2026-05-22,2026-06-13,21,22,11770.37,246,"Cannon, Anderson and Alvarez",supplier,United States,Poland Warehouse 10,warehouse,Poland,AUTO-Community-103,Automotive Parts,1,True,47.847
SHP001189,SUP0027,WH0001,PRD0110,ocean,2025-10-27,2025-11-20,24,24,22422.13,396,"Valencia, Smith and Le",supplier,Vietnam,Germany Warehouse 1,warehouse,Germany,CHEM-Still-110,Chemicals,0,False,56.622
SHP001190,SUP0028,WH0002,PRD0028,ocean,2025-10-25,2025-11-15,25,21,10219.77,169,"Potter, Mack and Peterson",supplier,Germany,Singapore Warehouse 2,warehouse,Singapore,AUTO-Notice-28,Automotive Parts,-4,False,60.472
SHP001191,SUP0014,WH0003,PRD0126,air,2026-02-01,2026-02-05,4,4,38838.16,115,"Flowers, Martin and Kelly",supplier,United States,Netherlands Warehouse 3,warehouse,Netherlands,ELEC-Particularly-126,Electronics,0,False,337.723
SHP001192,SUP0032,WH0009,PRD0114,ocean,2025-07-04,2025-07-25,23,21,12690.78,227,"Lynch, Hernandez and Farmer",supplier,Vietnam,Germany Warehouse 9,warehouse,Germany,FOOD-Same-114,Food & Beverage,-2,False,55.907
SHP001193,SUP0001,WH0009,PRD0019,air,2024-11-26,2024-11-29,4,3,237019.77,602,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Germany Warehouse 9,warehouse,Germany,PACK-Trade-19,Packaging,-1,False,393.721
SHP001194,SUP0023,WH0009,PRD0021,ocean,2024-09-19,2024-10-18,27,29,33994.3,517,Robinson-Bright,supplier,Indonesia,Germany Warehouse 9,warehouse,Germany,MACH-Avoid-21,Machinery,2,True,65.753
SHP001195,SUP0020,WH0009,PRD0083,rail,2025-04-27,2025-05-05,9,8,5059.73,91,Lewis-Porter,supplier,Pakistan,Germany Warehouse 9,warehouse,Germany,TEXT-Billion-83,Textiles,-1,False,55.601
SHP001196,SUP0029,WH0009,PRD0038,road,2026-04-08,2026-04-09,1,1,2855.57,264,Chavez Ltd,supplier,Poland,Germany Warehouse 9,warehouse,Germany,ELEC-Material-38,Electronics,0,False,10.817
SHP001197,SUP0024,WH0006,PRD0017,ocean,2025-11-26,2025-12-02,7,6,1128.73,102,Campos Inc,supplier,Mexico,United States Warehouse 6,warehouse,United States,TEXT-Western-17,Textiles,-1,False,11.066
SHP001198,SUP0016,WH0007,PRD0033,ocean,2026-05-01,2026-05-26,24,25,11357.83,198,"Sanchez, Ford and Nelson",supplier,Mexico,Germany Warehouse 7,warehouse,Germany,PACK-Own-33,Packaging,1,True,57.363
SHP001199,SUP0023,WH0005,PRD0071,ocean,2026-07-03,2026-07-21,18,18,4063.99,99,Robinson-Bright,supplier,Indonesia,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,ELEC-Cover-71,Electronics,0,False,41.05
SHP001200,SUP0029,WH0008,PRD0150,air,2024-11-06,2024-11-10,4,4,35326.29,97,Chavez Ltd,supplier,Poland,South Korea Warehouse 8,warehouse,South Korea,TEXT-Training-150,Textiles,0,False,364.189
SHP001201,SUP0014,WH0001,PRD0141,ocean,2026-05-10,2026-06-01,20,22,2955.94,62,"Flowers, Martin and Kelly",supplier,United States,Germany Warehouse 1,warehouse,Germany,CHEM-Art-141,Chemicals,2,True,47.676
SHP001202,SUP0014,WH0006,PRD0084,rail,2025-02-27,2025-02-28,1,1,341.37,247,"Flowers, Martin and Kelly",supplier,United States,United States Warehouse 6,warehouse,United States,PACK-Apply-84,Packaging,0,False,1.382
SHP001203,SUP0038,WH0001,PRD0098,ocean,2025-11-05,2025-11-27,23,22,9317.76,170,Rose-Obrien,supplier,South Africa,Germany Warehouse 1,warehouse,Germany,CHEM-Different-98,Chemicals,-1,False,54.81
SHP001204,SUP0036,WH0004,PRD0136,ocean,2025-09-19,2025-10-05,19,16,4972.04,117,Dennis Inc,supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,AUTO-Morning-136,Automotive Parts,-3,False,42.496
SHP001205,SUP0004,WH0004,PRD0076,air,2025-06-18,2025-06-24,6,6,53405.47,82,"Johnson, Gonzalez and Santos",supplier,Mexico,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,PACK-Wind-76,Packaging,0,False,651.286
SHP001206,SUP0021,WH0002,PRD0117,rail,2025-04-17,2025-04-22,6,5,7505.63,209,"Ellis, Baker and Wright",supplier,India,Singapore Warehouse 2,warehouse,Singapore,CHEM-Only-117,Chemicals,-1,False,35.912
SHP001207,SUP0035,WH0010,PRD0130,air,2025-05-08,2025-05-12,4,4,109434.28,248,Allen PLC,supplier,Brazil,Poland Warehouse 10,warehouse,Poland,MACH-Small-130,Machinery,0,False,441.267
SHP001208,SUP0040,WH0003,PRD0111,air,2025-05-03,2025-05-04,2,1,41255.88,327,"Santos, Kim and Holmes",supplier,Turkey,Netherlands Warehouse 3,warehouse,Netherlands,PACK-Look-111,Packaging,-1,False,126.165
SHP001209,SUP0032,WH0004,PRD0026,air,2025-01-04,2025-01-06,3,2,32176.8,129,"Lynch, Hernandez and Farmer",supplier,Vietnam,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,PACK-Mention-26,Packaging,-1,False,249.433
SHP001210,SUP0022,WH0005,PRD0030,ocean,2025-09-09,2025-09-14,6,5,746.66,80,Burgess-Patterson,supplier,Pakistan,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,AUTO-Several-30,Automotive Parts,-1,False,9.333
SHP001211,SUP0005,WH0007,PRD0142,air,2024-11-25,2024-11-29,4,4,179224.73,429,Cole LLC,supplier,Mexico,Germany Warehouse 7,warehouse,Germany,TEXT-Movie-142,Textiles,0,False,417.773
SHP001212,SUP0025,WH0010,PRD0056,ocean,2025-09-09,2025-09-28,18,19,5381.17,133,Conner Group,supplier,Bangladesh,Poland Warehouse 10,warehouse,Poland,MACH-Billion-56,Machinery,1,True,40.46
SHP001213,SUP0009,WH0001,PRD0111,ocean,2026-06-23,2026-07-12,20,19,8465.89,180,Munoz-Roman,supplier,United States,Germany Warehouse 1,warehouse,Germany,PACK-Look-111,Packaging,-1,False,47.033
SHP001214,SUP0021,WH0010,PRD0116,ocean,2025-05-15,2025-05-30,16,15,14038.71,388,"Ellis, Baker and Wright",supplier,India,Poland Warehouse 10,warehouse,Poland,TEXT-Step-116,Textiles,-1,False,36.182
SHP001215,SUP0029,WH0005,PRD0059,ocean,2026-02-14,2026-03-01,13,15,3136.64,120,Chavez Ltd,supplier,Poland,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,FOOD-Should-59,Food & Beverage,2,True,26.139
SHP001216,SUP0026,WH0008,PRD0106,air,2026-04-21,2026-04-24,4,3,68164.36,173,James-Ferrell,supplier,Egypt,South Korea Warehouse 8,warehouse,South Korea,AUTO-In-106,Automotive Parts,-1,False,394.014
SHP001217,SUP0033,WH0002,PRD0087,ocean,2026-04-18,2026-04-30,11,12,6691.87,304,"Sellers, George and Burns",supplier,China,Singapore Warehouse 2,warehouse,Singapore,MACH-Think-87,Machinery,1,True,22.013
SHP001218,SUP0035,WH0003,PRD0117,ocean,2025-02-22,2025-03-16,23,22,10850.53,203,Allen PLC,supplier,Brazil,Netherlands Warehouse 3,warehouse,Netherlands,CHEM-Only-117,Chemicals,-1,False,53.451
SHP001219,SUP0001,WH0004,PRD0103,ocean,2024-12-19,2025-01-04,19,16,7752.54,178,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,AUTO-Community-103,Automotive Parts,-3,False,43.554
SHP001220,SUP0037,WH0002,PRD0107,air,2025-01-25,2025-01-31,6,6,61763.78,93,"Cannon, Anderson and Alvarez",supplier,United States,Singapore Warehouse 2,warehouse,Singapore,PACK-Evidence-107,Packaging,0,False,664.127
SHP001221,SUP0038,WH0001,PRD0025,air,2025-11-15,2025-11-18,4,3,109757.69,267,Rose-Obrien,supplier,South Africa,Germany Warehouse 1,warehouse,Germany,CHEM-Relationship-25,Chemicals,-1,False,411.077
SHP001222,SUP0012,WH0005,PRD0081,air,2026-03-09,2026-03-12,4,3,81810.92,230,Stanley LLC,supplier,Japan,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,PACK-Total-81,Packaging,-1,False,355.7
SHP001223,SUP0008,WH0010,PRD0110,rail,2025-12-23,2025-12-31,8,8,3155.12,66,Davis Inc,supplier,Pakistan,Poland Warehouse 10,warehouse,Poland,CHEM-Still-110,Chemicals,0,False,47.805
SHP001224,SUP0030,WH0010,PRD0081,ocean,2025-01-10,2025-02-03,26,24,22839.16,362,Stanton-Gill,supplier,Indonesia,Poland Warehouse 10,warehouse,Poland,PACK-Total-81,Packaging,-2,False,63.092
SHP001225,SUP0034,WH0006,PRD0066,ocean,2026-03-19,2026-04-20,32,32,20271.21,254,Koch-Decker,supplier,India,United States Warehouse 6,warehouse,United States,TEXT-Customer-66,Textiles,0,False,79.808
SHP001226,SUP0007,WH0002,PRD0096,rail,2025-08-28,2025-09-06,8,9,7459.82,169,Ramirez-Lewis,supplier,South Korea,Singapore Warehouse 2,warehouse,Singapore,CHEM-Mention-96,Chemicals,1,True,44.141
SHP001227,SUP0023,WH0008,PRD0040,rail,2026-03-05,2026-03-12,7,7,2800.38,65,Robinson-Bright,supplier,Indonesia,South Korea Warehouse 8,warehouse,South Korea,FURN-Investment-40,Furniture,0,False,43.083
SHP001228,SUP0006,WH0008,PRD0122,ocean,2026-03-09,2026-03-17,8,8,3278.66,267,Blake and Sons,supplier,China,South Korea Warehouse 8,warehouse,South Korea,CHEM-Customer-122,Chemicals,0,False,12.28
SHP001229,SUP0002,WH0005,PRD0018,air,2025-07-26,2025-07-29,3,3,51235.56,234,Rhodes PLC,supplier,Germany,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,FURN-Almost-18,Furniture,0,False,218.955
SHP001230,SUP0005,WH0001,PRD0024,ocean,2026-07-06,2026-08-01,24,26,4216.4,74,Cole LLC,supplier,Mexico,Germany Warehouse 1,warehouse,Germany,MACH-Family-24,Machinery,2,True,56.978
SHP001231,SUP0036,WH0004,PRD0022,ocean,2025-10-18,2025-11-04,19,17,31362.08,738,Dennis Inc,supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,AUTO-My-22,Automotive Parts,-2,False,42.496
SHP001232,SUP0009,WH0003,PRD0024,air,2025-12-09,2025-12-12,4,3,81544.35,245,Munoz-Roman,supplier,United States,Netherlands Warehouse 3,warehouse,Netherlands,MACH-Family-24,Machinery,-1,False,332.834
SHP001233,SUP0012,WH0007,PRD0111,ocean,2025-12-01,2025-12-24,23,23,4870.55,91,Stanley LLC,supplier,Japan,Germany Warehouse 7,warehouse,Germany,PACK-Look-111,Packaging,0,False,53.523
SHP001234,SUP0031,WH0001,PRD0025,ocean,2026-05-24,2026-06-16,24,23,20713.08,367,Harrell LLC,supplier,Brazil,Germany Warehouse 1,warehouse,Germany,CHEM-Relationship-25,Chemicals,-1,False,56.439
SHP001235,SUP0017,WH0005,PRD0096,ocean,2025-12-03,2025-12-16,15,13,3483.26,110,"Hawkins, Cohen and Cameron",supplier,Nigeria,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Mention-96,Chemicals,-2,False,31.666
SHP001236,SUP0024,WH0008,PRD0034,ocean,2024-12-22,2025-01-18,29,27,10527.26,151,Campos Inc,supplier,Mexico,South Korea Warehouse 8,warehouse,South Korea,CHEM-Part-34,Chemicals,-2,False,69.717
SHP001237,SUP0039,WH0009,PRD0143,ocean,2024-10-23,2024-11-15,22,23,8104.02,155,"Campos, Vaughn and Marquez",supplier,South Korea,Germany Warehouse 9,warehouse,Germany,TEXT-Be-143,Textiles,1,True,52.284
SHP001238,SUP0017,WH0005,PRD0016,ocean,2025-07-22,2025-08-08,15,17,4528.23,143,"Hawkins, Cohen and Cameron",supplier,Nigeria,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Author-16,Chemicals,2,True,31.666
SHP001239,SUP0040,WH0003,PRD0144,rail,2025-04-11,2025-04-15,5,4,5242.85,187,"Santos, Kim and Holmes",supplier,Turkey,Netherlands Warehouse 3,warehouse,Netherlands,FURN-Today-144,Furniture,-1,False,28.037
SHP001240,SUP0003,WH0009,PRD0144,ocean,2025-03-22,2025-04-16,24,25,25901.13,450,Johnson-Davis,supplier,Vietnam,Germany Warehouse 9,warehouse,Germany,FURN-Today-144,Furniture,1,True,57.558
SHP001241,SUP0038,WH0006,PRD0085,ocean,2024-10-14,2024-11-18,35,35,22230.22,256,Rose-Obrien,supplier,South Africa,United States Warehouse 6,warehouse,United States,CHEM-Reach-85,Chemicals,0,False,86.837
SHP001242,SUP0031,WH0009,PRD0032,ocean,2025-09-07,2025-10-01,23,24,4248.1,76,Harrell LLC,supplier,Brazil,Germany Warehouse 9,warehouse,Germany,FURN-Us-32,Furniture,1,True,55.896
SHP001243,SUP0004,WH0002,PRD0106,air,2025-04-17,2025-04-24,7,7,54817.59,75,"Johnson, Gonzalez and Santos",supplier,Mexico,Singapore Warehouse 2,warehouse,Singapore,AUTO-In-106,Automotive Parts,0,False,730.901
SHP001244,SUP0035,WH0001,PRD0091,ocean,2025-07-29,2025-08-19,24,21,16419.69,293,Allen PLC,supplier,Brazil,Germany Warehouse 1,warehouse,Germany,FOOD-Some-91,Food & Beverage,-3,False,56.04
