edge_id,origin_node_id,dest_node_id,mode,avg_lead_time_days,avg_cost_per_unit,capacity,origin_name,origin_type,origin_country,origin_lat,origin_lon,dest_name,dest_type,dest_country,dest_lat,dest_lon
EDGE00430,SUP0001,WH0010,air,3.5,370.938,524,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,35.4082,129.5729,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00431,SUP0001,WH0010,ocean,19.8,49.458,574,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,35.4082,129.5729,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00432,SUP0002,WH0001,rail,1.0,2.234,754,Rhodes PLC,supplier,Germany,49.7841,9.074,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00433,SUP0002,WH0001,road,1.0,4.021,502,Rhodes PLC,supplier,Germany,49.7841,9.074,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00434,SUP0002,WH0002,air,5.0,458.783,719,Rhodes PLC,supplier,Germany,49.7841,9.074,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00435,SUP0002,WH0002,ocean,25.3,61.171,596,Rhodes PLC,supplier,Germany,49.7841,9.074,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00436,SUP0002,WH0003,rail,1.7,3.709,560,Rhodes PLC,supplier,Germany,49.7841,9.074,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00437,SUP0002,WH0003,road,1.0,6.677,400,Rhodes PLC,supplier,Germany,49.7841,9.074,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00438,SUP0002,WH0004,air,2.0,226.529,549,Rhodes PLC,supplier,Germany,49.7841,9.074,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00439,SUP0002,WH0004,ocean,14.0,30.204,360,Rhodes PLC,supplier,Germany,49.7841,9.074,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00440,SUP0002,WH0004,rail,8.8,50.34,439,Rhodes PLC,supplier,Germany,49.7841,9.074,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00441,SUP0002,WH0005,air,3.0,218.955,485,Rhodes PLC,supplier,Germany,49.7841,9.074,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00442,SUP0002,WH0005,ocean,14.5,29.194,384,Rhodes PLC,supplier,Germany,49.7841,9.074,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00443,SUP0002,WH0005,rail,8.0,48.657,67,Rhodes PLC,supplier,Germany,49.7841,9.074,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00444,SUP0002,WH0006,air,2.0,353.149,264,Rhodes PLC,supplier,Germany,49.7841,9.074,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00445,SUP0002,WH0006,ocean,20.0,47.087,230,Rhodes PLC,supplier,Germany,49.7841,9.074,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00446,SUP0002,WH0007,road,1.0,4.794,354,Rhodes PLC,supplier,Germany,49.7841,9.074,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00447,SUP0002,WH0008,air,3.5,395.201,272,Rhodes PLC,supplier,Germany,49.7841,9.074,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00448,SUP0002,WH0008,ocean,22.0,52.693,446,Rhodes PLC,supplier,Germany,49.7841,9.074,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00449,SUP0002,WH0009,road,1.0,2.439,565,Rhodes PLC,supplier,Germany,49.7841,9.074,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00450,SUP0002,WH0010,rail,1.5,6.981,429,Rhodes PLC,supplier,Germany,49.7841,9.074,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00451,SUP0002,WH0010,road,1.0,12.565,421,Rhodes PLC,supplier,Germany,49.7841,9.074,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00452,SUP0003,WH0001,air,3.0,427.499,200,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00453,SUP0003,WH0001,ocean,23.3,57.0,167,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00454,SUP0003,WH0002,rail,3.0,12.972,296,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00455,SUP0003,WH0002,road,1.0,23.349,385,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00456,SUP0003,WH0003,ocean,26.0,59.975,437,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00457,SUP0003,WH0004,air,2.0,265.139,578,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00458,SUP0003,WH0004,ocean,15.7,35.352,428,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00459,SUP0003,WH0004,rail,9.5,58.92,450,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00460,SUP0003,WH0005,air,3.0,267.546,678,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00461,SUP0003,WH0005,ocean,15.0,35.673,410,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00462,SUP0003,WH0005,rail,11.0,59.455,748,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00463,SUP0003,WH0006,air,5.4,617.563,420,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00464,SUP0003,WH0006,ocean,31.8,82.342,461,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00465,SUP0003,WH0007,air,3.0,432.435,211,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00466,SUP0003,WH0007,ocean,22.5,57.658,439,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00467,SUP0003,WH0008,air,1.0,137.309,120,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00468,SUP0003,WH0008,ocean,8.5,18.308,204,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00469,SUP0003,WH0008,rail,5.3,30.513,984,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00470,SUP0003,WH0009,air,3.5,431.686,787,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00471,SUP0003,WH0009,ocean,23.0,57.558,764,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00472,SUP0003,WH0010,air,4.0,405.95,400,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00473,SUP0003,WH0010,ocean,22.3,54.127,414,Johnson-Davis,supplier,Vietnam,12.2923,109.7447,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00474,SUP0004,WH0001,ocean,23.6,57.67,699,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00475,SUP0004,WH0002,air,6.7,730.901,294,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00476,SUP0004,WH0002,ocean,38.0,97.454,492,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00477,SUP0004,WH0003,ocean,22.9,54.769,638,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00478,SUP0004,WH0004,air,6.0,651.286,822,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00479,SUP0004,WH0004,ocean,35.4,86.838,381,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00480,SUP0004,WH0005,air,5.0,643.135,326,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00481,SUP0004,WH0005,ocean,32.7,85.751,585,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00482,SUP0004,WH0006,air,1.7,84.758,569,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00483,SUP0004,WH0006,ocean,6.6,11.301,581,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00484,SUP0004,WH0006,rail,4.0,18.835,381,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00485,SUP0004,WH0007,air,4.0,423.12,1414,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00486,SUP0004,WH0007,ocean,23.0,56.416,358,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00487,SUP0004,WH0008,air,4.0,538.464,466,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00488,SUP0004,WH0008,ocean,27.0,71.795,299,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00489,SUP0004,WH0009,air,3.0,429.554,579,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00490,SUP0004,WH0009,ocean,23.3,57.274,330,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00491,SUP0004,WH0010,ocean,24.4,59.677,643,"Johnson, Gonzalez and Santos",supplier,Mexico,21.7123,-100.6704,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00492,SUP0005,WH0001,ocean,23.7,56.978,356,Cole LLC,supplier,Mexico,24.9598,-103.7006,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00493,SUP0005,WH0002,air,7.0,709.724,353,Cole LLC,supplier,Mexico,24.9598,-103.7006,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00494,SUP0005,WH0002,ocean,36.5,94.63,317,Cole LLC,supplier,Mexico,24.9598,-103.7006,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00495,SUP0005,WH0003,air,4.0,406.345,654,Cole LLC,supplier,Mexico,24.9598,-103.7006,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00496,SUP0005,WH0003,ocean,23.0,54.179,311,Cole LLC,supplier,Mexico,24.9598,-103.7006,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00497,SUP0005,WH0004,air,5.0,643.403,476,Cole LLC,supplier,Mexico,24.9598,-103.7006,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00498,SUP0005,WH0004,ocean,34.2,85.787,535,Cole LLC,supplier,Mexico,24.9598,-103.7006,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00499,SUP0005,WH0005,air,6.0,635.09,129,Cole LLC,supplier,Mexico,24.9598,-103.7006,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00500,SUP0005,WH0005,ocean,33.0,84.679,232,Cole LLC,supplier,Mexico,24.9598,-103.7006,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00501,SUP0005,WH0006,air,2.0,72.637,204,Cole LLC,supplier,Mexico,24.9598,-103.7006,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00502,SUP0005,WH0006,ocean,7.2,9.685,214,Cole LLC,supplier,Mexico,24.9598,-103.7006,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00503,SUP0005,WH0006,rail,2.0,16.142,480,Cole LLC,supplier,Mexico,24.9598,-103.7006,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00504,SUP0005,WH0007,air,4.0,417.773,715,Cole LLC,supplier,Mexico,24.9598,-103.7006,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00505,SUP0005,WH0007,ocean,21.5,55.703,452,Cole LLC,supplier,Mexico,24.9598,-103.7006,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00506,SUP0005,WH0008,air,5.0,517.069,626,Cole LLC,supplier,Mexico,24.9598,-103.7006,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00507,SUP0005,WH0008,ocean,27.8,68.943,435,Cole LLC,supplier,Mexico,24.9598,-103.7006,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00508,SUP0005,WH0009,air,3.3,424.589,197,Cole LLC,supplier,Mexico,24.9598,-103.7006,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00509,SUP0005,WH0009,ocean,24.0,56.612,473,Cole LLC,supplier,Mexico,24.9598,-103.7006,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00510,SUP0005,WH0010,air,3.0,441.245,125,Cole LLC,supplier,Mexico,24.9598,-103.7006,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00511,SUP0005,WH0010,ocean,24.9,58.833,526,Cole LLC,supplier,Mexico,24.9598,-103.7006,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00512,SUP0006,WH0001,air,3.3,325.22,364,Blake and Sons,supplier,China,35.077,104.299,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00513,SUP0006,WH0001,ocean,19.0,43.363,540,Blake and Sons,supplier,China,35.077,104.299,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00514,SUP0006,WH0002,air,2.0,165.282,336,Blake and Sons,supplier,China,35.077,104.299,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00515,SUP0006,WH0002,rail,6.0,36.729,310,Blake and Sons,supplier,China,35.077,104.299,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00516,SUP0006,WH0003,air,4.0,345.49,90,Blake and Sons,supplier,China,35.077,104.299,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00517,SUP0006,WH0003,ocean,19.4,46.065,714,Blake and Sons,supplier,China,35.077,104.299,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00518,SUP0006,WH0004,air,2.0,223.944,103,Blake and Sons,supplier,China,35.077,104.299,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00519,SUP0006,WH0004,ocean,13.0,29.859,307,Blake and Sons,supplier,China,35.077,104.299,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00520,SUP0006,WH0004,rail,6.0,49.765,387,Blake and Sons,supplier,China,35.077,104.299,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00521,SUP0006,WH0005,air,3.0,222.136,350,Blake and Sons,supplier,China,35.077,104.299,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00522,SUP0006,WH0005,ocean,13.4,29.618,265,Blake and Sons,supplier,China,35.077,104.299,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00523,SUP0006,WH0005,rail,8.5,49.363,742,Blake and Sons,supplier,China,35.077,104.299,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00524,SUP0006,WH0006,air,5.2,519.881,739,Blake and Sons,supplier,China,35.077,104.299,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00525,SUP0006,WH0006,ocean,28.4,69.317,403,Blake and Sons,supplier,China,35.077,104.299,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00526,SUP0006,WH0007,air,4.0,328.413,302,Blake and Sons,supplier,China,35.077,104.299,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00527,SUP0006,WH0007,ocean,19.0,43.788,438,Blake and Sons,supplier,China,35.077,104.299,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00528,SUP0006,WH0008,air,2.0,92.097,708,Blake and Sons,supplier,China,35.077,104.299,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00529,SUP0006,WH0008,ocean,7.1,12.28,572,Blake and Sons,supplier,China,35.077,104.299,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00530,SUP0006,WH0008,rail,3.3,20.466,572,Blake and Sons,supplier,China,35.077,104.299,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00531,SUP0006,WH0009,air,3.5,329.324,471,Blake and Sons,supplier,China,35.077,104.299,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00532,SUP0006,WH0009,ocean,17.8,43.91,643,Blake and Sons,supplier,China,35.077,104.299,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00533,SUP0006,WH0010,air,2.2,304.038,394,Blake and Sons,supplier,China,35.077,104.299,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00534,SUP0006,WH0010,ocean,16.6,40.538,629,Blake and Sons,supplier,China,35.077,104.299,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00535,SUP0007,WH0001,air,3.8,382.865,564,Ramirez-Lewis,supplier,South Korea,35.6378,126.9349,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00536,SUP0007,WH0001,ocean,19.0,51.049,913,Ramirez-Lewis,supplier,South Korea,35.6378,126.9349,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00537,SUP0007,WH0002,air,2.7,198.634,197,Ramirez-Lewis,supplier,South Korea,35.6378,126.9349,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00538,SUP0007,WH0002,ocean,14.2,26.485,452,Ramirez-Lewis,supplier,South Korea,35.6378,126.9349,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00539,SUP0007,WH0002,rail,8.8,44.141,533,Ramirez-Lewis,supplier,South Korea,35.6378,126.9349,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
